"household_id","household_id2","rural","pw_w3","ea_id","ea_id2","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s14q00","hh_s14q02_a","hh_s14q02_b","hh_s14q03_a","hh_s14q03_b","hh_s14q04","hh_s14q05_a","hh_s14q05_b","hh_s14q05b","hh_s14q06","hh_s14q07_a","hh_s14q07_b","hh_s14q08_a","hh_s14q08_b","hh_s14q08_c"
"01060100315005","010601010100315005",3,1093.82702636719,"01060100315","010601010100315",1,6,1,1,1,3,15,5,2,"**CONFIDENTIAL**",4,1,,5,6,2008,2,2,3,2009,10000,0,10000
"01060100315021","010601010100315021",3,1093.82702636719,"01060100315","010601010100315",1,6,1,1,1,3,15,21,1,"**CONFIDENTIAL**",2,1,,6,6,2008,7,1,,,400,0,400
"01060100315061","010601010100315061",3,1093.82702636719,"01060100315","010601010100315",1,6,1,1,1,3,15,61,1,"**CONFIDENTIAL**",2,1,,6,6,2008,8,2,12,2008,800,0,800
"01060100423007","010601010100423007",3,267.028381347656,"01060100423","010601010100423",1,6,1,1,1,4,23,7,1,"**CONFIDENTIAL**",1,1,,6,5,2008,7,1,,,1000,0,1000
"01060100532069","010601010100532069",3,910.609069824219,"01060100532","010601010100532",1,6,1,1,1,5,32,69,1,"**CONFIDENTIAL**",3,1,,6,2,2008,2,1,,,4500,0,4500
"01060100532105","010601010100532105",3,910.609069824219,"01060100532","010601010100532",1,6,1,1,1,5,32,105,1,"**CONFIDENTIAL**",1,1,,6,1,2008,8,1,,,2500,0,2500
"01060100532177","010601010100532177",3,910.609069824219,"01060100532","010601010100532",1,6,1,1,1,5,32,177,1,"**CONFIDENTIAL**",1,1,,6,11,2007,3,1,,,200,0,200
"01060103701022","010601010103701022",3,746.466796875,"01060103701","010601010103701",1,6,1,1,1,37,1,22,1,"**CONFIDENTIAL**",3,1,,2,4,2008,8,1,,,400,0,400
"01060103701117","010601010103701117",3,746.466796875,"01060103701","010601010103701",1,6,1,1,1,37,1,117,1,"**CONFIDENTIAL**",1,1,2,2,4,2008,8,1,,,5000,0,5000
"01060103701269","010601010103701269",3,746.466796875,"01060103701","010601010103701",1,6,1,1,1,37,1,269,1,"**CONFIDENTIAL**",1,1,,6,8,2007,1,1,,,200,100,300
"01060200113050","010602010100113050",3,1546.25256347656,"01060200113","010602010100113",1,6,2,1,1,1,13,50,1,,1,1,,7,9,2007,3,2,8,2008,10000,1000,11000
"01060200113113","010602010100113113",3,1546.25256347656,"01060200113","010602010100113",1,6,2,1,1,1,13,113,1,"**CONFIDENTIAL**",8,1,,5,3,2008,3,2,3,2010,500000,50000,550000
"01060200519007","010602010100519007",3,760.290100097656,"01060200519","010602010100519",1,6,2,1,1,5,19,7,1,"**CONFIDENTIAL**",7,1,,4,8,2008,3,2,8,2010,20000,200,20200
"01060200519043","010602010100519043",3,760.290100097656,"01060200519","010602010100519",1,6,2,1,1,5,19,43,1,"**CONFIDENTIAL**",7,2,,6,8,2007,3,2,8,2009,5000,500,5500
"01060200519076","010602010100519076",3,760.290100097656,"01060200519","010602010100519",1,6,2,1,1,5,19,76,1,"**CONFIDENTIAL**",7,1,,5,6,2008,3,2,6,2010,10000,1000,11000
"01060200519127","010602010100519127",3,760.290100097656,"01060200519","010602010100519",1,6,2,1,1,5,19,127,1,"**CONFIDENTIAL**",7,1,,2,8,2007,3,2,8,2010,20000,2000,22000
"01060200519151","010602010100519151",3,760.290100097656,"01060200519","010602010100519",1,6,2,1,1,5,19,151,1,"**CONFIDENTIAL**",7,1,,2,6,2007,3,2,6,2008,5000,500,5500
"02010200102019","020102010100102019",2,2913.2734375,"02010200102","020102010100102",2,1,2,1,1,1,2,19,1,"**CONFIDENTIAL**",2,1,,5,5,2008,8,2,10,2010,2000,0,2000
"02010200102063","020102010100102063",2,2913.2734375,"02010200102","020102010100102",2,1,2,1,1,1,2,63,1,"**CONFIDENTIAL**",1,1,,1,9,2007,8,1,,,10000,0,10000
"02010300204004","020103010100204004",3,3111.69189453125,"02010300204","020103010100204",2,1,3,1,1,2,4,4,1,"**CONFIDENTIAL**",1,1,,6,1,2008,7,1,,,500,0,500
"02010300204125","020103010100204125",3,3111.69189453125,"02010300204","020103010100204",2,1,3,1,1,2,4,125,1,"**CONFIDENTIAL**",3,2,,5,2,2007,3,1,,,700,0,700
"02010300102014","020103088800102014",1,1225.01513671875,"02010300102","020103088800102",2,1,3,8,88,1,2,14,1,"**CONFIDENTIAL**",1,1,,7,2,2008,7,2,12,2008,1000,0,1000
"02010300102014","020103088800102014",1,1225.01513671875,"02010300102","020103088800102",2,1,3,8,88,1,2,14,2,"**CONFIDENTIAL**",3,1,,7,2,2008,7,1,,,1000,0,1000
"02010300102064","020103088800102064",1,1225.01513671875,"02010300102","020103088800102",2,1,3,8,88,1,2,64,1,"**CONFIDENTIAL**",1,1,,7,1,2008,8,1,,,1000,0,1000
"02010300102094","020103088800102094",1,1225.01513671875,"02010300102","020103088800102",2,1,3,8,88,1,2,94,1,"**CONFIDENTIAL**",2,1,,7,6,2008,8,2,8,2008,500,0,500
"02010300802007","020103088800802007",1,450.185211181641,"02010300802","020103088800802",2,1,3,8,88,8,2,7,1,"**CONFIDENTIAL**",2,1,,2,9,2007,7,2,7,2008,200,0,200
"02010300802069","020103088800802069",1,70.341438293457,"02010300802","020103088800802",2,1,3,8,88,8,2,69,1,"**CONFIDENTIAL**",1,2,,3,2,2008,7,1,,,300,0,300
"02010300802113","020103088800802113",1,450.185211181641,"02010300802","020103088800802",2,1,3,8,88,8,2,113,1,"**CONFIDENTIAL**",1,1,,7,5,2008,2,1,,,400,0,400
"02010300802181","020103088800802181",1,450.185211181641,"02010300802","020103088800802",2,1,3,8,88,8,2,181,1,"**CONFIDENTIAL**",1,1,,7,2,2008,8,1,,,600,0,600
"02010300802250","020103088800802250",1,450.185211181641,"02010300802","020103088800802",2,1,3,8,88,8,2,250,1,"**CONFIDENTIAL**",1,8,,2,11,2007,7,1,,,500,0,500
"02010300802283","020103088800802283",1,450.185211181641,"02010300802","020103088800802",2,1,3,8,88,8,2,283,1,"**CONFIDENTIAL**",1,1,,2,5,2008,8,2,6,2008,200,0,200
"02010500404022","020105088800404022",1,3637.67993164063,"02010500404","020105088800404",2,1,5,8,88,4,4,22,1,"**CONFIDENTIAL**",1,1,,6,2,2008,3,1,,,7000,0,7000
"02010500404024","020105088800404024",1,1259.19689941406,"02010500404","020105088800404",2,1,5,8,88,4,4,24,1,"**CONFIDENTIAL**",2,1,,5,5,2008,7,1,,,250,0,250
"02010500404032","020105088800404032",1,1259.19689941406,"02010500404","020105088800404",2,1,5,8,88,4,4,32,1,"**CONFIDENTIAL**",2,1,,7,5,2008,7,1,,,200,0,200
"02010501103008","020105088801103008",1,1958.27490234375,"02010501103","020105088801103",2,1,5,8,88,11,3,8,1,"**CONFIDENTIAL**",3,1,,7,6,2008,3,2,6,2008,300,0,300
"02010501103026","020105088801103026",1,1958.27490234375,"02010501103","020105088801103",2,1,5,8,88,11,3,26,1,"**CONFIDENTIAL**",3,1,2,7,5,2008,3,1,,,1100,0,1100
"02010501103044","020105088801103044",1,1958.27490234375,"02010501103","020105088801103",2,1,5,8,88,11,3,44,1,"**CONFIDENTIAL**",2,1,,7,3,2008,7,1,,,150,0,150
"02010501103064","020105088801103064",1,1958.27490234375,"02010501103","020105088801103",2,1,5,8,88,11,3,64,1,"**CONFIDENTIAL**",3,1,,7,4,2008,8,1,,,550,0,550
"02010501103091","020105088801103091",1,1958.27490234375,"02010501103","020105088801103",2,1,5,8,88,11,3,91,1,"**CONFIDENTIAL**",3,1,,7,5,2008,8,1,,,200,0,200
"02010600402029","020106088800402029",1,481.007904052734,"02010600402","020106088800402",2,1,6,8,88,4,2,29,1,"**CONFIDENTIAL**",1,1,,2,1,2007,8,2,12,2008,1500,0,1500
"02010600402041","020106088800402041",1,481.007904052734,"02010600402","020106088800402",2,1,6,8,88,4,2,41,1,"**CONFIDENTIAL**",1,1,2,2,4,2008,3,1,,,2000,0,2000
"02010600402054","020106088800402054",1,481.007904052734,"02010600402","020106088800402",2,1,6,8,88,4,2,54,1,"**CONFIDENTIAL**",3,1,,2,12,2007,6,2,1,2009,15000,0,15000
"02010600402066","020106088800402066",1,481.007904052734,"02010600402","020106088800402",2,1,6,8,88,4,2,66,1,"**CONFIDENTIAL**",1,1,,2,11,2007,4,1,,,2000,0,2000
"02010600402092","020106088800402092",1,481.007904052734,"02010600402","020106088800402",2,1,6,8,88,4,2,92,1,"**CONFIDENTIAL**",2,1,2,2,6,2007,4,2,12,2008,3000,0,3000
"02030100101064","020301030100101064",2,3255.99682617188,"02030100101","020301030100101",2,3,1,3,1,1,1,64,1,"**CONFIDENTIAL**",1,2,,7,3,2008,7,1,,,160,0,160
"02030100101112","020301030100101112",2,3255.99682617188,"02030100101","020301030100101",2,3,1,3,1,1,1,112,1,"**CONFIDENTIAL**",1,2,,7,7,2007,7,1,,,1200,0,1200
"02030200102011","020302088800102011",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,11,1,"**CONFIDENTIAL**",1,1,,7,3,2008,4,1,,,500,0,500
"02030200102020","020302088800102020",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,20,1,"**CONFIDENTIAL**",4,1,,7,3,2008,5,1,,,2000,0,2000
"02030200102020","020302088800102020",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,20,2,"**CONFIDENTIAL**",1,1,,7,2,2008,2,1,,,250,0,250
"02030200102038","020302088800102038",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,38,1,"**CONFIDENTIAL**",10,1,,7,5,2008,8,2,10,2008,1000,0,1000
"02030200102071","020302088800102071",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,71,1,"**CONFIDENTIAL**",1,1,,7,5,2008,8,2,6,2008,300,0,300
"02030200102080","020302088800102080",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,80,1,"**CONFIDENTIAL**",1,1,,7,3,2008,8,1,,,2000,0,2000
"02030200102080","020302088800102080",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,80,2,"**CONFIDENTIAL**",1,2,,7,2,2008,7,1,,,5500,0,5500
"02030200102089","020302088800102089",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,89,1,"**CONFIDENTIAL**",3,2,,7,5,2008,7,1,,,300,0,300
"02030200102089","020302088800102089",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,89,2,"**CONFIDENTIAL**",3,2,,7,2,2008,3,1,,,150,0,150
"02030200102089","020302088800102089",1,1196.310546875,"02030200102","020302088800102",2,3,2,8,88,1,2,89,3,"**CONFIDENTIAL**",3,2,,7,1,2008,8,2,7,2008,200,0,200
"02030400601017","020304088800601017",1,1036.62329101563,"02030400601","020304088800601",2,3,4,8,88,6,1,17,1,"**CONFIDENTIAL**",1,1,,2,4,2008,7,1,,,1000,0,1000
"02030400601032","020304088800601032",1,1036.62329101563,"02030400601","020304088800601",2,3,4,8,88,6,1,32,1,"**CONFIDENTIAL**",2,1,,2,5,2008,7,1,,,600,0,600
"02030400601077","020304088800601077",1,1036.62329101563,"02030400601","020304088800601",2,3,4,8,88,6,1,77,1,"**CONFIDENTIAL**",2,1,2,2,5,2008,7,1,,,500,0,500
"02030400601137","020304088800601137",1,1036.62329101563,"02030400601","020304088800601",2,3,4,8,88,6,1,137,1,"**CONFIDENTIAL**",2,2,,2,3,2008,7,1,,,200,0,200
"02030600601018","020306088800601018",1,565.867980957031,"02030600601","020306088800601",2,3,6,8,88,6,1,18,1,"**CONFIDENTIAL**",1,1,,2,1,2008,8,1,,,300,0,300
"02030600601062","020306088800601062",1,565.867980957031,"02030600601","020306088800601",2,3,6,8,88,6,1,62,1,"**CONFIDENTIAL**",2,1,,2,1,2008,7,1,,,400,0,400
"02030600601134","020306088800601134",1,565.867980957031,"02030600601","020306088800601",2,3,6,8,88,6,1,134,1,"**CONFIDENTIAL**",1,1,,2,10,2007,8,2,12,2008,400,0,400
"02030600601134","020306088800601134",1,565.867980957031,"02030600601","020306088800601",2,3,6,8,88,6,1,134,2,"**CONFIDENTIAL**",2,1,,2,11,2007,8,2,12,2008,250,0,250
"03010100204058","030101088800204058",1,9197.3388671875,"03010100204","030101088800204",3,1,1,8,88,2,4,58,1,"**CONFIDENTIAL**",1,1,2,2,4,2008,8,2,7,2008,160,0,160
"03010100204077","030101088800204077",1,9197.3388671875,"03010100204","030101088800204",3,1,1,8,88,2,4,77,1,"**CONFIDENTIAL**",7,1,4,5,8,2007,8,2,10,2009,10000,1000,11000
"03010100204168","030101088800204168",1,9197.3388671875,"03010100204","030101088800204",3,1,1,8,88,2,4,168,1,"**CONFIDENTIAL**",1,1,,2,1,2008,2,1,,,250,0,250
"03010400901014","030104088800901014",1,8108.21533203125,"03010400901","030104088800901",3,1,4,8,88,9,1,14,1,"**CONFIDENTIAL**",1,1,,2,2,2007,6,2,10,2010,3000,2000,5000
"03010400901102","030104088800901102",1,8108.21533203125,"03010400901","030104088800901",3,1,4,8,88,9,1,102,1,"**CONFIDENTIAL**",1,1,,2,6,2008,6,2,8,2008,200,0,200
"03010800701050","030108088800701050",1,8636.6396484375,"03010800701","030108088800701",3,1,8,8,88,7,1,50,1,"**CONFIDENTIAL**",7,1,2,2,6,2007,6,1,,,9000,1520,10520
"03010800701110","030108088800701110",1,8636.6396484375,"03010800701","030108088800701",3,1,8,8,88,7,1,110,1,"**CONFIDENTIAL**",7,1,2,6,7,2007,6,1,,,8000,1800,9800
"03010800701140","030108088800701140",1,8636.6396484375,"03010800701","030108088800701",3,1,8,8,88,7,1,140,1,"**CONFIDENTIAL**",7,1,2,2,6,2007,6,1,,,5000,1000,6000
"03010900112033","030109020100112033",3,4784.68994140625,"03010900112","030109020100112",3,1,9,2,1,1,12,33,1,"**CONFIDENTIAL**",1,1,,6,5,2008,7,1,,,800,0,800
"03010900112043","030109020100112043",3,4784.68994140625,"03010900112","030109020100112",3,1,9,2,1,1,12,43,1,"**CONFIDENTIAL**",1,2,4,7,5,2008,8,2,12,2008,600,0,600
"03010900112093","030109020100112093",3,4784.68994140625,"03010900112","030109020100112",3,1,9,2,1,1,12,93,1,"**CONFIDENTIAL**",1,1,3,7,4,2008,7,1,,,100,0,100
"03010900112143","030109020100112143",3,4784.68994140625,"03010900112","030109020100112",3,1,9,2,1,1,12,143,1,"**CONFIDENTIAL**",1,1,,2,3,2008,8,2,2,2009,3000,0,3000
"03011001806002","030110088801806002",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,2,1,"**CONFIDENTIAL**",1,1,,1,3,2008,8,2,5,2008,400,0,400
"03011001806021","030110088801806021",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,21,1,"**CONFIDENTIAL**",7,3,4,2,7,2007,6,2,6,2008,5000,1000,6000
"03011001806040","030110088801806040",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,40,1,"**CONFIDENTIAL**",7,1,2,2,7,2007,3,2,6,2008,8000,1700,9700
"03011001806059","030110088801806059",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,59,1,"**CONFIDENTIAL**",7,1,2,2,7,2007,6,2,7,2008,7000,1300,8300
"03011001806098","030110088801806098",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,98,1,"**CONFIDENTIAL**",7,1,2,2,6,2007,6,2,6,2008,6000,1100,7100
"03011001806117","030110088801806117",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,117,1,"**CONFIDENTIAL**",7,1,4,2,7,2007,6,2,6,2008,7000,11000,18000
"03011001806157","030110088801806157",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,157,1,"**CONFIDENTIAL**",7,1,2,2,6,2007,6,2,6,2008,6000,1100,7100
"03011001806177","030110088801806177",1,7237.576171875,"03011001806","030110088801806",3,1,10,8,88,18,6,177,1,"**CONFIDENTIAL**",7,1,2,2,6,2007,3,2,6,2008,5000,888,5888
"03011100102119","030111088800102119",2,3666.060546875,"03011100102","030111088800102",3,1,11,8,88,1,2,119,1,"**CONFIDENTIAL**",7,1,,7,12,2007,3,2,12,2008,3000,210,3210
"03011400816023","030114088800816023",1,12936.783203125,"03011400816","030114088800816",3,1,14,8,88,8,16,23,1,"**CONFIDENTIAL**",4,1,2,7,10,2007,7,2,7,2008,1000,800,1800
"03011400816077","030114088800816077",1,12936.783203125,"03011400816","030114088800816",3,1,14,8,88,8,16,77,1,"**CONFIDENTIAL**",7,1,2,7,7,2007,7,1,,,9000,1270,10270
"03011400816096","030114088800816096",1,12936.783203125,"03011400816","030114088800816",3,1,14,8,88,8,16,96,1,"**CONFIDENTIAL**",4,1,,3,10,2007,6,2,7,2008,500,200,700
"03011400816114","030114088800816114",1,12936.783203125,"03011400816","030114088800816",3,1,14,8,88,8,16,114,1,"**CONFIDENTIAL**",1,1,,7,10,2007,7,2,9,2008,650,0,650
"03011400816132","030114088800816132",1,12936.783203125,"03011400816","030114088800816",3,1,14,8,88,8,16,132,1,"**CONFIDENTIAL**",7,1,2,7,9,2007,7,1,,,6000,807,6807
"03011400816152","030114088800816152",1,12936.783203125,"03011400816","030114088800816",3,1,14,8,88,8,16,152,1,"**CONFIDENTIAL**",4,1,,7,2,2008,4,2,6,2008,200,60,260
"03011400816170","030114088800816170",1,12936.783203125,"03011400816","030114088800816",3,1,14,8,88,8,16,170,1,"**CONFIDENTIAL**",4,1,,7,10,2007,7,1,,,4000,3000,7000
"03011602804013","030116088802804013",1,1068.09448242188,"03011602804","030116088802804",3,1,16,8,88,28,4,13,1,"**CONFIDENTIAL**",4,1,,4,11,2007,2,2,9,2008,300,60,360
"03011602804055","030116088802804055",1,7507.1787109375,"03011602804","030116088802804",3,1,16,8,88,28,4,55,1,"**CONFIDENTIAL**",4,1,,2,12,2007,5,1,,,400,180,580
"03011602804080","030116088802804080",1,7507.1787109375,"03011602804","030116088802804",3,1,16,8,88,28,4,80,1,"**CONFIDENTIAL**",1,1,,7,12,2007,4,1,,,200,100,300
"03011800610042","030118010100610042",3,2741.56689453125,"03011800610","030118010100610",3,1,18,1,1,6,10,42,1,"**CONFIDENTIAL**",11,1,,1,10,2007,3,2,10,2009,13000,1690,14690
"03011800610064","030118010100610064",3,2741.56689453125,"03011800610","030118010100610",3,1,18,1,1,6,10,64,1,"**CONFIDENTIAL**",11,1,,5,10,2007,3,2,10,2009,5225,175,5400
"03011800610130","030118010100610130",3,2741.56689453125,"03011800610","030118010100610",3,1,18,1,1,6,10,130,1,"**CONFIDENTIAL**",11,1,,6,10,2007,3,2,10,2008,9500,665,10165
"03011801204025","030118010101204025",3,1864.86059570313,"03011801204","030118010101204",3,1,18,1,1,12,4,25,1,"**CONFIDENTIAL**",5,2,,5,1,2007,3,1,,,15000,500,15500
"03011801204067","030118010101204067",3,1864.86059570313,"03011801204","030118010101204",3,1,18,1,1,12,4,67,1,"**CONFIDENTIAL**",10,1,,5,3,2008,3,2,3,2009,1307,13,1320
"03011802006019","030118010102006019",3,2752.68896484375,"03011802006","030118010102006",3,1,18,1,1,20,6,19,1,"**CONFIDENTIAL**",7,1,2,5,9,2007,4,2,9,2008,5000,650,5650
"03011802006037","030118010102006037",3,2752.68896484375,"03011802006","030118010102006",3,1,18,1,1,20,6,37,1,"**CONFIDENTIAL**",11,1,2,1,7,2007,3,1,,,15000,1950,16950
"03011802006073","030118010102006073",3,2752.68896484375,"03011802006","030118010102006",3,1,18,1,1,20,6,73,1,"**CONFIDENTIAL**",1,1,,2,7,2008,8,2,9,2008,1000,0,1000
"03011802006127","030118010102006127",3,2752.68896484375,"03011802006","030118010102006",3,1,18,1,1,20,6,127,1,"**CONFIDENTIAL**",11,3,4,1,6,2007,3,1,,,10000,1300,11300
"03011802006199","030118010102006199",3,2752.68896484375,"03011802006","030118010102006",3,1,18,1,1,20,6,199,1,"**CONFIDENTIAL**",7,1,2,5,5,2008,2,1,,,30000,3900,33900
"03012000105169","030120020100105169",2,3041.9384765625,"03012000105","030120020100105",3,1,20,2,1,1,5,169,1,"**CONFIDENTIAL**",7,1,,5,3,2008,3,1,,,14000,1550,15550
"03020100703019","030201088800703019",1,8644.3046875,"03020100703","030201088800703",3,2,1,8,88,7,3,19,1,,1,1,2,7,3,2008,3,1,,,2500,0,2500
"03020100703073","030201088800703073",1,8644.3046875,"03020100703","030201088800703",3,2,1,8,88,7,3,73,1,"**CONFIDENTIAL**",1,1,,2,12,2007,6,2,12,2008,200,0,200
"03020100703091","030201088800703091",1,675.336242675781,"03020100703","030201088800703",3,2,1,8,88,7,3,91,1,"**CONFIDENTIAL**",6,1,,2,12,2007,6,1,,,100,0,100
"03020100703147","030201088800703147",1,8644.3046875,"03020100703","030201088800703",3,2,1,8,88,7,3,147,1,"**CONFIDENTIAL**",1,1,,2,5,2007,6,2,9,2008,300,270,570
"03020100703147","030201088800703147",1,8644.3046875,"03020100703","030201088800703",3,2,1,8,88,7,3,147,2,"**CONFIDENTIAL**",1,1,,2,5,2008,4,2,7,2008,500,0,500
"03020202508017","030202088802508017",1,6181.556640625,"03020202508","030202088802508",3,2,2,8,88,25,8,17,1,"**CONFIDENTIAL**",1,1,2,2,1,2008,5,2,7,2008,500,0,500
"03020202508035","030202088802508035",1,6181.556640625,"03020202508","030202088802508",3,2,2,8,88,25,8,35,1,"**CONFIDENTIAL**",9,1,2,2,8,2008,6,2,8,2008,6000,1080,7080
"03020202508077","030202088802508077",1,6181.556640625,"03020202508","030202088802508",3,2,2,8,88,25,8,77,1,"**CONFIDENTIAL**",1,1,2,3,2,2008,6,2,7,2008,2000,0,2000
"03020202508077","030202088802508077",1,6181.556640625,"03020202508","030202088802508",3,2,2,8,88,25,8,77,2,"**CONFIDENTIAL**",9,1,2,3,9,2007,3,2,8,2008,4000,720,4720
"03020400906003","030204088800906003",1,2429.03369140625,"03020400906","030204088800906",3,2,4,8,88,9,6,3,1,"**CONFIDENTIAL**",7,1,,3,8,2007,6,2,8,2008,6000,1700,7700
"03020400906033","030204088800906033",1,2429.03369140625,"03020400906","030204088800906",3,2,4,8,88,9,6,33,1,"**CONFIDENTIAL**",7,2,,2,8,2007,6,2,8,2008,3000,1000,4000
"03020400906078","030204088800906078",1,2429.03369140625,"03020400906","030204088800906",3,2,4,8,88,9,6,78,1,"**CONFIDENTIAL**",7,2,,2,8,2007,6,2,8,2008,5000,700,5700
"03020400906108","030204088800906108",1,2429.03369140625,"03020400906","030204088800906",3,2,4,8,88,9,6,108,1,"**CONFIDENTIAL**",1,6,9,2,1,2008,8,2,8,2008,2000,600,2600
"03020400906108","030204088800906108",1,2429.03369140625,"03020400906","030204088800906",3,2,4,8,88,9,6,108,2,"**CONFIDENTIAL**",7,6,,2,7,2007,6,2,7,2008,5000,1000,6000
"03020501907049","030205088801907049",1,6558.95263671875,"03020501907","030205088801907",3,2,5,8,88,19,7,49,1,"**CONFIDENTIAL**",1,1,2,7,1,2008,3,2,9,2009,4000,200,4200
"03020501907066","030205088801907066",1,6558.95263671875,"03020501907","030205088801907",3,2,5,8,88,19,7,66,1,"**CONFIDENTIAL**",7,1,2,2,1,2007,4,2,1,2009,5000,500,5500
"03020501907081","030205088801907081",1,6558.95263671875,"03020501907","030205088801907",3,2,5,8,88,19,7,81,1,"**CONFIDENTIAL**",10,1,4,2,10,2007,3,2,6,2008,200,100,300
"03020501907112","030205088801907112",1,6558.95263671875,"03020501907","030205088801907",3,2,5,8,88,19,7,112,1,"**CONFIDENTIAL**",1,1,,7,6,2008,8,2,7,2008,400,0,400
"03020501907143","030205088801907143",1,6558.95263671875,"03020501907","030205088801907",3,2,5,8,88,19,7,143,1,"**CONFIDENTIAL**",11,1,2,2,3,2008,6,2,3,2009,7000,350,7350
"03020700110014","030207010100110014",3,4544.451171875,"03020700110","030207010100110",3,2,7,1,1,1,10,14,1,"**CONFIDENTIAL**",1,1,,7,3,2008,7,1,,,400,0,400
"03020700110047","030207010100110047",3,4544.451171875,"03020700110","030207010100110",3,2,7,1,1,1,10,47,1,"**CONFIDENTIAL**",1,2,1,7,12,2007,7,2,1,2009,65000,0,65000
"03020700110058","030207010100110058",3,4544.451171875,"03020700110","030207010100110",3,2,7,1,1,1,10,58,1,"**CONFIDENTIAL**",1,1,3,1,10,2007,8,2,10,2008,20000,0,20000
"03020700110069","030207010100110069",3,4544.451171875,"03020700110","030207010100110",3,2,7,1,1,1,10,69,1,"**CONFIDENTIAL**",1,1,2,7,4,2008,8,2,7,2008,200,0,200
"03020700110080","030207010100110080",3,4544.451171875,"03020700110","030207010100110",3,2,7,1,1,1,10,80,1,"**CONFIDENTIAL**",7,1,,5,3,2008,3,2,3,2010,130000,16900,146900
"03020700110124","030207010100110124",3,4544.451171875,"03020700110","030207010100110",3,2,7,1,1,1,10,124,1,"**CONFIDENTIAL**",7,1,,1,1,2008,3,2,1,2010,20000,2600,22600
"03020700110157","030207010100110157",3,4544.451171875,"03020700110","030207010100110",3,2,7,1,1,1,10,157,1,"**CONFIDENTIAL**",3,1,2,7,1,2008,7,1,,,600,0,600
"03020703703066","030207088803703066",1,7644.05078125,"03020703703","030207088803703",3,2,7,8,88,37,3,66,1,"**CONFIDENTIAL**",1,1,,2,9,2007,7,1,,,200,0,200
"03020703703111","030207088803703111",1,7644.05078125,"03020703703","030207088803703",3,2,7,8,88,37,3,111,1,"**CONFIDENTIAL**",1,1,,7,1,2008,8,2,8,2008,150,48,198
"03020703703126","030207088803703126",1,7644.05078125,"03020703703","030207088803703",3,2,7,8,88,37,3,126,1,"**CONFIDENTIAL**",4,1,2,7,10,2007,7,2,7,2008,1000,400,1400
