"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1250","70","0.265909645909646","0.27114967462039","0.299126637554585","0.328327781692396","0.335487138830162","0.4399375","0.461434511434511","0.571428571428571","0.692307692307692","0.710526315789474","500","full","poor_2011_1500"
"1251","75","0.208414388976734","0.213659556439729","0.238968202465931","0.266956395769955","0.273305429427552","0.5","0.517241379310345","0.633739837398374","0.75","0.774193548387097","500","full","poor_2011_1500"
"1252","80","0.173132244099986","0.176344086021505","0.2","0.226995328012459","0.231763537576477","0.576893939393939","0.6","0.71875","0.820558608058608","0.842146381578947","500","full","poor_2011_1500"
"1253","85","0.119280199659459","0.123376623376623","0.145454711835868","0.168777723682787","0.172724229952623","0.666666666666667","0.689655172413793","0.787878787878788","0.878787878787879","0.9","500","full","poor_2011_1500"
"1254","90","0.0444891738631884","0.0467041815106697","0.0626982477385073","0.0783898305084746","0.0808553735879871","0.838575268817204","0.851851851851852","0.923076923076923","0.97300853485064","1","500","full","poor_2011_1500"
"1255","95","0.0215019299696719","0.0236559139784946","0.0348964428080791","0.0480491541594804","0.051063829787234","0.862068965517241","0.874839743589744","0.939393939393939","1","1","500","full","poor_2011_1500"
"1256","5","0.988888888888889","0.98924146797569","1","1","1","0","0","0","0","0","100","rural","poor_2011_2170"
"1257","10","0.967391304347826","0.968404255319149","0.989473684210526","1","1","0","0","0","0.166666666666667","0.25","100","rural","poor_2011_2170"
"1258","15","0.927835051546392","0.9375","0.96875","0.989795918367347","1","0","0","0","0.166666666666667","0.25","100","rural","poor_2011_2170"
"1259","20","0.894736842105263","0.902173913043478","0.938775510204082","0.978723404255319","0.979381443298969","0","0","0","0.166666666666667","0.25","100","rural","poor_2011_2170"
"1260","25","0.814432989690722","0.829787234042553","0.884210526315789","0.93410176779742","0.939565004887585","0","0","0","0.333333333333333","0.5","100","rural","poor_2011_2170"
"1261","30","0.687432065217391","0.701030927835051","0.768825910931174","0.831666666666667","0.843790270618557","0","0","0.25","0.6","0.75","100","rural","poor_2011_2170"
"1262","35","0.599948453608247","0.610526315789474","0.690721649484536","0.760439311594203","0.773220818091121","0","0","0.333333333333333","0.75","1","100","rural","poor_2011_2170"
"1263","40","0.468049645390071","0.484210526315789","0.568421052631579","0.645194892473118","0.659875056028687","0","0","0.5","1","1","100","rural","poor_2011_2170"
"1264","45","0.323207070707071","0.340425531914894","0.419354838709677","0.505055711756743","0.515159325210872","0.2","0.333333333333333","0.666666666666667","1","1","100","rural","poor_2011_2170"
"1265","50","0.22577353522054","0.242105263157895","0.315789473684211","0.393617021276596","0.40865025466893","0.333333333333333","0.4","0.75","1","1","100","rural","poor_2011_2170"
"1266","55","0.147330043859649","0.157894736842105","0.22680412371134","0.29354118993135","0.3125","0.6","0.666666666666667","1","1","1","100","rural","poor_2011_2170"
