"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"62",61,0.108614429054688,0.0189211882240048,0.286006031842838,0.488488045990059,0.00905427791884814,0.067190164746638,0.284031237658596,0.64343545352508,0.815500956160174,0.890443775031811,0.927114548291788,0.946355209422809,0.0345073128896202,0.199885779569238,0.672125377977178,0.0932335877771371,0.228729584140163,0.461619185021667,0.70115510801401
"63",62,0.103478966910448,0.017924656469415,0.276899988324528,0.478199056163699,0.00852935101042177,0.0636409677953516,0.275039858563872,0.634935635506311,0.810949548036487,0.888601404017438,0.926534730541839,0.946504986806945,0.0328073883668938,0.192211778454441,0.663970516170607,0.0887635429903845,0.220618146938279,0.451352357945815,0.693751861599934
"64",63,0.0985594700181304,0.0169797011906649,0.26797505503648,0.467928531667505,0.00803461028692735,0.0602671379218495,0.26622727447721,0.626350861102421,0.806312528216532,0.886731991559399,0.925950668639189,0.946654369582188,0.031188501606764,0.184764362744957,0.655716721669554,0.0844878438866842,0.21271503063984,0.441126779231414,0.686247283150137
"65",64,0.0938493683374057,0.0160837463779894,0.2592346575296,0.45768511139394,0.00756834769201182,0.0570612669974367,0.257596723965196,0.617685765760873,0.801589599093118,0.884835273715627,0.925362337393002,0.946803358656689,0.0296470504513923,0.177542082479624,0.64736786367174,0.0803999311824325,0.205020550892597,0.430950897612777,0.678643990457257
"66",65,0.0893420507206616,0.0152343350615388,0.250681715004834,0.447477342857067,0.00712894867943523,0.0540161279194818,0.249150958065703,0.60894518211836,0.796780530489191,0.882910988514842,0.924769711557149,0.946951954937246,0.0281795675653599,0.170543056591499,0.638928030965738,0.0764932845874126,0.197534566618097,0.420832995302268,0.670944793680287
"67",66,0.0850308933806797,0.0144291248150108,0.242318651117642,0.437313653927904,0.00671488744993628,0.0511246852389781,0.240892251054311,0.600134130734378,0.791885162502069,0.880958876145614,0.92417276583177,0.947100159329302,0.0267827179145256,0.163765005729749,0.630401526216194,0.0727614431482029,0.190256504595377,0.410781161786295,0.663152693793688
"68",67,0.0809092857435919,0.0136658833191119,0.234147406903422,0.427202325418868,0.00632472238954181,0.0483801036191783,0.232822413186417,0.591257809864503,0.786903408308437,0.878978679150112,0.923571474864862,0.947247972736939,0.0254532960074314,0.157205284981064,0.621792859241825,0.0691980233223672,0.183185384817148,0.400803268967045,0.655270880305386
"69",68,0.0769706537723779,0.0129424839982767,0.226169455600926,0.417151464703591,0.00595709170581594,0.0457757543249734,0.224942805204101,0.582321584308825,0.781835256918876,0.876970142622506,0.922965813253912,0.947395396062881,0.0241882229389852,0.150860916245249,0.613106739293652,0.0657967349028255,0.176319846372947,0.390906947804193,0.647302728229495
"70",69,0.0732084808611702,0.0122569017419492,0.218385819147308,0.407168980545894,0.00561070925788649,0.0433052199345265,0.217254354394177,0.573330973378974,0.776680775870345,0.874933014411991,0.922355755547548,0.947542430208487,0.0229845432724949,0.144728620046373,0.604348066348708,0.0625513949173272,0.169658173629324,0.38109956659332,0.63925179430411
"71",70,0.0696163264122859,0.0116072087198101,0.210797086118069,0.397262559297442,0.00528436057555211,0.040962297455401,0.209757571984033,0.564291638034969,0.77144011384461,0.872867045330399,0.921741276247234,0.947689076073752,0.0218394217926885,0.138804846587621,0.595521921442399,0.0594559396311916,0.163198322494027,0.371388210999127,0.63112181244924
"72",71,0.0661878422165337,0.0109915702986243,0.203403430887743,0.387439642607601,0.0049768990623495,0.0387410000173785,0.202452571664621,0.555209367250616,0.766113503200303,0.870771989364334,0.921122349808999,0.947835334557303,0.0207501401591282,0.133085805884276,0.586633556070632,0.0565044347827481,0.156937946569072,0.361779665941894,0.622916688464992
"73",72,0.0629167867632876,0.010408241066847,0.196204633792212,0.377707406771708,0.00468724237713068,0.0366355573036151,0.19533908903508,0.546090063673256,0.760701262405992,0.868647603891774,0.920498950645194,0.947981206556397,0.0197140934864093,0.127567496834712,0.577688380700753,0.0536910841805036,0.150874423016075,0.35228039941551,0.614640493975269
"74",73,0.0597970376103926,0.00985556097176971,0.18920010208088,0.368072743825556,0.00441436898845459,0.0346404148709786,0.188416501770571,0.536939728650256,0.755203798361428,0.866493649903084,0.91987105312629,0.948126692966921,0.0187287868747331,0.12224573511368,0.568691952438101,0.051010236789225,0.145004877975977,0.342896548294917,0.606297459627617
"75",74,0.0568226019454879,0.00933195157278092,0.182388891456142,0.358542244474722,0.00415731489592398,0.0327502324995349,0.181683850323763,0.527764446700637,0.749621608593948,0.864309892226334,0.919238631582706,0.948271794683386,0.0177918319118408,0.117116179795173,0.559649961902498,0.048456392429132,0.139326211404006,0.333633906170467,0.597891967565271
