"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-9.63136646535186","9.51706171030465","1.34231476394475","150","full","poor_2011_320"
"-8.26039607799772","8.02769826064668","1.55957660742989","200","full","poor_2011_320"
"-7.08066873820694","7.43363653301151","1.47429083344836","250","full","poor_2011_320"
"-6.19429404064555","5.70841779401504","1.68881987953943","300","full","poor_2011_320"
"-5.50837150739848","5.87159143840406","1.62934669649588","350","full","poor_2011_320"
"-5.09844911575963","5.15218902058285","1.63800684892808","400","full","poor_2011_320"
"-5.20117841172455","4.80410942189202","1.6843044786807","450","full","poor_2011_320"
"-4.21305607798746","4.24148802948047","1.59366260445994","500","full","poor_2011_320"
"-10.2971712193621","10.5380824435783","0.0862834081909462","100","rural","poor_2011_550"
"-7.9587465743017","9.45608208634082","-0.222292515278358","150","rural","poor_2011_550"
"-6.72291660940139","7.32924259326794","-0.26700610812572","200","rural","poor_2011_550"
"-6.07986028064218","6.74601244264557","-0.225297708884512","250","rural","poor_2011_550"
"-5.70866796893851","5.74425011700039","-0.121333395041033","300","rural","poor_2011_550"
"-5.01463162376406","5.07991566757557","-0.0814774325295212","350","rural","poor_2011_550"
"-4.88364405151691","4.76708740618027","-0.132421095816379","400","rural","poor_2011_550"
"-3.86646849714336","4.45985226769029","-0.0120946747921799","450","rural","poor_2011_550"
"-3.55617514564435","3.69180849020981","-0.0619987217445387","500","rural","poor_2011_550"
"-10.9085601588091","10.8524980991833","1.27995691562644","100","urban","poor_2011_550"
