"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"1115","60","0.206521739130435","0.219710749021094","0.3","0.376535947712418","0.388888888888889","0.153571428571429","0.221825396825397","0.5","0.75","0.8","100","full","poor_2011_1100"
"1116","65","0.168536369012419","0.18473888055972","0.261363636363636","0.333333333333333","0.347826086956522","0.2","0.25","0.5","0.777777777777778","0.833333333333333","100","full","poor_2011_1100"
"1117","70","0.150537634408602","0.166575091575092","0.238636363636364","0.307692307692308","0.322655663915979","0.222222222222222","0.272727272727273","0.538461538461538","0.8","0.857142857142857","100","full","poor_2011_1100"
"1118","75","0.119533076203834","0.133260073260073","0.197674418604651","0.266666666666667","0.274753694581281","0.25","0.3","0.577380952380952","0.833333333333333","0.875","100","full","poor_2011_1100"
"1119","80","0.0674157303370786","0.0786516853932584","0.133333333333333","0.193548387096774","0.208791208791209","0.428571428571429","0.5","0.75","1","1","100","full","poor_2011_1100"
"1120","85","0.0429881154499151","0.0537634408602151","0.0957446808510638","0.150537634408602","0.161320564516129","0.545454545454545","0.6","0.818181818181818","1","1","100","full","poor_2011_1100"
"1121","90","0.0106382978723404","0.010989010989011","0.043010752688172","0.0786516853932584","0.0860215053763441","0.666666666666667","0.714285714285714","0.9","1","1","100","full","poor_2011_1100"
"1122","95","0","0","0","0","0","1","1","1","1","1","100","full","poor_2011_1100"
"1123","5","0.988839285714286","0.989059080962801","0.995505617977528","0.997830802603037","1","0","0","0","0","0","500","full","poor_2011_1100"
"1124","10","0.939866369710468","0.942222222222222","0.955654101995565","0.968823063598119","0.971048379114081","0","0","0.0166666666666667","0.0392156862745098","0.0425531914893617","500","full","poor_2011_1100"
"1125","15","0.914660831509847","0.917594654788419","0.933481152993348","0.9490022172949","0.951867557558206","0","0","0.0444444444444444","0.0925925925925926","0.100051020408163","500","full","poor_2011_1100"
"1126","20","0.777771535580524","0.78173719376392","0.809944978157404","0.835527777777778","0.840357133959491","0.0444444444444444","0.0599411764705882","0.122448979591837","0.19047619047619","0.204093228200371","500","full","poor_2011_1100"
"1127","25","0.603523269317517","0.608874308697838","0.642538898150353","0.674011252527423","0.679140649637338","0.139988372093023","0.155106100795756","0.24","0.326923076923077","0.348837209302326","500","full","poor_2011_1100"
"1128","30","0.529263156328134","0.535144408640649","0.566292134831461","0.598655454247164","0.602198412698413","0.173076923076923","0.187427325581395","0.276595744680851","0.363723776223776","0.383019639934534","500","full","poor_2011_1100"
"1129","35","0.415910437737042","0.425022093616334","0.456762749445676","0.491268274159863","0.496599403806466","0.259895348837209","0.282608695652174","0.372549019607843","0.466666666666667","0.487222222222222","500","full","poor_2011_1100"
"1130","40","0.362208061002179","0.36784140969163","0.398692810457516","0.432384315048684","0.43805991969124","0.295454545454545","0.307692307692308","0.403677462887989","0.5","0.520020833333333","500","full","poor_2011_1100"
"1131","45","0.330396475770925","0.335465540533878","0.36784140969163","0.399553571428571","0.404868617726832","0.32","0.333333333333333","0.426077717061324","0.523934837092732","0.545497427101201","500","full","poor_2011_1100"
"1132","50","0.304930031075446","0.311111111111111","0.342105263157895","0.373617352397627","0.379086778835703","0.320735849056604","0.339285714285714","0.434782608695652","0.534883720930233","0.550025510204082","500","full","poor_2011_1100"
"1133","55","0.275379527382913","0.280942438805212","0.309576837416481","0.340004504504505","0.345132743362832","0.344208369283865","0.359948717948718","0.458333333333333","0.553191489361702","0.568635902636917","500","full","poor_2011_1100"
"1134","60","0.263843499205306","0.266804049168474","0.296008378569743","0.326581081081081","0.331096569724086","0.359974358974359","0.377777777777778","0.474576271186441","0.571560846560846","0.586225637181409","500","full","poor_2011_1100"
"1135","65","0.226867107195301","0.232292983565107","0.258351893095768","0.28665280816922","0.292037884060853","0.387755102040816","0.4","0.508931419457735","0.604166666666667","0.620689655172414","500","full","poor_2011_1100"
"1136","70","0.206133900928793","0.211093672147484","0.236203090507726","0.264457516339869","0.26950278893573","0.42","0.436284584980237","0.538461538461538","0.631632653061224","0.648160660660661","500","full","poor_2011_1100"
