"","cutoff","2.5%_excl","5%_excl","50%_excl","95%_excl","97.5%_excl","2.5%_incl","5%_incl","50%_incl","95%_incl","97.5%_incl","obs","zone","povline"
"85","40","0.0416666666666667","0.0526315789473684","0.1875","0.333333333333333","0.350073529411765","0.277761044176707","0.296270213875848","0.382716049382716","0.467573565674831","0.480025316455696","100","full","poor_npl1"
"86","45","0","0","0.105263157894737","0.238095238095238","0.260869565217391","0.3375","0.357980599647266","0.447368421052632","0.5375","0.550032051282051","100","full","poor_npl1"
"87","50","0","0","0.0588235294117647","0.173913043478261","0.2","0.419702297233943","0.4375","0.527933832709114","0.615384615384615","0.632911392405063","100","full","poor_npl1"
"88","55","0","0","0.0454545454545455","0.136363636363636","0.157894736842105","0.481481481481481","0.493827160493827","0.5875","0.675016233766234","0.691407407407407","100","full","poor_npl1"
"89","60","0","0","0","0.1","0.125","0.552933436532508","0.565789473684211","0.658061292471686","0.740740740740741","0.756105378361476","100","full","poor_npl1"
"90","65","0","0","0","0.0833333333333333","0.1","0.631578947368421","0.654739858906526","0.734177215189873","0.813407407407407","0.828947368421053","100","full","poor_npl1"
"91","70","0","0","0","0.0555555555555556","0.0714947089947089","0.70582788671024","0.717948717948718","0.794871794871795","0.8625","0.873417721518987","100","full","poor_npl1"
"92","75","0","0","0","0.0526315789473684","0.0625","0.767391616422624","0.780487804878049","0.85","0.911447784810127","0.920469497607655","100","full","poor_npl1"
"93","80","0","0","0","0.0416666666666667","0.05","0.822784810126582","0.83560776833709","0.897435897435897","0.948051948051948","0.951219512195122","100","full","poor_npl1"
"94","85","0","0","0","0.0416666666666667","0.05","0.869552277432712","0.881578947368421","0.929905011464134","0.973684210526316","0.975609756097561","100","full","poor_npl1"
"95","90","0","0","0","0","0","0.922077922077922","0.932432432432432","0.971830985915493","1","1","100","full","poor_npl1"
"96","95","0","0","0","0","0","0.9564459049545","0.961038961038961","0.987341772151899","1","1","100","full","poor_npl1"
"97","5","0.836530172413793","0.844660194174757","0.888888888888889","0.929203539823009","0.936951013513514","0.00502481077064521","0.00518134715025907","0.0147058823529412","0.0229591836734694","0.0250658131474783","500","full","poor_npl1"
"98","10","0.779638518074096","0.792434149075285","0.841121495327103","0.891089108910891","0.900022522522523","0.0102557544757033","0.0126903553299492","0.0230769230769231","0.0353535353535354","0.0364679276315789","500","full","poor_npl1"
"99","15","0.585858585858586","0.596870777327359","0.666666666666667","0.729009850972468","0.741943797805121","0.037032487032487","0.0399900497512438","0.0558443136407819","0.0723282418952618","0.0743666666666667","500","full","poor_npl1"
"100","20","0.495412844036697","0.512789243277048","0.580501152073733","0.645454545454546","0.657413663663664","0.0837390191513717","0.0869565217391304","0.107187388671179","0.128398482445502","0.132319321899475","500","full","poor_npl1"
"101","25","0.36433022361487","0.376237623762376","0.447767857142857","0.519627450980392","0.530439219165927","0.145443181818182","0.14950266815587","0.175572519083969","0.201593156697869","0.206632653061224","500","full","poor_npl1"
"102","30","0.278324525686563","0.289719626168224","0.35","0.420028037383178","0.433962264150943","0.206104952242127","0.213013863773357","0.242966751918159","0.271154903872597","0.278361062040235","500","full","poor_npl1"
"103","35","0.180915750915751","0.191262939958592","0.247619047619048","0.306337525644456","0.319334228536776","0.279479695431472","0.286802030456853","0.318537859007833","0.348729967948718","0.353864795918367","500","full","poor_npl1"
"104","40","0.12621359223301","0.136732711732712","0.186953878884583","0.241791541791542","0.252427184466019","0.344432611090709","0.35047837662984","0.384020618556701","0.414970261697066","0.42260632234859","500","full","poor_npl1"
"105","45","0.0619446218410729","0.0695523030563926","0.11214953271028","0.154639175257732","0.16505077046406","0.404466501240695","0.411443792301184","0.445569620253165","0.479014607976214","0.485933503836317","500","full","poor_npl1"
"106","50","0.0288461538461538","0.0363636363636364","0.0702439692982456","0.106796116504854","0.112171881349045","0.484611398963731","0.492305709754163","0.526717557251908","0.560214028256466","0.566583909346206","500","full","poor_npl1"
"107","55","0.0173913043478261","0.0194174757281553","0.0471698113207547","0.0782693947144075","0.0841146089522873","0.546348898896989","0.55323873657207","0.588235294117647","0.620257876056161","0.626567217275926","500","full","poor_npl1"
"108","60","0","0.00909090909090909","0.03","0.0537634408602151","0.0571428571428571","0.619274278316156","0.623408016919467","0.655569618592938","0.687022900763359","0.692893900635517","500","full","poor_npl1"
"109","65","0","0","0.0206185567010309","0.0434973302822273","0.0467289719626168","0.699981203007519","0.704081632653061","0.733932737233754","0.76472816399287","0.770202844370599","500","full","poor_npl1"
"110","70","0","0","0.00970873786407767","0.0280373831775701","0.029710396039604","0.758974358974359","0.764095405440583","0.793060452317482","0.821264665286404","0.82576581027668","500","full","poor_npl1"
"111","75","0","0","0.00917431192660551","0.0204081632653061","0.0265486725663717","0.815182877224952","0.822323395405476","0.846534653465347","0.872729585935693","0.878195604086486","500","full","poor_npl1"
"112","80","0","0","0","0.01","0.0103092783505155","0.867496173469388","0.872757309030482","0.894329896907217","0.916666666666667","0.919410579345088","500","full","poor_npl1"
"113","85","0","0","0","0.01","0.0103092783505155","0.907917679028133","0.911108116202456","0.929306150510339","0.946976375849172","0.949755025125628","500","full","poor_npl1"
"114","90","0","0","0","0","0","0.951155398143318","0.95360824742268","0.966878927143376","0.979330829270892","0.981483918128655","500","full","poor_npl1"
"115","95","0","0","0","0","0","0.975","0.976982097186701","0.985037406483791","0.992574257425743","0.994949812991375","500","full","poor_npl1"
