"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","ph_snrq00","ph_snrq01","ph_snrq02","ph_snrq03","obs"
"0710120290104401","07101202901044","071012088802901044",1,3975.59814453125,"07101202901",7,10,12,29,1,44,1,"N02","YAKEBABI GEBEYA",10,1,2
"0710120290104401","07101202901044","071012088802901044",1,3975.59814453125,"07101202901",7,10,12,29,1,44,1,"N03","YEGELE NEGADE",11,2,3
"0710120290105201","07101202901052","071012088802901052",1,3975.59814453125,"07101202901",7,10,12,29,1,52,1,"N01","WANA HEBEYA",13,2,1
"0710120290107601","07101202901076","071012088802901076",1,3975.59814453125,"07101202901",7,10,12,29,1,76,1,"N01","YAKEBABI GEBEYA",10,2,1
"0710120290107601","07101202901076","071012088802901076",1,3975.59814453125,"07101202901",7,10,12,29,1,76,1,"N02","YEGELE NEGADE",11,1,2
"0710120290107601","07101202901076","071012088802901076",1,3975.59814453125,"07101202901",7,10,12,29,1,76,1,"N03","BEWANA GEBEYA YEGELE NEGADE",14,2,3
"0710120290110001","07101202901100","071012088802901100",1,3975.59814453125,"07101202901",7,10,12,29,1,100,1,"N01","MENGED DARE",8,2,1
"0710120290110001","07101202901100","071012088802901100",1,3975.59814453125,"07101202901",7,10,12,29,1,100,1,"N02","WANA GEBEYA",13,2,2
"0710120290110001","07101202901100","071012088802901100",1,3975.59814453125,"07101202901",7,10,12,29,1,100,1,"N03","BEWANA GEBEYA YEGELE NEGADE",14,2,3
"0710120290112401","07101202901124","071012088802901124",1,3975.59814453125,"07101202901",7,10,12,29,1,124,1,"N01","YAKEBABI GEBEYA",10,2,1
"0710120290112401","07101202901124","071012088802901124",1,3975.59814453125,"07101202901",7,10,12,29,1,124,1,"N02","MENGED DARE",8,1,2
"0710120290114801","07101202901148","071012088802901148",1,3975.59814453125,"07101202901",7,10,12,29,1,148,1,"N01","YAKEBABI GEBEYA",10,2,1
"0710120290114801","07101202901148","071012088802901148",1,3975.59814453125,"07101202901",7,10,12,29,1,148,1,"N02","WANA GEBEYA",13,2,2
"0710120290117201","07101202901172","071012088802901172",1,3975.59814453125,"07101202901",7,10,12,29,1,172,1,"N01","YAKEBABI GEBEYA",10,1,1
"0710120290117201","07101202901172","071012088802901172",1,3975.59814453125,"07101202901",7,10,12,29,1,172,1,"N02","LEWANA GEBAYA NEGADE",14,2,2
"0710120290119601","07101202901196","071012088802901196",1,3975.59814453125,"07101202901",7,10,12,29,1,196,1,"N01","YEGELE NEGADE",11,2,1
"0710120290122001","07101202901220","071012088802901220",1,3975.59814453125,"07101202901",7,10,12,29,1,220,1,"N01","YAKEBABI GEBEYA",10,1,1
"0711010020103901","07110100201039","071101088800201039",1,2855.67138671875,"07110100201",7,11,1,2,1,39,1,"N01","JENEJEKA GEBEYA",10,2,1
"0711010020103901","07110100201039","071101088800201039",1,2855.67138671875,"07110100201",7,11,1,2,1,39,1,"N02","TEFERI SUKE",11,2,2
"0711010020107201","07110100201072","071101088800201072",1,2855.67138671875,"07110100201",7,11,1,2,1,72,1,"N01","FEKERE GELAYE",2,1,1
"0711010020107201","07110100201072","071101088800201072",1,2855.67138671875,"07110100201",7,11,1,2,1,72,1,"N02","AYECHEW YEMERE",1,1,2
"0711010020110501","07110100201105","071101088800201105",1,2855.67138671875,"07110100201",7,11,1,2,1,105,1,"N01","ATO TEREFE SIKE",1,1,1
"0711010020117101","07110100201171","071101088800201171",1,2855.67138671875,"07110100201",7,11,1,2,1,171,1,"N01","LEJENEJEKA GEBEYA CHERECHARO",14,2,1
"0711010020117101","07110100201171","071101088800201171",1,2855.67138671875,"07110100201",7,11,1,2,1,171,1,"N02","ATO TEREFE SIKE",11,1,2
"0711010020120401","07110100201204","071101088800201204",1,2855.67138671875,"07110100201",7,11,1,2,1,204,1,"N01","SHEHE AHEMEDE MEHAMEDED",11,1,1
"0711010020127001","07110100201270","071101088800201270",1,2855.67138671875,"07110100201",7,11,1,2,1,270,1,"N01","ATO SEID MEHAMEDE",14,2,1
"0711010020127001","07110100201270","071101088800201270",1,2855.67138671875,"07110100201",7,11,1,2,1,270,1,"N02","ALEMAZE W/MIKAEL",1,1,2
"0711010020127001","07110100201270","071101088800201270",1,2855.67138671875,"07110100201",7,11,1,2,1,270,1,"N03","ATO TEREFE SIKE",14,1,3
"0711010020130302","07110100201303","071101088800201303",1,2855.67138671875,"07110100201",7,11,1,2,1,303,2,"N01","JENEJEKA GEBEYA",10,2,1
"0711010020130302","07110100201303","071101088800201303",1,2855.67138671875,"07110100201",7,11,1,2,1,303,2,"N02","TEREFE SIKE",11,1,2
"0711030130200301","07110301302003","071103088801302003",1,2423.53198242188,"07110301302",7,11,3,13,2,3,1,"N01","YAKABABI GEBEYA/ABEBE",10,2,1
"0711030130200301","07110301302003","071103088801302003",1,2423.53198242188,"07110301302",7,11,3,13,2,3,1,"N02","YAKABABI GEBEYA/ABEBE",10,2,2
"0711030130200301","07110301302003","071103088801302003",1,2423.53198242188,"07110301302",7,11,3,13,2,3,1,"N03","YEGELE NEGADE/KEBEDE",11,2,3
"0711030130200301","07110301302003","071103088801302003",1,2423.53198242188,"07110301302",7,11,3,13,2,3,1,"N04","YEGELE NEGADE/KEBEDE",11,2,4
"0711030130201701","07110301302017","071103088801302017",1,2423.53198242188,"07110301302",7,11,3,13,2,17,1,"N01","YAKABABI GEBEYA/TEMESEGEN",10,2,1
"0711030130201701","07110301302017","071103088801302017",1,2423.53198242188,"07110301302",7,11,3,13,2,17,1,"N02","YEGELE NEGADE/BEKELE",11,2,2
"0711030130202401","07110301302024","071103088801302024",1,2423.53198242188,"07110301302",7,11,3,13,2,24,1,"N01","YAKABABI GEBEYA/KEBEDE",20,2,1
"0711030130202401","07110301302024","071103088801302024",1,2423.53198242188,"07110301302",7,11,3,13,2,24,1,"N02","YEGELE NEGADE/YAKABABI/ABDEBEB",11,2,2
"0711030130203801","07110301302038","071103088801302038",1,2423.53198242188,"07110301302",7,11,3,13,2,38,1,"N01","YAKABABI GEBEYA /ABEBE",10,2,1
"0711030130203801","07110301302038","071103088801302038",1,2423.53198242188,"07110301302",7,11,3,13,2,38,1,"N02","YAKABABI GEBEYA/ABEBE",10,2,2
"0711030130203801","07110301302038","071103088801302038",1,2423.53198242188,"07110301302",7,11,3,13,2,38,1,"N03","YEGELE NEGADE/YAKABABI TAYE",11,2,3
"0711030130204501","07110301302045","071103088801302045",1,2423.53198242188,"07110301302",7,11,3,13,2,45,1,"N01","YEGELE NEGADE /YAKABABI",11,2,1
"0711030130204501","07110301302045","071103088801302045",1,2423.53198242188,"07110301302",7,11,3,13,2,45,1,"N02","YAKABABI GEBEYA  /ALEMAYEHU",10,2,2
"0711030130204501","07110301302045","071103088801302045",1,2423.53198242188,"07110301302",7,11,3,13,2,45,1,"N03","YAKABABI GEBEYA /ALEMAYEHU",10,2,3
"0711030130204501","07110301302045","071103088801302045",1,2423.53198242188,"07110301302",7,11,3,13,2,45,1,"N04","YEGELE NEGADE/YAKABABI/ALEMU",11,2,4
"0711030130206601","07110301302066","071103088801302066",1,2423.53198242188,"07110301302",7,11,3,13,2,66,1,"N01","YAKABABI GEBEYA",10,2,1
"0711030130206601","07110301302066","071103088801302066",1,2423.53198242188,"07110301302",7,11,3,13,2,66,1,"N02","YEGELE NEGADE YAKABABI",11,3,2
"0711030130208701","07110301302087","071103088801302087",1,2423.53198242188,"07110301302",7,11,3,13,2,87,1,"N01","YEGELE NEGADE /YAKABABI",11,1,1
"0711030130208703","07110301302087","071103088801302087",1,2423.53198242188,"07110301302",7,11,3,13,2,87,3,"N01","YEGELE NEGADDE/ABEBE",11,1,1
"0711030130210801","07110301302108","071103088801302108",1,2423.53198242188,"07110301302",7,11,3,13,2,108,1,"N01","YEGELE NEGADE/YAKABABI",11,2,1
"0711030130212902","07110301302129","071103088801302129",1,2423.53198242188,"07110301302",7,11,3,13,2,129,2,"N01","YAKABABI GEBEYA/TESEMA",10,1,1
"0711030130212902","07110301302129","071103088801302129",1,2423.53198242188,"07110301302",7,11,3,13,2,129,2,"N02","YEGELE NEGADE/YAKABABI /AYELE",11,2,2
"0711030130215001","07110301302150","071103088801302150",1,2423.53198242188,"07110301302",7,11,3,13,2,150,1,"N01","YEGELE NEGADE/YAKABABI/KEBEDE",11,3,1
"0711030130215001","07110301302150","071103088801302150",1,2423.53198242188,"07110301302",7,11,3,13,2,150,1,"N02","YAKABABI GEBEYA/TAYE",10,2,2
"0711030130217101","07110301302171","071103088801302171",1,2423.53198242188,"07110301302",7,11,3,13,2,171,1,"N01","YEGELE NEGADE /YAKABABI /ABEBE",11,1,1
"0711030130219201","07110301302192","071103088801302192",1,2423.53198242188,"07110301302",7,11,3,13,2,192,1,"N01","YEGELE NEGADE/ YAKABABI/KEDER",11,2,1
"0711040030202701","07110400302027","071104010100302027",2,3020.80981445313,"07110400302",7,11,4,3,2,27,1,"N01","YEGELE NEGEDE",11,3,1
"0711040030205701","07110400302057","071104010100302057",2,3020.80981445313,"07110400302",7,11,4,3,2,57,1,"N01","WANA GEBEYA",13,3,1
"0711040030205701","07110400302057","071104010100302057",2,3020.80981445313,"07110400302",7,11,4,3,2,57,1,"N02","BEWANA GEBEYA YEGELE NEGADE",14,3,2
"0711040030208701","07110400302087","071104010100302087",2,3020.80981445313,"07110400302",7,11,4,3,2,87,1,"N01","WANA GEBEYA",13,3,1
"0711040030210201","07110400302102","071104010100302102",2,3020.80981445313,"07110400302",7,11,4,3,2,102,1,"N01","WANA GEBEYA",13,3,1
"0711040030214702","07110400302147","071104010100302147",2,3020.80981445313,"07110400302",7,11,4,3,2,147,2,"N01","YAKABABI GEBEYA",10,2,1
"0711040160300101","07110401603001","071104088801603001",1,1947.05029296875,"07110401603",7,11,4,16,3,1,1,"N01","YAKABABE GEBEYA",10,3,1
"0711040160300101","07110401603001","071104088801603001",1,1947.05029296875,"07110401603",7,11,4,16,3,1,1,"N02","WANA GEBAYA",13,2,2
"0711040160301301","07110401603013","071104088801603013",1,1947.05029296875,"07110401603",7,11,4,16,3,13,1,"N01","YEAKABABE",10,3,1
"0711040160301301","07110401603013","071104088801603013",1,1947.05029296875,"07110401603",7,11,4,16,3,13,1,"N02","YEAKABABE GEBEYA",10,3,2
"0711040160301301","07110401603013","071104088801603013",1,1947.05029296875,"07110401603",7,11,4,16,3,13,1,"N03","YEAKABABE GEBYA",10,3,3
"0711040160301901","07110401603019","071104088801603019",1,1947.05029296875,"07110401603",7,11,4,16,3,19,1,"N01","YEAKABABE GEBEYE",10,3,1
"0711040160303101","07110401603031","071104088801603031",1,1947.05029296875,"07110401603",7,11,4,16,3,31,1,"N01","YEAKABABE GEBYA",10,3,1
"0711040160303701","07110401603037","071104088801603037",1,1947.05029296875,"07110401603",7,11,4,16,3,37,1,"N01","WANA GABEYA",13,2,1
"0711040160303701","07110401603037","071104088801603037",1,1947.05029296875,"07110401603",7,11,4,16,3,37,1,"N02","YAKABABI GEBEYA",10,2,2
"0711040160305501","07110401603055","071104088801603055",1,1947.05029296875,"07110401603",7,11,4,16,3,55,1,"N01","WANA GEBEYEA",13,4,1
"0711040160305501","07110401603055","071104088801603055",1,1947.05029296875,"07110401603",7,11,4,16,3,55,1,"N02","BEWANAWE GEBEYA YEGELE NEGADE",14,3,2
"0711040160305501","07110401603055","071104088801603055",1,1947.05029296875,"07110401603",7,11,4,16,3,55,1,"N03","YAKABABI GEBEYA",10,3,3
"0711040160307301","07110401603073","071104088801603073",1,1947.05029296875,"07110401603",7,11,4,16,3,73,1,"N01","YEAKABABE GEBYIA",10,2,1
"0711040160307301","07110401603073","071104088801603073",1,1947.05029296875,"07110401603",7,11,4,16,3,73,1,"N02","WANAGEBYA",13,2,2
"0711040160310901","07110401603109","071104088801603109",1,1947.05029296875,"07110401603",7,11,4,16,3,109,1,"N01","YAKABABI GEBEYA",10,2,1
"0711040160310901","07110401603109","071104088801603109",1,1947.05029296875,"07110401603",7,11,4,16,3,109,1,"N02","MENEGEDE DARE",8,1,2
"0711040160312701","07110401603127","071104088801603127",1,1947.05029296875,"07110401603",7,11,4,16,3,127,1,"N01","YEKABABE GEBYA",10,3,1
"0711040160312701","07110401603127","071104088801603127",1,1947.05029296875,"07110401603",7,11,4,16,3,127,1,"N02","WANA GEBEYA",13,2,2
"0711040160314501","07110401603145","071104088801603145",1,1947.05029296875,"07110401603",7,11,4,16,3,145,1,"N01","YEAKABABE GEBEYIA",10,3,1
"0711040160316301","07110401603163","071104088801603163",1,1947.05029296875,"07110401603",7,11,4,16,3,163,1,"N01","YEAKABABE GEBYA",10,3,1
"0711050200301501","07110502003015","071105088802003015",1,1633.91528320313,"07110502003",7,11,5,20,3,15,1,"N01","YAKABABI GEBEYA",10,4,1
"0711050200301501","07110502003015","071105088802003015",1,1633.91528320313,"07110502003",7,11,5,20,3,15,1,"N02","MENEGEDE DARE",8,1,2
"0711050200301501","07110502003015","071105088802003015",1,1633.91528320313,"07110502003",7,11,5,20,3,15,1,"N03","YEGELE NEGADE",12,2,3
"0711050200301501","07110502003015","071105088802003015",1,1633.91528320313,"07110502003",7,11,5,20,3,15,1,"N04","WANA GEBEYA",13,4,4
"0711050200302101","07110502003021","071105088802003021",1,1633.91528320313,"07110502003",7,11,5,20,3,21,1,"N01","YEKABABI GEBIYA",10,2,1
"0711050200303301","07110502003033","071105088802003033",1,1633.91528320313,"07110502003",7,11,5,20,3,33,1,"N01","BEWEREDA KETEMA",10,4,1
"0711050200303901","07110502003039","071105088802003039",1,1633.91528320313,"07110502003",7,11,5,20,3,39,1,"N01","YAKABABI GEBAYE",10,4,1
"0711050200305701","07110502003057","071105088802003057",1,1633.91528320313,"07110502003",7,11,5,20,3,57,1,"N01","WANA GEBEYA",10,4,1
"0711050200307501","07110502003075","071105088802003075",1,1633.91528320313,"07110502003",7,11,5,20,3,75,1,"N01","YEKABABI GEBIYA",10,4,1
"0711050200309301","07110502003093","071105088802003093",1,1633.91528320313,"07110502003",7,11,5,20,3,93,1,"N01","BEWERADA KETEMA",10,4,1
"0711050200311101","07110502003111","071105088802003111",1,1633.91528320313,"07110502003",7,11,5,20,3,111,1,"N01","GACHIT GEBEYA",10,4,1
"0711050200312901","07110502003129","071105088802003129",1,1633.91528320313,"07110502003",7,11,5,20,3,129,1,"N01","YAKABABI GEBEYA",10,4,1
"0711050200314701","07110502003147","071105088802003147",1,1633.91528320313,"07110502003",7,11,5,20,3,147,1,"N01","WANA GEBEYA",10,4,1
"0711080050100201","07110800501002","071108088800501002",1,2132.11499023438,"07110800501",7,11,8,5,1,2,1,"N01","YEKABABI GEBIYA",10,4,1
"0711080050101401","07110800501014","071108088800501014",1,2132.11499023438,"07110800501",7,11,8,5,1,14,1,"N01","YEGILI NEGADE",11,4,1
"0711080050102601","07110800501026","071108088800501026",1,2132.11499023438,"07110800501",7,11,8,5,1,26,1,"N01","YEKABABI NEGADE",12,2,1
"0711080050103801","07110800501038","071108088800501038",1,2132.11499023438,"07110800501",7,11,8,5,1,38,1,"N01","YAKABABI NEGADE",12,4,1
"0711080050105901","07110800501059","071108088800501059",1,156.773147583008,"07110800501",7,11,8,5,1,59,1,"N01","MENIGEDI DARI",8,2,1
"0711080050105901","07110800501059","071108088800501059",1,156.773147583008,"07110800501",7,11,8,5,1,59,1,"N02","YAKABABI NEGADE",12,4,2
"0711080050107501","07110800501075","071108088800501075",1,2132.11499023438,"07110800501",7,11,8,5,1,75,1,"N01","YAKABABI GEBIYA",10,4,1
"0712010010200201","07120100102002","071201088800102002",1,552.863525390625,"07120100102",7,12,1,1,2,2,1,"N01","WANA GABEYA",13,4,1
"0712010010202001","07120100102020","071201088800102020",1,552.863525390625,"07120100102",7,12,1,1,2,20,1,"N01","WANA GABEYA",13,4,1
"0712010010203801","07120100102038","071201088800102038",1,552.863525390625,"07120100102",7,12,1,1,2,38,1,"N01","WANA GABEYA",13,4,1
"0712010010203801","07120100102038","071201088800102038",1,552.863525390625,"07120100102",7,12,1,1,2,38,1,"N02","TAZAWAWRE GABEYA",9,5,2
"0712010010205601","07120100102056","071201088800102056",1,552.863525390625,"07120100102",7,12,1,1,2,56,1,"N01","TAWZAWAWARE GABEYA",9,5,1
"0712010010205601","07120100102056","071201088800102056",1,552.863525390625,"07120100102",7,12,1,1,2,56,1,"N02","YE GIL NEGDE YE AKABABE",11,3,2
"0712010010207401","07120100102074","071201088800102074",1,552.863525390625,"07120100102",7,12,1,1,2,74,1,"N01","YEGEL NEGDE YE AKEBABE",11,3,1
"0712010010207401","07120100102074","071201088800102074",1,552.863525390625,"07120100102",7,12,1,1,2,74,1,"N02","WANA GABEYA",13,4,2
"0712010010211101","07120100102111","071201088800102111",1,552.863525390625,"07120100102",7,12,1,1,2,111,1,"N01","WANA GABEYA",13,4,1
"0712010010211101","07120100102111","071201088800102111",1,552.863525390625,"07120100102",7,12,1,1,2,111,1,"N02","TAZAWAWARE  GABEYA",9,5,2
"0712010010211101","07120100102111","071201088800102111",1,552.863525390625,"07120100102",7,12,1,1,2,111,1,"N03","YEGELI NEGDE YEAKABABE",11,2,3
"0712010010213201","07120100102132","071201088800102132",1,552.863525390625,"07120100102",7,12,1,1,2,132,1,"N01","WANA GABEYA",13,4,1
"0712010010214001","07120100102140","071201088800102140",1,44.347339630127,"07120100102",7,12,1,1,2,140,1,"N01","WANA GABEYA",13,4,1
"0712010010215101","07120100102151","071201088800102151",1,552.863525390625,"07120100102",7,12,1,1,2,151,1,"N01","WANA GABEYA",13,4,1
"0712010010217001","07120100102170","071201088800102170",1,552.863525390625,"07120100102",7,12,1,1,2,170,1,"N01","WANA GABEYA",13,4,1
"0712010010217001","07120100102170","071201088800102170",1,552.863525390625,"07120100102",7,12,1,1,2,170,1,"N02","TAZAWAWARE GABEYA",9,5,2
"0712010160200901","07120101602009","071201088801602009",1,596.91943359375,"07120101602",7,12,1,16,2,9,1,"N01","WANA GABEYA",13,3,1
"0712010160201302","07120101602013","071201088801602013",1,596.91943359375,"07120101602",7,12,1,16,2,13,2,"N01","WANA GABEYA",13,3,1
"0712010160202102","07120101602021","071201088801602021",1,596.91943359375,"07120101602",7,12,1,16,2,21,2,"N01","WANA GABEYA",13,3,1
"0712010160202501","07120101602025","071201088801602025",1,596.91943359375,"07120101602",7,12,1,16,2,25,1,"N01","WANA GABEYA",13,3,1
"0712010160203701","07120101602037","071201088801602037",1,596.91943359375,"07120101602",7,12,1,16,2,37,1,"N01","WANA GABEYA",13,3,1
"0712010160204901","07120101602049","071201088801602049",1,596.91943359375,"07120101602",7,12,1,16,2,49,1,"N01","WANA GABEYA",13,3,1
"0712010160206101","07120101602061","071201088801602061",1,596.91943359375,"07120101602",7,12,1,16,2,61,1,"N01","WANA GABEYA",13,3,1
"0712010160207301","07120101602073","071201088801602073",1,596.91943359375,"07120101602",7,12,1,16,2,73,1,"N01","WANA GABEYA",13,3,1
"0712010160208501","07120101602085","071201088801602085",1,596.91943359375,"07120101602",7,12,1,16,2,85,1,"N01","WANA GABEYA",13,3,1
"0712010160209702","07120101602097","071201088801602097",1,596.91943359375,"07120101602",7,12,1,16,2,97,2,"N01","WANA GABEYA",13,3,1
"0712010280200201","07120102802002","071201088802802002",1,524.056335449219,"07120102802",7,12,1,28,2,2,1,"N01","YE AKABABE GABEYA",10,3,1
"0712010280201701","07120102802017","071201088802802017",1,524.056335449219,"07120102802",7,12,1,28,2,17,1,"N01","YE AKEBABE GABEYA",10,3,1
"0712010280202701","07120102802027","071201088802802027",1,524.056335449219,"07120102802",7,12,1,28,2,27,1,"N01","YE AKEBABE GABEYA",10,3,1
"0712010280203201","07120102802032","071201088802802032",1,524.056335449219,"07120102802",7,12,1,28,2,32,1,"N01","YE AKABABE GABEYA",10,3,1
"0712010280204701","07120102802047","071201088802802047",1,524.056335449219,"07120102802",7,12,1,28,2,47,1,"N01","YE AKABABE GABEYA",10,3,1
"0712010280210701","07120102802107","071201088802802107",1,524.056335449219,"07120102802",7,12,1,28,2,107,1,"N01","YE AKABABE GABEYA",10,3,1
"0712010280213701","07120102802137","071201088802802137",1,524.056335449219,"07120102802",7,12,1,28,2,137,1,"N01","YE AKABABE GABEYA",10,3,1
"0713010130100301","07130101301003","071301088801301003",1,1553.13659667969,"07130101301",7,13,1,13,1,3,1,"N01","BEWANAGEBEYA KEGELE NEGADE",14,3,1
"0713010130101501","07130101301015","071301088801301015",1,1553.13659667969,"07130101301",7,13,1,13,1,15,1,"N01","WANAGEBEYA YGELENEGADE",14,3,1
"0713010130102101","07130101301021","071301088801301021",1,1553.13659667969,"07130101301",7,13,1,13,1,21,1,"N01","WANA GEBEYA",13,3,1
"0713010130103301","07130101301033","071301088801301033",1,1553.13659667969,"07130101301",7,13,1,13,1,33,1,"N01","WANA GEBEYA",13,3,1
"0713010130103301","07130101301033","071301088801301033",1,1553.13659667969,"07130101301",7,13,1,13,1,33,1,"N02","YGELE NEGADE",11,1,2
"0713010130103901","07130101301039","071301088801301039",1,1553.13659667969,"07130101301",7,13,1,13,1,39,1,"N01","BEWANA GEBEYA YGELENEGADE",14,3,1
"0713010130105701","07130101301057","071301088801301057",1,1553.13659667969,"07130101301",7,13,1,13,1,57,1,"N01","YAKABABI GEBEYA",12,1,1
"0713010130109301","07130101301093","071301088801301093",1,1553.13659667969,"07130101301",7,13,1,13,1,93,1,"N01","AEWABA GEBEYA",14,3,1
"0713010130111101","07130101301111","071301088801301111",1,1553.13659667969,"07130101301",7,13,1,13,1,111,1,"N01","WANA GEBEYA",13,3,1
"0713010130114701","07130101301147","071301088801301147",1,1553.13659667969,"07130101301",7,13,1,13,1,147,1,"N01","BEWANA GEBEYA YGELENEGADE",14,3,1
"0713010130116501","07130101301165","071301088801301165",1,1553.13659667969,"07130101301",7,13,1,13,1,165,1,"N01","WANA GEBEYA",13,3,1
"0713010250500101","07130102505001","071301088802505001",1,1060.84753417969,"07130102505",7,13,1,25,5,1,1,"N01","YAKABABI GEBEYA",10,1,1
"0713010250501601","07130102505016","071301088802505016",1,1060.84753417969,"07130102505",7,13,1,25,5,16,1,"N01","YAKABABI GEBEYA",10,1,1
"0713010250502601","07130102505026","071301088802505026",1,1060.84753417969,"07130102505",7,13,1,25,5,26,1,"N01","YAKABABI GEBEYA",10,1,1
"0713010250509101","07130102505091","071301088802505091",1,1060.84753417969,"07130102505",7,13,1,25,5,91,1,"N01","YAKABABI GEBEYA",10,4,1
"0713010250512101","07130102505121","071301088802505121",1,1060.84753417969,"07130102505",7,13,1,25,5,121,1,"N01","YAKABABI GEBEYA",10,2,1
"0713010250513601","07130102505136","071301088802505136",1,1060.84753417969,"07130102505",7,13,1,25,5,136,1,"N01","YAKABABI GEBEYA",10,2,1
"0714010040200401","07140100402004","071401088800402004",1,352.107818603516,"07140100402",7,14,1,4,2,4,1,"N01","YEGELE NEGADE",11,1,1
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"N01","YEGELE NEGADE",11,1,1
"0714010040204701","07140100402047","071401088800402047",1,352.107818603516,"07140100402",7,14,1,4,2,47,1,"N01","YEGELE NEGADE",11,1,1
"0714010040206801","07140100402068","071401088800402068",1,352.107818603516,"07140100402",7,14,1,4,2,68,1,"N01","YEGELE NEGADE",11,1,1
"0714010040208901","07140100402089","071401088800402089",1,352.107818603516,"07140100402",7,14,1,4,2,89,1,"N01","YEGELE NEGADE",11,1,1
"0714010040213201","07140100402132","071401088800402132",1,352.107818603516,"07140100402",7,14,1,4,2,132,1,"N01","YEAKEBABI NEGADE",12,1,1
"0714010040215301","07140100402153","071401088800402153",1,352.107818603516,"07140100402",7,14,1,4,2,153,1,"N01","YEAKEBABI GEBEYA",10,1,1
"0714010040217501","07140100402175","071401088800402175",1,352.107818603516,"07140100402",7,14,1,4,2,175,1,"N01","YAKEBABI GEBEYA",10,1,1
"0714010130306001","07140101303060","071401088801303060",1,378.111694335938,"07140101303",7,14,1,13,3,60,1,"N01","BEWANA GEBEYA YGELENEGADE",14,4,1
"0714010130307801","07140101303078","071401088801303078",1,378.111694335938,"07140101303",7,14,1,13,3,78,1,"N01","BEWANAWE GEBEYA YGELE NEGADE",14,4,1
"0715010070405801","07150100704058","071501088800704058",1,1786.8193359375,"07150100704",7,15,1,7,4,58,1,"N01","BEWANA GEBEYA NEGADE",14,3,1
"0715010070407601","07150100704076","071501088800704076",1,1786.8193359375,"07150100704",7,15,1,7,4,76,1,"N01","YEGELE NEGADE",14,4,1
"0715010070409402","07150100704094","071501088800704094",1,1786.8193359375,"07150100704",7,15,1,7,4,94,2,"N01","WANA GEBEYA NEGADE",13,4,1
"0715010070413001","07150100704130","071501088800704130",1,1786.8193359375,"07150100704",7,15,1,7,4,130,1,"N01","YEGELE NEGADEY",14,4,1
"0715010070413001","07150100704130","071501088800704130",1,1786.8193359375,"07150100704",7,15,1,7,4,130,1,"N02","TEZEWAWAREY GEBEYA",9,3,2
"0715010070413001","07150100704130","071501088800704130",1,1786.8193359375,"07150100704",7,15,1,7,4,130,1,"N03","MENDERE WESETE BETETEKAMEY",33,1,3
"0715010070414801","07150100704148","071501088800704148",1,1786.8193359375,"07150100704",7,15,1,7,4,148,1,"N01","YEGELE NEGADE YAKEBABEY",14,2,1
"0715010070416601","07150100704166","071501088800704166",1,1786.8193359375,"07150100704",7,15,1,7,4,166,1,"N01","WANA GEBEYA",13,4,1
"0715010070416601","07150100704166","071501088800704166",1,1786.8193359375,"07150100704",7,15,1,7,4,166,1,"N02","WANA GEBEYA",13,4,2
"0715010260903001","07150102609030","071501088802609030",1,1233.53173828125,"07150102609",7,15,1,26,9,30,1,"N01","YEKA WANA GEBEYA YEGILNEGADE",14,4,1
"0715010260904601","07150102609046","071501088802609046",1,1233.53173828125,"07150102609",7,15,1,26,9,46,1,"N01","YE AKABABI GEBEYA",10,4,1
"0715010260907801","07150102609078","071501088802609078",1,1233.53173828125,"07150102609",7,15,1,26,9,78,1,"N01","YE GIL NEGADE YEAKABABI",11,2,1
"0715010260907801","07150102609078","071501088802609078",1,1233.53173828125,"07150102609",7,15,1,26,9,78,1,"N02","YE GIL NEGADE YEAKABABI",11,2,2
"0715010260910201","07150102609102","071501088802609102",1,1233.53173828125,"07150102609",7,15,1,26,9,102,1,"N01","YE AKABABI GEBEYA",10,3,1
"0715010260915001","07150102609150","071501088802609150",1,1233.53173828125,"07150102609",7,15,1,26,9,150,1,"N01","YE GIL NEGADE YAKABABI",11,2,1
"0715010260919801","07150102609198","071501088802609198",1,1233.53173828125,"07150102609",7,15,1,26,9,198,1,"N01","YE GIL NEGADE YAKABABI",11,2,1
"0715010260922201","07150102609222","071501088802609222",1,1233.53173828125,"07150102609",7,15,1,26,9,222,1,"N01","YEGIL NEGADE (YEAKABABI)",11,2,1
"0716010080300601","07160100803006","071601088800803006",1,762.799560546875,"07160100803",7,16,1,8,3,6,1,"N01","YAKEBABEY NEGADE",12,1,1
"0716010080302401","07160100803024","071601088800803024",1,762.799560546875,"07160100803",7,16,1,8,3,24,1,"N01","WANA GEBEYA TETEKAMEY",13,4,1
"0716010080303601","07160100803036","071601088800803036",1,762.799560546875,"07160100803",7,16,1,8,3,36,1,"N01","YEGELE NEGADE",11,2,1
"0716010080304201","07160100803042","071601088800803042",1,762.799560546875,"07160100803",7,16,1,8,3,42,1,"N01","YEGELE NEGADE",11,1,1
"0716010080306101","07160100803061","071601088800803061",1,762.799560546875,"07160100803",7,16,1,8,3,61,1,"N01","WANA GEBEYA",13,4,1
"0716010080309801","07160100803098","071601088800803098",1,762.799560546875,"07160100803",7,16,1,8,3,98,1,"N01","YEGELE NEGADE",11,3,1
