"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s11q01","ph_s11q01b_1","ph_s11q01b_2","ph_s11q01c_1","ph_s11q01c_2","ph_s11q02_a","ph_s11q02_b","ph_s11q03_a","ph_s11q03_b","ph_s11q04","ph_s11q05_a","ph_s11q05_b","ph_s11q06_a","ph_s11q06_b","ph_s11q07","ph_s11q08","ph_s11q09","ph_s11q10a_1","ph_s11q10a_2","ph_s11q10_1","ph_s11q10_2","ph_s11q11_1","ph_s11q11_2","ph_s11q12_1","ph_s11q12_2","ph_s11q14_1","ph_s11q14_2","ph_s11q15_1","ph_s11q15_2","ph_s11q15_4","ph_s11q16_a","ph_s11q16_b","ph_s11q17","ph_s11q18","ph_s11q18_others","ph_s11q19_a","ph_s11q19_b","ph_s11q20_a","ph_s11q20_b","ph_s11q21_a","ph_s11q21_b","ph_s11q22_a","ph_s11q22_b","ph_s11q22_c","ph_s11q22_d","ph_s11q22_e","ph_s11q22_f","ph_s11q22_g","obs"
"0713010130114701","07130101301147","071301088801301147",1,1553.13659667969,"07130101301",7,13,1,13,1,147,1,"HARICOT BEANS",12,2,,,,,,,,,,,,,,,,,30,182,0,,0,,0,,20,182,0,,0,,,1,5,"BAGS IN HOUSE",2,122,5,,2,1,30,0,0,15,55,0,100,3
"0713010250501101","07130102505011","071301088802505011",1,1060.84753417969,"07130102505",7,13,1,25,5,11,1,,1,2,,,,,,,,,,,,,,,,,15,181,0,,0,,0,,0,,2,181,0,,,1,3,,25,181,5,,1,,70,0,0,0,10,20,100,1
"0713010250501101","07130102505011","071301088802505011",1,1060.84753417969,"07130102505",7,13,1,25,5,11,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,20,181,0,,0,,0,,0,,2,181,0,,,1,3,,20,181,1,5,1,,80,0,0,10,0,10,100,2
"0713010250501101","07130102505011","071301088802505011",1,1060.84753417969,"07130102505",7,13,1,25,5,11,1,"TEFF",7,2,,,,,,,,,,,,,,,,,12,1,0,,0,,0,,10,181,2,1,0,,,1,3,,70,1,5,,7,2,10,0,0,10,80,0,100,4
"0713010250501101","07130102505011","071301088802505011",1,1060.84753417969,"07130102505",7,13,1,25,5,11,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,18,181,0,,0,,0,,5,181,2,181,0,,,1,3,,15,181,5,,1,7,90,0,0,0,10,0,100,3
"0713010250502601","07130102505026","071301088802505026",1,1060.84753417969,"07130102505",7,13,1,25,5,26,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,30,183,0,,0,,0,,0,,0,,0,,,1,3,,70,1,1,5,1,7,70,0,0,10,0,20,100,2
"0713010250502601","07130102505026","071301088802505026",1,1060.84753417969,"07130102505",7,13,1,25,5,26,1,"TEFF",7,2,,,,,,,,,,,,,,,,,10,1,0,,0,,0,,20,1,0,,0,,,1,3,,50,1,5,,3,7,20,0,0,10,60,10,100,1
"0713010250506101","07130102505061","071301088802505061",1,1060.84753417969,"07130102505",7,13,1,25,5,61,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,25,183,0,,0,,0,,15,183,0,,0,,,1,3,,2,3,5,,1,7,70,0,0,15,15,0,100,2
"0713010250506101","07130102505061","071301088802505061",1,1060.84753417969,"07130102505",7,13,1,25,5,61,1,"TEFF",7,2,,,,,,,,,,,,,,,,,10,181,0,,0,,0,,20,183,0,,0,,,1,3,,65,1,5,,2,1,10,0,0,30,60,0,100,1
"0713010250507601","07130102505076","071301088802505076",1,1060.84753417969,"07130102505",7,13,1,25,5,76,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,3,90,0,0,10,0,0,100,1
"0713010250507601","07130102505076","071301088802505076",1,1060.84753417969,"07130102505",7,13,1,25,5,76,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,30,183,0,,0,,12,182,10,181,0,,0,,,1,3,,3,3,1,5,1,2,30,0,2,10,40,18,100,2
"0713010250507601","07130102505076","071301088802505076",1,1060.84753417969,"07130102505",7,13,1,25,5,76,1,"TEFF",7,2,,,,,,,,,,,,,,,,,10,182,0,,0,,0,,15,182,0,,0,,,2,,,,,,,7,2,60,0,0,20,0,20,100,4
"0713010250507601","07130102505076","071301088802505076",1,1060.84753417969,"07130102505",7,13,1,25,5,76,1,"HARICOT BEANS",12,2,,,,,,,,,,,,,,,,,8,181,0,,0,,0,,5,181,0,,0,,,2,,,,,,,1,3,70,0,0,10,0,20,100,3
"0713010250509101","07130102505091","071301088802505091",1,1060.84753417969,"07130102505",7,13,1,25,5,91,1,"COFFEE",72,1,1,2,1,3,"N01",,1,3,900,1,,5,2008,1,1,0,10,183,0,,0,,0,,15,183,0,,0,,,1,3,,1,3,5,,3,2,10,0,0,15,75,0,100,1
"0713010250510601","07130102505106","071301088802505106",1,1060.84753417969,"07130102505",7,13,1,25,5,106,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,15,181,0,,0,,0,,15,181,0,,0,,,1,1,,40,1,5,,1,,70,0,0,15,0,15,100,1
"0713010250510601","07130102505106","071301088802505106",1,1060.84753417969,"07130102505",7,13,1,25,5,106,1,"TEFF",7,2,,,,,,,,,,,,,,,,,8,181,0,,0,,0,,10,181,0,,0,,,1,3,,80,1,5,,2,7,20,0,0,10,0,70,100,2
"0713010250512101","07130102505121","071301088802505121",1,1060.84753417969,"07130102505",7,13,1,25,5,121,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,8,181,0,,0,,0,,0,,0,,0,,,1,2,,30,1,5,,3,1,50,0,0,20,0,30,100,2
"0713010250512101","07130102505121","071301088802505121",1,1060.84753417969,"07130102505",7,13,1,25,5,121,1,"TEFF",7,2,,,,,,,,,,,,,,,,,10,1,0,,0,,0,,15,1,0,,0,,,1,2,,40,1,5,,1,3,10,0,0,50,30,10,100,3
"0713010250512101","07130102505121","071301088802505121",1,1060.84753417969,"07130102505",7,13,1,25,5,121,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,15,1,0,,0,,0,,0,,0,,0,,,1,2,,20,1,5,,1,3,70,0,0,10,0,20,100,1
"0713010250513601","07130102505136","071301088802505136",1,1060.84753417969,"07130102505",7,13,1,25,5,136,1,"TEFF",7,2,,,,,,,,,,,,,,,,,15,181,0,,0,,0,,10,181,0,,0,,,1,3,,125,1,5,,7,1,15,0,0,0,70,15,100,1
"0714010040200401","07140100402004","071401088800402004",1,352.107818603516,"07140100402",7,14,1,4,2,4,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,4,1,0,,0,,,1,3,,4,1,4,,3,,0,0,0,100,0,0,100,4
"0714010040200401","07140100402004","071401088800402004",1,352.107818603516,"07140100402",7,14,1,4,2,4,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,10,1,0,,0,,0,,10,1,0,,0,,,1,3,,295,1,4,,1,,100,0,0,0,0,0,100,1
"0714010040200401","07140100402004","071401088800402004",1,352.107818603516,"07140100402",7,14,1,4,2,4,1,"TEFF",7,1,1,,1,,"N01",,50,1,850,1,,6,2008,1,6,0,20,1,0,,0,,0,,5,1,0,,0,,,1,3,,30,1,4,,2,3,60,0,0,10,30,0,100,3
"0714010040200401","07140100402004","071401088800402004",1,352.107818603516,"07140100402",7,14,1,4,2,4,1,"RED KIDENY BEANS",19,1,1,,1,,"N01",,100,1,600,1,,6,2008,1,6,0,5,1,0,,0,,0,,15,1,0,,0,,,1,3,,100,1,4,,2,3,10,0,0,0,90,0,100,2
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,10,1,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,3
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,26,1,0,,0,,0,,0,,0,,0,,,1,3,,200,1,4,,1,,100,0,0,0,0,0,100,2
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,10,1,0,,0,,0,,8,1,0,,0,,,1,3,,390,1,4,,1,3,90,0,0,10,0,0,100,6
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"TEFF",7,2,,,,,,,,,,,,,,,,,30,1,0,,0,,0,,15,1,0,,0,,,1,3,,170,1,4,,1,3,70,0,0,30,0,0,100,7
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"WHEAT",8,2,,,,,,,,,,,,,,,,,15,1,0,,0,,0,,6,1,0,,0,,,1,3,,35,1,4,,1,3,80,0,0,20,0,0,100,4
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"CHICK PEAS",11,2,,,,,,,,,,,,,,,,,5,1,0,,0,,0,,5,1,0,,0,,,1,3,,5,1,4,,1,3,50,0,0,50,0,0,100,5
"0714010040202601","07140100402026","071401088800402026",1,352.107818603516,"07140100402",7,14,1,4,2,26,1,"RED KIDENY BEANS",19,1,1,,1,,"N01",,800,1,5200,1,,5,2008,1,5,0,0,,0,,0,,0,,0,,0,,0,,,2,,,,,,,2,,0,0,0,0,100,0,100,1
"0714010040204701","07140100402047","071401088800402047",1,352.107818603516,"07140100402",7,14,1,4,2,47,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,50,183,0,,0,,0,,10,183,0,,0,,,1,3,,250,183,4,,1,3,80,0,0,20,0,0,100,1
"0714010040204701","07140100402047","071401088800402047",1,352.107818603516,"07140100402",7,14,1,4,2,47,1,"TEFF",7,1,1,2,4,,"N01",,100,182,1600,1,2,5,2008,1,1,0,0,,0,,0,,0,,0,,0,,0,,,2,,,,,,,2,3,0,0,0,0,100,0,100,3
"0714010040204701","07140100402047","071401088800402047",1,352.107818603516,"07140100402",7,14,1,4,2,47,1,"RED KIDENY BEANS",19,1,1,2,4,,"N01",,400,183,2400,1,2,5,2008,1,1,0,5,183,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,3,30,0,0,0,70,0,100,2
"0714010040206801","07140100402068","071401088800402068",1,352.107818603516,"07140100402",7,14,1,4,2,68,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,6,183,0,,0,,0,,5,183,0,,0,,,1,3,,400,183,4,,1,3,80,0,0,20,0,0,100,3
"0714010040206801","07140100402068","071401088800402068",1,352.107818603516,"07140100402",7,14,1,4,2,68,1,"TEFF",7,1,2,,2,,"N01",,300,182,4800,2,,6,2008,1,4,0,10,182,0,,0,,0,,4,182,0,,0,,,1,3,,290,182,4,,1,3,50,0,0,10,40,0,100,1
"0714010040206801","07140100402068","071401088800402068",1,352.107818603516,"07140100402",7,14,1,4,2,68,1,"RED KIDENY BEANS",19,1,2,,2,,"N01",,1500,183,9000,2,,6,2008,1,4,0,20,183,0,,0,,4,183,6,183,0,,0,,,1,3,,484,183,4,,1,2,40,0,0,10,50,0,100,2
"0714010040208901","07140100402089","071401088800402089",1,352.107818603516,"07140100402",7,14,1,4,2,89,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,6,1,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,5
"0714010040208901","07140100402089","071401088800402089",1,352.107818603516,"07140100402",7,14,1,4,2,89,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,60,1,0,,0,,0,,10,1,0,,0,,,1,3,,800,1,4,,1,,75,0,0,25,0,0,100,2
"0714010040208901","07140100402089","071401088800402089",1,352.107818603516,"07140100402",7,14,1,4,2,89,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,8,1,0,,0,,0,,2,1,0,,0,,,1,3,,2,1,4,,1,3,80,0,0,20,0,0,100,1
"0714010040208901","07140100402089","071401088800402089",1,352.107818603516,"07140100402",7,14,1,4,2,89,1,"TEFF",7,1,1,,1,,"N01",,300,1,4800,1,,6,2008,1,6,0,20,1,0,,0,,0,,10,1,0,,0,,,1,3,,380,1,4,,1,2,30,0,0,10,60,0,100,4
"0714010040208901","07140100402089","071401088800402089",1,352.107818603516,"07140100402",7,14,1,4,2,89,1,"RED KIDENY BEANS",19,1,1,,1,,"N01",,700,1,4550,1,,6,2008,1,6,0,10,1,0,,0,,0,,6,1,0,,0,,,1,3,,240,1,4,,1,2,30,0,0,20,50,0,100,3
"0714010040211101","07140100402111","071401088800402111",1,352.107818603516,"07140100402",7,14,1,4,2,111,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,4,183,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,2
"0714010040211101","07140100402111","071401088800402111",1,352.107818603516,"07140100402",7,14,1,4,2,111,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,4,183,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,1
"0714010040213201","07140100402132","071401088800402132",1,352.107818603516,"07140100402",7,14,1,4,2,132,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,15,1,0,,0,,0,,10,1,0,,0,,,1,3,,90,1,4,,1,3,60,0,0,40,0,0,100,4
"0714010040213201","07140100402132","071401088800402132",1,352.107818603516,"07140100402",7,14,1,4,2,132,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,50,1,0,,0,,0,,70,1,0,,0,,,1,3,,982,1,4,,1,3,60,0,0,40,0,0,100,1
"0714010040213201","07140100402132","071401088800402132",1,352.107818603516,"07140100402",7,14,1,4,2,132,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,50,1,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,5
"0714010040213201","07140100402132","071401088800402132",1,352.107818603516,"07140100402",7,14,1,4,2,132,1,"TEFF",7,2,,,,,,,,,,,,,,,,,60,1,0,,0,,0,,10,1,0,,0,,,1,3,,1340,1,4,,1,3,70,0,0,30,0,0,100,3
"0714010040213201","07140100402132","071401088800402132",1,352.107818603516,"07140100402",7,14,1,4,2,132,1,"WHEAT",8,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,8,1,0,,0,,,1,3,,8,1,4,,3,,0,0,0,100,0,0,100,6
"0714010040213201","07140100402132","071401088800402132",1,352.107818603516,"07140100402",7,14,1,4,2,132,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,30,1,0,,0,,0,,50,1,0,,0,,,1,3,,1220,1,4,,1,3,50,0,0,50,0,0,100,2
"0714010040215301","07140100402153","071401088800402153",1,352.107818603516,"07140100402",7,14,1,4,2,153,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,6,1,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,,100,0,0,0,0,0,100,4
"0714010040215301","07140100402153","071401088800402153",1,352.107818603516,"07140100402",7,14,1,4,2,153,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,40,1,0,,0,,0,,12,1,0,,0,,,1,3,,370,1,4,,1,2,80,0,0,0,20,0,100,3
"0714010040215301","07140100402153","071401088800402153",1,352.107818603516,"07140100402",7,14,1,4,2,153,1,"TEFF",7,1,1,2,1,3,"N01",,100,1,1700,1,2,5,2008,1,6,0,30,1,0,,0,,0,,15,1,0,,0,,,1,3,,80,1,4,,1,3,50,0,0,30,20,0,100,2
"0714010040215301","07140100402153","071401088800402153",1,352.107818603516,"07140100402",7,14,1,4,2,153,1,"WHEAT",8,2,,,,,,,,,,,,,,,,,10,1,0,,0,,0,,5,1,0,,0,,,1,3,,5,1,4,,1,3,50,0,0,50,0,0,100,5
"0714010040215301","07140100402153","071401088800402153",1,352.107818603516,"07140100402",7,14,1,4,2,153,1,"RED KIDENY BEANS",19,1,1,2,1,3,"N01",,100,1,600,1,2,5,2008,1,6,0,10,1,0,,0,,0,,10,1,0,,0,,,1,3,,900,1,4,,1,3,50,0,0,20,20,10,100,1
"0714010040217501","07140100402175","071401088800402175",1,352.107818603516,"07140100402",7,14,1,4,2,175,1,"BARLEY",1,1,1,,1,,"N01",,4,183,20,1,,5,2008,1,1,0,4,183,0,,0,,0,,3,183,0,,0,,,1,3,,7,183,4,,1,2,60,0,0,20,20,0,100,3
"0714010040217501","07140100402175","071401088800402175",1,352.107818603516,"07140100402",7,14,1,4,2,175,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,50,1,0,,0,,0,,30,1,0,,0,,,1,3,,450,1,4,,1,3,70,0,0,30,0,0,100,2
"0714010040217501","07140100402175","071401088800402175",1,352.107818603516,"07140100402",7,14,1,4,2,175,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,30,1,0,,0,,0,,20,1,0,,0,,,1,3,,370,1,4,,1,2,90,0,0,0,10,0,100,1
"0714010040219601","07140100402196","071401088800402196",1,352.107818603516,"07140100402",7,14,1,4,2,196,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,40,1,0,,0,,0,,10,1,0,,0,,,1,3,,330,1,4,,1,3,90,0,0,10,0,0,100,1
"0714010040219601","07140100402196","071401088800402196",1,352.107818603516,"07140100402",7,14,1,4,2,196,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,25,1,0,,0,,0,,5,1,0,,0,,,1,3,,15,1,4,,1,3,90,0,0,10,0,0,100,2
"0714010040219601","07140100402196","071401088800402196",1,352.107818603516,"07140100402",7,14,1,4,2,196,1,"CHICK PEAS",11,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,10,1,0,,0,,,1,3,,10,1,4,,2,,0,0,0,100,0,0,100,3
"0714010040219601","07140100402196","071401088800402196",1,352.107818603516,"07140100402",7,14,1,4,2,196,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,6,1,0,,0,,,1,3,,200,1,4,,2,,0,0,0,10,90,0,100,4
"0714010130300601","07140101303006","071401088801303006",1,378.111694335938,"07140101303",7,14,1,13,3,6,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,1,3,0,,0,,0,,0,,0,,0,,,1,3,,2,3,5,,1,2,20,0,0,10,65,5,100,1
"0714010130301801","07140101303018","071401088801303018",1,378.111694335938,"07140101303",7,14,1,13,3,18,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,20,183,0,,0,,0,,10,183,0,,0,,,1,3,,10,183,5,,1,3,80,0,10,0,0,10,100,3
"0714010130301801","07140101303018","071401088801303018",1,378.111694335938,"07140101303",7,14,1,13,3,18,1,"WHEAT",8,2,,,,,,,,,,,,,,,,,1,3,0,,0,,0,,40,183,0,,0,,,1,3,,1,3,5,,1,3,70,0,15,0,15,0,100,2
"0714010130301801","07140101303018","071401088801303018",1,378.111694335938,"07140101303",7,14,1,13,3,18,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,40,183,0,,0,,0,,60,183,0,,0,,,1,3,,4,3,5,,2,3,20,0,0,10,65,5,100,1
"0714010130302401","07140101303024","071401088801303024",1,378.111694335938,"07140101303",7,14,1,13,3,24,1,"FIELD PEAS",15,2,,,,,,,,,,,,,,,,,10,183,0,,0,,0,,0,,0,,0,,,1,3,,15,183,2,,1,2,100,0,0,0,0,0,100,1
"0714010130303601","07140101303036","071401088801303036",1,378.111694335938,"07140101303",7,14,1,13,3,36,1,"WHEAT",8,2,,,,,,,,,,,,,,,,,35,183,0,,0,,0,,0,,0,,0,,,1,3,,65,183,1,,1,2,35,0,0,0,0,65,100,1
"0714010130303601","07140101303036","071401088801303036",1,378.111694335938,"07140101303",7,14,1,13,3,36,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,35,183,0,,0,,0,,0,,0,,0,,,1,3,,60,183,1,,1,2,35,0,0,0,0,65,100,2
"0714010130304201","07140101303042","071401088801303042",1,378.111694335938,"07140101303",7,14,1,13,3,42,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,10,83,0,,0,,0,,20,83,0,,0,,,1,3,,2,3,4,,2,3,10,0,0,25,65,0,100,1
"0714010130306001","07140101303060","071401088801303060",1,378.111694335938,"07140101303",7,14,1,13,3,60,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,25,183,0,,0,,0,,10,183,0,,0,,,1,3,,20,183,5,,1,3,30,0,0,5,65,0,100,2
"0714010130306001","07140101303060","071401088801303060",1,378.111694335938,"07140101303",7,14,1,13,3,60,1,"WHEAT",8,1,1,2,1,2,"N01",,1,3,800,1,2,5,2008,1,7,80,50,183,0,,0,,0,,30,183,0,,0,,,1,3,,1,3,5,,1,3,10,0,0,10,50,30,100,3
"0714010130306001","07140101303060","071401088801303060",1,378.111694335938,"07140101303",7,14,1,13,3,60,1,"FIELD PEAS",15,2,,,,,,,,,,,,,,,,,20,183,0,,0,,0,,10,183,0,,0,,,1,3,,1,122,5,,1,3,15,0,0,5,0,80,100,1
"0714010130309601","07140101303096","071401088801303096",1,378.111694335938,"07140101303",7,14,1,13,3,96,1,"WHEAT",8,2,,,,,,,,,,,,,,,,,20,183,0,,0,,0,,30,183,0,,0,,,1,3,,1,122,5,,1,2,40,0,0,0,30,30,100,1
"0714010130309601","07140101303096","071401088801303096",1,378.111694335938,"07140101303",7,14,1,13,3,96,1,"HORSE BEANS",13,2,,,,,,,,,,,,,,,,,5,183,0,,0,,0,,0,,0,,0,,,1,5,"ENSIRA/POT",5,183,5,,1,2,50,0,0,0,0,50,100,3
"0714010130309601","07140101303096","071401088801303096",1,378.111694335938,"07140101303",7,14,1,13,3,96,1,"FIELD PEAS",15,2,,,,,,,,,,,,,,,,,2,183,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,2,100,0,0,0,0,0,100,4
"0714010130309601","07140101303096","071401088801303096",1,378.111694335938,"07140101303",7,14,1,13,3,96,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,3,183,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,2,100,0,0,0,0,0,100,2
"0714010130311401","07140101303114","071401088801303114",1,378.111694335938,"07140101303",7,14,1,13,3,114,1,"TEFF",7,2,,,,,,,,,,,,,,,,,10,183,0,,0,,0,,0,,0,,0,,,2,,,,,,,1,2,100,0,0,0,0,0,100,2
"0714010130311401","07140101303114","071401088801303114",1,378.111694335938,"07140101303",7,14,1,13,3,114,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,30,183,0,,0,,0,,0,,0,,0,,,1,3,,4,3,1,,1,2,10,0,0,15,0,75,100,1
"0714010130313201","07140101303132","071401088801303132",1,378.111694335938,"07140101303",7,14,1,13,3,132,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,5,183,0,,0,,0,,3,183,0,,0,,,1,5,"ENSIRA/POT",15,183,4,,1,2,40,0,0,40,0,20,100,1
"0714010130313201","07140101303132","071401088801303132",1,378.111694335938,"07140101303",7,14,1,13,3,132,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,20,183,0,,0,,0,,10,183,0,,0,,,1,3,,1,122,4,,2,1,35,0,0,5,0,60,100,2
"0715010070400301","07150100704003","071501088800704003",1,1786.8193359375,"07150100704",7,15,1,7,4,3,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,1,122,0,,0,,,1,3,,13,122,6,5,3,7,50,0,0,10,40,0,100,2
"0715010070400301","07150100704003","071501088800704003",1,1786.8193359375,"07150100704",7,15,1,7,4,3,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,11,123,0,,0,,,1,3,,1,123,6,5,3,7,90,0,0,10,0,0,100,3
"0715010070400301","07150100704003","071501088800704003",1,1786.8193359375,"07150100704",7,15,1,7,4,3,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,1,181,0,,0,,,1,3,,1,181,6,5,3,7,0,0,0,100,0,0,100,1
"0715010070402101","07150100704021","071501088800704021",1,1786.8193359375,"07150100704",7,15,1,7,4,21,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,4,183,0,,0,,,1,5,"GOTERA(RADITIONAL SILOS)",12,123,1,5,1,3,50,0,0,10,40,0,100,1
"0715010070402701","07150100704027","071501088800704027",1,94.4952545166016,"07150100704",7,15,1,7,4,27,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,100,1,0,,0,,0,,2,183,0,,0,,,1,3,,50,1,4,,1,3,95,0,0,5,0,0,100,1
"0715010070404001","07150100704040","071501088800704040",1,1786.8193359375,"07150100704",7,15,1,7,4,40,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,4,183,0,,0,,0,,1,122,0,,0,,,1,5,"GOTERA(RADITIONAL SILOS)",16,122,1,5,1,7,70,0,0,10,20,0,100,1
"0715010070404001","07150100704040","071501088800704040",1,1786.8193359375,"07150100704",7,15,1,7,4,40,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,1,122,0,,0,,,1,5,"GOTERA(RADITIONAL SILOS)",24,122,1,5,1,7,90,0,0,10,0,0,100,5
"0715010070404001","07150100704040","071501088800704040",1,1786.8193359375,"07150100704",7,15,1,7,4,40,1,"TEFF",7,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,1,122,0,,0,,,1,1,,4,122,1,5,1,7,50,0,0,10,40,0,100,3
"0715010070404001","07150100704040","071501088800704040",1,1786.8193359375,"07150100704",7,15,1,7,4,40,1,"Mung Bean/ MASHO",9,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,1,122,0,,0,,,1,5,"GOTERA(RADITIONAL SILOS)",2,122,1,5,1,7,94,0,0,6,0,0,100,4
"0715010070404001","07150100704040","071501088800704040",1,1786.8193359375,"07150100704",7,15,1,7,4,40,1,"CHICK PEAS",11,2,,,,,,,,,,,,,,,,,5,183,0,,0,,0,,10,1,0,,0,,,1,3,,15,1,1,5,1,7,90,0,0,10,0,0,100,6
"0715010070404001","07150100704040","071501088800704040",1,1786.8193359375,"07150100704",7,15,1,7,4,40,1,"RED KIDENY BEANS",19,2,,,,,,,,,,,,,,,,,3,183,0,,0,,0,,1,122,0,,0,,,1,3,,2,122,1,5,1,7,90,0,0,10,0,0,100,2
"0715010070405801","07150100704058","071501088800704058",1,1786.8193359375,"07150100704",7,15,1,7,4,58,1,"BARLEY",1,2,,,,,,,,,,,,,,,,,1,183,0,,0,,0,,4,183,0,,0,,,1,3,,4,183,1,5,1,7,90,0,0,10,0,0,100,5
"0715010070405801","07150100704058","071501088800704058",1,1786.8193359375,"07150100704",7,15,1,7,4,58,1,"MAIZE",2,2,,,,,,,,,,,,,,,,,18,183,0,,0,,0,,4,183,0,,0,,,1,5,"GOTERA(RADITIONAL SILOS)",62,122,1,5,1,7,50,0,0,10,40,0,100,1
"0715010070405801","07150100704058","071501088800704058",1,1786.8193359375,"07150100704",7,15,1,7,4,58,1,"SORGHUM",6,2,,,,,,,,,,,,,,,,,0,,0,,0,,0,,6,183,0,,0,,,1,5,"GOTERA(RADITIONAL SILOS)",16,122,1,5,1,7,90,0,0,10,0,0,100,3
"0715010070405801","07150100704058","071501088800704058",1,1786.8193359375,"07150100704",7,15,1,7,4,58,1,"TEFF",7,2,,,,,,,,,,,,,,,,,2,183,0,,0,,0,,4,183,0,,0,,,1,5,"GOTERA(RADITIONAL SILOS)",3,123,1,5,1,7,50,0,0,20,30,0,100,2
"0715010070405801","07150100704058","071501088800704058",1,1786.8193359375,"07150100704",7,15,1,7,4,58,1,"WHEAT",8,2,,,,,,,,,,,,,,,,,1,183,0,,0,,0,,4,183,0,,0,,,1,3,,4,183,1,5,1,7,95,0,0,5,0,0,100,6
