"holder_id","household_id","household_id2","rural","pw_w3","ea_id","saq01","saq02","saq03","saq04","saq05","saq06","ph_saq07","crop_name","crop_code","ph_s12q02_a","ph_s12q02_b","ph_s12q02_c","ph_s12q02_d","ph_s12q03_a","ph_s12q03_b","ph_s12q03b","ph_s12q04","ph_s12q05","ph_s12q06","ph_s12q07","ph_s12q0b","ph_s12q08","ph_s12q08a_1","ph_s12q08a_2","ph_s12q09_a","ph_s12q09_b","ph_s12q10a_1","ph_s12q10a_2","ph_s12q10","ph_s12q11","ph_s12q12","ph_s12q13","ph_s12q14","ph_s12q15a","ph_s12q15b","ph_s12q16","ph_s12q17","ph_s12q18","ph_s12q19_a","ph_s12q19_b","ph_s12q19_c","ph_s12q19_e","ph_s12q19_f","ph_s12q19_g","ph_s12q19_h","obs"
"0717030140111401","07170301401114","071703088801401114",1,750.913024902344,"07170301401",7,17,3,14,1,114,1,"ENSET",74,2008,1,2008,5,5,61,18,1,4,2,,,,,,,,3,91,2,,,,2,,,,,,70,0,0,0,30,0,100,2
"0717030140113201","07170301401132","071703088801401132",1,750.913024902344,"07170301401",7,17,3,14,1,132,1,"CASSAVA",10,2007,8,2008,5,2,121,,2,,2,,,,,,,,2,122,2,,,,2,,,,,,80,0,0,0,20,0,100,3
"0717030140113201","07170301401132","071703088801401132",1,750.913024902344,"07170301401",7,17,3,14,1,132,1,"SWEET POTATO",62,2008,2,2008,5,2,121,,2,,2,,,,,,,,2,121,2,,,,2,,,,,,90,0,10,0,0,0,100,1
"0717030140113201","07170301401132","071703088801401132",1,750.913024902344,"07170301401",7,17,3,14,1,132,1,"GODERE",64,2008,3,2008,5,2,122,,2,,2,,,,,,,,2,122,2,,,,2,,,,,,30,0,0,40,30,0,100,4
"0717030140113201","07170301401132","071703088801401132",1,750.913024902344,"07170301401",7,17,3,14,1,132,1,"COFFEE",72,2008,1,2008,3,1,121,43,2,,2,,,,,,,,1,121,2,,,,1,1,121,4,1,2,60,0,0,0,40,0,100,6
"0717030140113201","07170301401132","071703088801401132",1,750.913024902344,"07170301401",7,17,3,14,1,132,1,"ENSET",74,2008,1,2008,5,4,61,7,2,,2,,,,,,,,3,61,2,,,,2,,,,,,40,0,10,0,50,0,100,5
"0717030140113201","07170301401132","071703088801401132",1,750.913024902344,"07170301401",7,17,3,14,1,132,1,"SUGAR CANE",76,2007,8,2008,5,5,62,,2,,2,,,,,,,,2,62,2,,,,2,,,,,,30,5,45,0,20,0,100,2
"0717030140115001","07170301401150","071703088801401150",1,750.913024902344,"07170301401",7,17,3,14,1,150,1,"CASSAVA",10,2008,1,2008,6,2,123,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,70,0,5,0,25,0,100,3
"0717030140115001","07170301401150","071703088801401150",1,750.913024902344,"07170301401",7,17,3,14,1,150,1,"BANANAS",42,2008,3,2008,5,6,91,,2,,1,1,91,80,1,,"N01",,1,91,2,,,,2,,,,,,50,0,0,0,50,0,100,4
"0717030140115001","07170301401150","071703088801401150",1,750.913024902344,"07170301401",7,17,3,14,1,150,1,"GODERE",64,2008,2,2008,6,2,121,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,25,0,0,35,40,0,100,6
"0717030140115001","07170301401150","071703088801401150",1,750.913024902344,"07170301401",7,17,3,14,1,150,1,"COFFEE",72,2008,3,2008,5,1,121,24,2,,2,,,,,,,,1,121,2,,,,2,,,,,,20,0,0,0,80,0,100,2
"0717030140115001","07170301401150","071703088801401150",1,750.913024902344,"07170301401",7,17,3,14,1,150,1,"ENSET",74,2007,9,2008,5,7,61,12,2,,2,,,,,,,,4,61,2,,,,2,,,,,,60,0,0,0,40,0,100,1
"0717030140115001","07170301401150","071703088801401150",1,750.913024902344,"07170301401",7,17,3,14,1,150,1,"OTHER ROOT C",98,2008,1,2008,3,1,122,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,90,0,0,0,10,0,100,5
"0717030140116801","07170301401168","071703088801401168",1,750.913024902344,"07170301401",7,17,3,14,1,168,1,"SWEET POTATO",62,2008,3,2008,6,1,122,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,80,0,0,0,20,0,100,3
"0717030140116801","07170301401168","071703088801401168",1,750.913024902344,"07170301401",7,17,3,14,1,168,1,"GODERE",64,2007,9,2008,5,4,62,,1,4,2,,,,,,,,3,61,2,,,,2,,,,,,60,0,0,10,30,0,100,2
"0717030140116801","07170301401168","071703088801401168",1,750.913024902344,"07170301401",7,17,3,14,1,168,1,"COFFEE",72,2008,1,2008,5,2,121,18,2,,2,,,,,,,,1,121,2,,,,1,1,121,4,1,5,10,0,0,0,90,0,100,4
"0717030140116801","07170301401168","071703088801401168",1,750.913024902344,"07170301401",7,17,3,14,1,168,1,"ENSET",74,2007,9,2008,5,6,62,19,1,4,2,,,,,,,,5,61,2,,,,2,,,,,,90,0,10,0,0,0,100,1
"0717040250100601","07170402501006","071704088802501006",1,1470.876953125,"07170402501",7,17,4,25,1,6,1,"TOMATOES",63,2008,2,2008,3,2,132,,2,,2,,,,,,,,2,132,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0717040250100601","07170402501006","071704088802501006",1,1470.876953125,"07170402501",7,17,4,25,1,6,1,"GODERE",64,2008,3,2008,4,2,123,,2,,2,,,,,,,,1,123,2,,,,1,1,123,2,2,,100,0,0,0,0,0,100,2
"0717040250100601","07170402501006","071704088802501006",1,1470.876953125,"07170402501",7,17,4,25,1,6,1,"ENSET",74,2007,8,2008,1,2,132,3,1,3,2,,,,,,,,2,132,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0717040250100601","07170402501006","071704088802501006",1,1470.876953125,"07170402501",7,17,4,25,1,6,1,"AVOCADOS",84,2007,7,2008,8,1,122,1,2,,2,,,,,,,,1,122,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0717040250101801","07170402501018","071704088802501018",1,1470.876953125,"07170402501",7,17,4,25,1,18,1,"SWEET POTATO",62,2008,2,2008,2,1,123,,2,,2,,,,,,,,1,123,2,,,,2,,,,,,100,0,0,0,0,0,100,4
"0717040250101801","07170402501018","071704088802501018",1,1470.876953125,"07170402501",7,17,4,25,1,18,1,"GODERE",64,2008,2,2008,5,2,123,,2,,2,,,,,,,,2,123,2,,,,1,1,123,5,2,,60,0,0,40,0,0,100,3
"0717040250101801","07170402501018","071704088802501018",1,1470.876953125,"07170402501",7,17,4,25,1,18,1,"ENSET",74,2008,1,2008,1,2,131,10,2,,2,,,,,,,,2,131,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0717040250102401","07170402501024","071704088802501024",1,1470.876953125,"07170402501",7,17,4,25,1,24,1,"CASSAVA",10,2008,3,2008,5,2,123,,2,,2,,,,,,,,2,123,2,,,,1,1,123,5,2,,100,0,0,0,0,0,100,4
"0717040250102401","07170402501024","071704088802501024",1,1470.876953125,"07170402501",7,17,4,25,1,24,1,"BANANAS",42,2007,7,2008,5,6,43,,1,4,2,,,,,,,,6,43,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0717040250102401","07170402501024","071704088802501024",1,1470.876953125,"07170402501",7,17,4,25,1,24,1,"SWEET POTATO",62,2008,3,2008,5,3,123,,2,,2,,,,,,,,3,123,2,,,,2,,,,,,70,0,30,0,0,0,100,3
"0717040250102401","07170402501024","071704088802501024",1,1470.876953125,"07170402501",7,17,4,25,1,24,1,"GODERE",64,2008,1,2008,6,4,123,,2,,2,,,,,,,,4,123,2,,,,1,2,123,5,2,,100,0,0,0,0,0,100,6
"0717040250102401","07170402501024","071704088802501024",1,1470.876953125,"07170402501",7,17,4,25,1,24,1,"COFFEE",72,2008,4,2008,5,1,121,5,1,4,2,,,,,,,,1,121,1,4,40,350,1,1,121,4,2,,70,0,0,0,30,0,100,1
"0717040250102401","07170402501024","071704088802501024",1,1470.876953125,"07170402501",7,17,4,25,1,24,1,"ENSET",74,2008,1,2008,3,3,133,,2,,2,,,,,,,,3,133,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0717040250103601","07170402501036","071704088802501036",1,1470.876953125,"07170402501",7,17,4,25,1,36,1,"CASSAVA",10,2008,2,2008,4,2,133,,2,,2,,,,,,,,2,123,2,,,,1,1,123,5,2,,100,0,0,0,0,0,100,3
"0717040250103601","07170402501036","071704088802501036",1,1470.876953125,"07170402501",7,17,4,25,1,36,1,"PUMPKINS",61,2008,2,2008,3,4,133,,2,,2,,,,,,,,4,133,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0717040250103601","07170402501036","071704088802501036",1,1470.876953125,"07170402501",7,17,4,25,1,36,1,"GODERE",64,2008,1,2008,6,5,123,,2,,2,,,,,,,,5,123,2,,,,1,2,123,5,2,,100,0,0,0,0,0,100,1
"0717040250104201","07170402501042","071704088802501042",1,1470.876953125,"07170402501",7,17,4,25,1,42,1,"GODERE",64,2008,1,2008,1,1,123,,2,,2,,,,,,,,1,123,2,,,,1,1,121,5,2,,80,0,0,20,0,0,100,2
"0717040250104201","07170402501042","071704088802501042",1,1470.876953125,"07170402501",7,17,4,25,1,42,1,"ENSET",74,2007,9,2008,1,2,133,11,2,,2,,,,,,,,2,133,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0717040250106001","07170402501060","071704088802501060",1,1470.876953125,"07170402501",7,17,4,25,1,60,1,"CASSAVA",10,2008,3,2008,3,1,123,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0717040250106001","07170402501060","071704088802501060",1,1470.876953125,"07170402501",7,17,4,25,1,60,1,"GINGER",37,2008,4,2008,5,2,123,,2,,2,,,,,,,,1,123,2,,,,2,,,,,,20,0,0,80,0,0,100,3
"0717040250106001","07170402501060","071704088802501060",1,1470.876953125,"07170402501",7,17,4,25,1,60,1,"GODERE",64,2008,1,2008,6,3,123,,2,,2,,,,,,,,2,123,2,,,,1,1,123,5,2,,70,0,0,30,0,0,100,1
"0717040250107801","07170402501078","071704088802501078",1,1470.876953125,"07170402501",7,17,4,25,1,78,1,"PAPAYA",48,2007,7,2007,8,2,123,,2,,1,1,123,140,1,,"N01",,1,123,2,,,,2,,,,,,50,0,0,0,50,0,100,2
"0717040250107801","07170402501078","071704088802501078",1,1470.876953125,"07170402501",7,17,4,25,1,78,1,"PUMPKINS",61,2008,2,2008,4,3,132,,2,,2,,,,,,,,3,132,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0717040250107801","07170402501078","071704088802501078",1,1470.876953125,"07170402501",7,17,4,25,1,78,1,"COFFEE",72,2008,2,2008,4,1,122,,2,,2,,,,,,,,1,122,2,,,,1,1,121,4,1,5,100,0,0,0,0,0,100,4
"0717040250107801","07170402501078","071704088802501078",1,1470.876953125,"07170402501",7,17,4,25,1,78,1,"ENSET",74,2008,1,2008,1,6,133,12,2,,2,,,,,,,,6,133,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0717040250109601","07170402501096","071704088802501096",1,1470.876953125,"07170402501",7,17,4,25,1,96,1,"ENSET",74,2008,1,2008,3,3,133,6,2,,2,,,,,,,,3,133,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0717040250109601","07170402501096","071704088802501096",1,1470.876953125,"07170402501",7,17,4,25,1,96,1,"AVOCADOS",84,2007,8,2008,8,1,123,,2,,1,1,122,70,1,2,"N01",,1,122,2,,,,2,,,,,,60,0,0,40,0,0,100,2
"0717040250111401","07170402501114","071704088802501114",1,1470.876953125,"07170402501",7,17,4,25,1,114,1,"PUMPKINS",61,2008,2,2008,3,1,123,,2,,2,,,,,,,,1,123,2,,,,2,,,,,,100,0,0,0,0,0,100,1
"0717040250111401","07170402501114","071704088802501114",1,1470.876953125,"07170402501",7,17,4,25,1,114,1,"GODERE",64,2008,2,2008,4,1,123,,2,,2,,,,,,,,1,123,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0717040250113201","07170402501132","071704088802501132",1,1470.876953125,"07170402501",7,17,4,25,1,132,1,"RED PEPPER",38,2008,3,2008,3,4,131,18,2,,2,,,,,,,,4,131,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0717040250113201","07170402501132","071704088802501132",1,1470.876953125,"07170402501",7,17,4,25,1,132,1,"PUMPKINS",61,2008,2,2008,3,5,133,30,2,,2,,,,,,,,5,133,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0717040250113201","07170402501132","071704088802501132",1,1470.876953125,"07170402501",7,17,4,25,1,132,1,"GODERE",64,2008,1,2008,6,3,123,300,2,,2,,,,,,,,2,123,2,,,,1,1,123,5,2,,80,0,0,20,0,0,100,1
"0717040250116801","07170402501168","071704088802501168",1,1470.876953125,"07170402501",7,17,4,25,1,168,1,"CASSAVA",10,2008,5,2008,5,1,121,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0717040250116801","07170402501168","071704088802501168",1,1470.876953125,"07170402501",7,17,4,25,1,168,1,"PUMPKINS",61,2008,1,2008,2,1,121,,1,4,2,,,,,,,,1,121,1,4,30,40,2,,,,,,100,0,0,0,0,0,100,1
"0717040250116801","07170402501168","071704088802501168",1,1470.876953125,"07170402501",7,17,4,25,1,168,1,"GODERE",64,2008,1,2008,4,1,123,,2,,2,,,,,,,,1,122,2,,,,1,1,121,5,2,,60,0,0,40,0,0,100,4
"0717040250116801","07170402501168","071704088802501168",1,1470.876953125,"07170402501",7,17,4,25,1,168,1,"COFFEE",72,2008,1,2008,4,10,33,10,2,,2,,,,,,,,10,33,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0717040250116801","07170402501168","071704088802501168",1,1470.876953125,"07170402501",7,17,4,25,1,168,1,"ENSET",74,2008,1,2008,1,4,132,3,2,,2,,,,,,,,4,132,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"CASSAVA",10,2008,2,2008,5,3,121,,2,,2,,,,,,,,8,121,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"BANANAS",42,2008,3,2008,6,12,42,2,2,,1,10,42,95,1,2,"N01",,2,42,2,,,,2,,,,,,20,0,0,0,80,0,100,4
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"PAPAYA",48,2008,3,2008,6,1,93,5,2,,2,,,,,,,,1,93,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"SWEET POTATO",62,2008,2,2008,4,3,121,,2,,1,2,121,110,1,2,"N01",,1,121,2,,,,2,,,,,,30,0,0,0,70,0,100,8
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"GODERE",64,2008,2,2008,4,1,121,,2,,2,,,,,,,,1,121,2,,,,2,,,,,,100,0,0,0,0,0,100,9
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"COFFEE",72,2008,1,2008,4,2,123,95,2,,1,2,123,1750,1,2,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,5
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"ENSET",74,2008,1,2008,6,42,900,222,2,,1,20,900,750,1,2,"N01",,22,900,2,,,,2,,,,,,50,0,10,0,40,0,100,1
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"AVOCADOS",84,2008,2,2008,6,1,92,2,2,,1,0.5,92,45,1,2,"N01",,0.5,92,2,,,,2,,,,,,50,0,0,0,50,0,100,2
"0718010010100101","07180100101001","071801088800101001",1,714.294006347656,"07180100101",7,18,1,1,1,1,1,"OTHER ROOT C",98,2008,1,2008,3,4,121,,1,6,2,,,,,,,,4,121,2,,,,2,,,,,,100,0,0,0,0,0,100,7
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"CASSAVA",10,2008,1,2008,3,2,121,,2,,2,,,,,,,,2,121,2,,,,2,,,,,,100,0,0,0,0,0,100,11
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"RED PEPPER",38,2008,1,2008,3,5,101,,2,,2,,,,,,,,5,101,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"BANANAS",42,2008,2,2008,7,14,93,6,2,,1,10,93,440,1,2,"N01",,4,93,2,,,,2,,,,,,35,0,0,0,65,0,100,8
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"MANGOS",46,2008,3,2008,7,7,121,6,2,,1,5,121,350,1,2,"N01",,2,121,2,,,,2,,,,,,30,0,0,0,70,0,100,2
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"PUMPKINS",61,2008,1,2008,4,2,122,,2,,2,,,,,,,,2,122,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"GODERE",64,2008,1,2008,6,6,121,,2,,1,2,121,8,1,2,"N01",,4,121,2,,,,2,,,,,,80,0,0,0,20,0,100,4
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"COFFEE",72,2008,1,2008,4,7,123,189,2,,1,7,123,7000,1,2,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,1
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"ENSET",74,2008,1,2008,6,14,900,47,2,,1,10,900,200,1,2,"N01",,4,900,2,,,,2,,,,,,25,0,0,0,75,0,100,3
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"GESHO",75,2008,1,2008,6,8,61,3,2,,2,,,,,,,,8,61,2,,,,2,,,,,,100,0,0,0,0,0,100,10
"0718010010101301","07180100101013","071801088800101013",1,714.294006347656,"07180100101",7,18,1,1,1,13,1,"AVOCADOS",84,2008,1,2008,7,3,91,2,1,1,1,1,91,6,1,2,"N01",,2,91,2,,,,2,,,,,,70,0,0,0,30,0,100,7
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"CASSAVA",10,2008,1,2008,5,5,121,,2,,2,,,,,,,,5,121,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"GINGER",37,2008,1,2008,5,3,93,,2,,1,2,93,100,1,2,"N01",,1,93,2,,,,2,,,,,,20,0,0,0,80,0,100,2
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"RED PEPPER",38,2008,1,2008,3,5,121,,2,,2,,,,,,,,6,101,2,,,,2,,,,,,100,0,0,0,0,0,100,8
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"BANANAS",42,2008,1,2008,6,27,42,21,2,,1,18,42,120,1,2,"N01",,9,42,2,,,,2,,,,,,30,0,0,0,70,0,100,4
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"PAPAYA",48,2008,2,2008,4,4,91,8,2,,2,,,,,,,,4,93,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"SWEET POTATO",62,2008,2,2008,3,5,121,,2,,2,,,,,,,,5,121,2,,,,2,,,,,,100,0,0,0,0,0,100,9
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"GODERE",64,2008,1,2008,7,9,121,,2,,2,,,,,,,,9,121,2,,,,2,,,,,,100,0,0,0,0,0,100,3
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"COFFEE",72,2008,1,2008,4,7,123,209,2,,1,9,123,10,1,2,"N01",,0,,2,,,,1,1,123,4,2,,0,0,0,0,100,0,100,1
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"ENSET",74,2008,1,2008,6,32,900,33,2,,1,20,900,1000,1,2,"N01",,12,900,2,,,,2,,,,,,30,0,10,0,60,0,100,7
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"AVOCADOS",84,2008,3,2008,6,6,73,1,2,,2,,,,,,,,6,2,2,,,,2,,,,,,100,0,0,0,0,0,100,10
"0718010010101901","07180100101019","071801088800101019",1,714.294006347656,"07180100101",7,18,1,1,1,19,1,"OTHER ROOT C",98,2008,2,2008,2,2,121,,2,,2,,,,,,,,2,121,2,,,,2,,,,,,100,0,0,0,0,0,100,11
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"CASSAVA",10,2008,2,2008,5,2,121,,2,,2,,,,,,,,2,121,2,,,,2,,,,,,100,0,0,0,0,0,100,9
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"RED PEPPER",38,2008,1,2008,4,10,181,,2,,2,,,,,,,,10,181,2,,,,2,,,,,,100,0,0,0,0,0,100,11
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"BANANAS",42,2007,12,2008,4,4,42,12,2,,1,1,42,30,1,2,"N01",,3,42,2,,,,2,,,,,,75,0,0,0,25,0,100,10
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"MANGOS",46,2008,4,2008,6,4,92,6,2,,1,3,92,180,1,2,"N01",,1,92,2,,,,2,,,,,,25,0,0,0,75,0,100,7
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"PAPAYA",48,2008,3,2008,5,3,93,2,2,,2,,,,,,,,3,93,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"PINAPPLES",49,2008,4,2008,6,3,900,,2,,1,1,900,5,1,2,"N01",,2,900,2,,,,2,,,,,,30,0,0,0,70,0,100,8
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"PUMPKINS",61,2008,1,2008,3,8,93,,2,,2,,,,,,,,8,93,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"COFFEE",72,2008,1,2008,4,2,123,119,2,,1,2,123,7000,1,,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,1
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"ENSET",74,2008,2,2008,5,31,900,72,2,,1,15,900,150,1,2,"N01",,16,900,2,,,,2,,,,,,55,0,0,0,45,0,100,5
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"AVOCADOS",84,2008,2,2008,6,12,92,6,2,,1,6,92,215,1,2,"N01",,6,92,2,,,,2,,,,,,50,0,0,0,50,0,100,4
"0718010010103101","07180100101031","071801088800101031",1,714.294006347656,"07180100101",7,18,1,1,1,31,1,"OTHER FRUITS",115,2008,1,2008,7,5,63,1,2,,1,3,63,20,1,2,"N01",,2,63,2,,,,2,,,,,,40,0,0,0,60,0,100,3
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"CASSAVA",10,2008,2,2008,4,3,132,,2,,2,,,,,,,,3,132,2,,,,2,,,,,,100,0,0,0,0,0,100,11
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"TUMERIC",39,2008,1,2008,4,3,132,,2,,1,1,132,10,1,,"N01",,2,132,2,,,,2,,,,,,65,0,0,0,35,0,100,10
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"MANGOS",46,2008,3,2008,6,2,121,2,1,3,1,1,121,75,1,,"N01",,1,121,2,,,,2,,,,,,50,0,0,0,50,0,100,1
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"ONION",58,2008,1,2008,3,10,132,,2,,1,7,132,105,1,,"N01",,3,132,2,,,,2,,,,,,30,0,0,0,70,0,100,12
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"SWEET POTATO",62,2008,2,2008,3,5,132,,2,,1,3,132,15,1,,"N01",,2,132,2,,,,2,,,,,,45,0,0,0,55,0,100,3
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"GODERE",64,2008,2,2008,4,8,132,,2,,2,,,,,,,,8,132,2,,,,2,,,,,,100,0,0,0,0,0,100,7
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"COFFEE",72,2008,1,2008,3,1,123,106,2,,1,1,123,13175,1,,"N01",,0,,2,,,,2,,,,,,0,0,0,0,100,0,100,4
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"ENSET",74,2008,1,2008,5,22,900,46,2,,1,10,900,20,1,,"N01",,12,900,2,,,,2,,,,,,60,0,0,0,40,0,100,2
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"SUGAR CANE",76,2008,1,2008,3,7,62,,2,,1,5,62,186,1,,"N01",,2,62,2,,,,2,,,,,,20,0,0,0,80,0,100,8
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"RUE",81,2008,1,2008,3,1,61,,2,,2,,,,,,,,1,61,2,,,,2,,,,,,100,0,0,0,0,0,100,9
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"AVOCADOS",84,2008,3,2008,6,2,122,4,2,,1,1,122,150,1,,"N01",,1,122,2,,,,2,,,,,,50,0,0,0,50,0,100,6
"0718010010103701","07180100101037","071801088800101037",1,714.294006347656,"07180100101",7,18,1,1,1,37,1,"OTHER FRUITS",115,2007,12,2008,4,1,62,1,2,,2,,,,,,,,1,62,2,,,,2,,,,,,100,0,0,0,0,0,100,5
"0718010010105501","07180100101055","071801088800101055",1,714.294006347656,"07180100101",7,18,1,1,1,55,1,"CASSAVA",10,2008,1,2008,6,5,121,,2,,2,,,,,,,,5,121,2,,,,2,,,,,,100,0,0,0,0,0,100,6
"0718010010105501","07180100101055","071801088800101055",1,714.294006347656,"07180100101",7,18,1,1,1,55,1,"RED PEPPER",38,2008,1,2008,4,4,101,,2,,2,,,,,,,,4,101,2,,,,2,,,,,,100,0,0,0,0,0,100,2
"0718010010105501","07180100101055","071801088800101055",1,714.294006347656,"07180100101",7,18,1,1,1,55,1,"BANANAS",42,2008,1,2008,6,18,42,24,2,,1,15,42,250,1,2,"N02",,3,42,2,,,,2,,,,,,30,0,0,0,70,0,100,12
"0718010010105501","07180100101055","071801088800101055",1,714.294006347656,"07180100101",7,18,1,1,1,55,1,"PAPAYA",48,2008,1,2008,6,1,91,91,2,,2,,,,,,,,1,91,2,,,,2,,,,,,100,0,0,0,0,0,100,10
