"2.5%","97.5%","mean_error_model","obs","zone","povline"
"-3.84688849947717","3.73716004628588","-0.989618833396471","400","full","poor_2011_190"
"-3.33465662496186","3.34911899837364","-1.05801228974488","450","full","poor_2011_190"
"-3.13185332539649","3.26837069318875","-1.01936502866572","500","full","poor_2011_190"
"-13.3168968428854","11.451492042662","3.70239806384995","100","rural","poor_2011_320"
"-9.992998782436","8.96049911231688","3.73453609487287","150","rural","poor_2011_320"
"-8.34818283669505","8.00346525461955","3.59343475246069","200","rural","poor_2011_320"
"-7.60228173152775","7.01691556882516","3.79002360774502","250","rural","poor_2011_320"
"-6.30746989939741","5.9591335022798","3.66412753919636","300","rural","poor_2011_320"
"-5.32183051784354","5.70290437749187","3.56989988519995","350","rural","poor_2011_320"
"-4.82995423356155","4.9905441145753","3.64099858823112","400","rural","poor_2011_320"
"-4.59161746021903","4.86976230987521","3.62175578469027","450","rural","poor_2011_320"
"-4.06336619134385","4.080380506474","3.68023377526644","500","rural","poor_2011_320"
"-7.93347461489668","7.64754603853763","0.156523556799825","100","urban","poor_2011_320"
"-6.00832060482431","5.58114307945015","0.201065949040136","150","urban","poor_2011_320"
"-5.26570329350584","4.69682142204697","0.043666470460898","200","urban","poor_2011_320"
"-3.9799035104485","4.08288598902898","0.0423096396152281","250","urban","poor_2011_320"
"-3.15530681587042","3.25950074634453","0.109265739802969","300","urban","poor_2011_320"
"-2.84017466674393","2.8069507277991","0.191197132602673","350","urban","poor_2011_320"
"-2.16946095990539","2.22105540630852","0.211486425983256","400","urban","poor_2011_320"
"-1.68667002313845","1.77669752384458","0.163955275809748","450","urban","poor_2011_320"
"-1.17132544306333","1.2294151101508","0.111893460208966","500","urban","poor_2011_320"
"-10.6546618641149","11.4948470993332","2.5216488375979","100","full","poor_2011_320"
"-8.74573587254829","9.51205535726928","2.54598791651857","150","full","poor_2011_320"
"-7.49598052630493","7.56453349958932","2.5705392783877","200","full","poor_2011_320"
"-7.27221022218928","6.65760489063837","2.71690166935025","250","full","poor_2011_320"
"-6.13426494176766","5.85664754988487","2.6352255335147","300","full","poor_2011_320"
"-5.89068450536858","6.01036481632722","2.74875603875664","350","full","poor_2011_320"
"-5.10242996820119","4.89754083012711","2.77134893493983","400","full","poor_2011_320"
"-4.80031223514787","4.65966614041453","2.63866713965882","450","full","poor_2011_320"
"-4.6231715564069","4.65067749927994","2.56636191400578","500","full","poor_2011_320"
"-10.7766119550982","12.1843432070125","0.436732279524503","100","rural","poor_2011_550"
"-8.9475609267269","9.18162594044416","0.4497731212507","150","rural","poor_2011_550"
"-7.36783728321408","7.74164086370607","0.296476950705462","200","rural","poor_2011_550"
"-5.97067816409838","6.69668366732","0.445341991010073","250","rural","poor_2011_550"
"-5.63569312273217","6.00003871632041","0.281823986885294","300","rural","poor_2011_550"
"-5.28425730764162","5.10312374576814","0.268873178986846","350","rural","poor_2011_550"
"-4.63931843663624","4.86512048292015","0.301287950971035","400","rural","poor_2011_550"
"-4.21817634198803","4.56443055403903","0.402321928141024","450","rural","poor_2011_550"
"-3.88809701339833","3.88361893581544","0.428809971902315","500","rural","poor_2011_550"
"-11.3957734179796","9.87893846142411","3.37019841357578","100","urban","poor_2011_550"
"-7.98388990362862","7.41133997275205","3.24498657459529","150","urban","poor_2011_550"
"-6.69719258791169","7.02947747524758","3.30402296005053","200","urban","poor_2011_550"
"-5.7335284063063","5.76329208607837","3.34825222404801","250","urban","poor_2011_550"
"-4.64263719754849","4.99939573629574","3.34678371227844","300","urban","poor_2011_550"
"-3.69983355906875","3.84559981020829","3.42517092473915","350","urban","poor_2011_550"
"-2.99150665752381","3.19301282628945","3.34582626238448","400","urban","poor_2011_550"
"-2.33422661263422","2.42092114333273","3.39835554212102","450","urban","poor_2011_550"
"-1.60471996548066","1.74248525445946","3.3133680532131","500","urban","poor_2011_550"
"-10.3739343217927","11.3242889025962","1.0532750193613","100","full","poor_2011_550"
"-8.46567938266649","9.70280607230879","0.975249757789491","150","full","poor_2011_550"
"-7.63701457920731","8.08612139282412","1.18759596512068","200","full","poor_2011_550"
"-6.89821498958952","7.33356803370734","1.1276399451519","250","full","poor_2011_550"
"-5.77183638279348","5.71818982415315","1.11540929382562","300","full","poor_2011_550"
"-5.56062890526953","5.60414498419007","1.1397521016007","350","full","poor_2011_550"
"-5.34831200507398","5.16948404811687","1.31097651597747","400","full","poor_2011_550"
"-4.75063716157484","5.16268360171589","1.15843103859896","450","full","poor_2011_550"
"-4.66504473073986","4.59685172987304","1.13801700487742","500","full","poor_2011_550"
"-7.97262482301417","9.07819174504126","0.231720764320665","100","rural","poor_2011_800"
"-5.94344898385928","7.44242795388565","0.350494014732957","150","rural","poor_2011_800"
"-5.80507716061304","6.31906662100808","0.209752423458897","200","rural","poor_2011_800"
"-4.65993226481463","5.20566477914252","0.288111235764937","250","rural","poor_2011_800"
"-4.23676203198384","4.26914888971221","0.239950279727132","300","rural","poor_2011_800"
"-3.86655350387478","4.21559802583825","0.182953693087559","350","rural","poor_2011_800"
"-3.38958382790545","3.86370463230612","0.171203614346825","400","rural","poor_2011_800"
"-3.23780845676866","3.38008589054191","0.245541621489603","450","rural","poor_2011_800"
"-3.09665202354882","2.99805082758648","0.277142404469439","500","rural","poor_2011_800"
"-9.66562726295626","10.5650249754782","1.56530820037918","100","urban","poor_2011_800"
"-7.56117836347856","8.32631837510077","1.37950246783643","150","urban","poor_2011_800"
"-6.50102756384359","6.26672476434918","1.36313032602905","200","urban","poor_2011_800"
"-5.05715084327894","5.13333322517641","1.43124425583594","250","urban","poor_2011_800"
"-4.35221172435974","4.46558645268866","1.30327478638192","300","urban","poor_2011_800"
"-3.5248281668785","3.75438789165133","1.45147483417604","350","urban","poor_2011_800"
"-3.07005085594185","2.91388783538587","1.44701785754107","400","urban","poor_2011_800"
"-2.31234729377422","2.27078722345035","1.41622126620696","450","urban","poor_2011_800"
"-1.57297706874031","1.52130814137978","1.38801080836133","500","urban","poor_2011_800"
"-7.59694480365521","9.34459471989766","0.416448745610293","100","full","poor_2011_800"
"-6.53967082095257","7.46180507502923","0.359589336665829","150","full","poor_2011_800"
"-6.066568941244","6.3031408403591","0.472586386336391","200","full","poor_2011_800"
"-5.4102306629665","6.61988657533377","0.57524379864991","250","full","poor_2011_800"
"-4.74325732697708","5.28267891782959","0.569336165173963","300","full","poor_2011_800"
"-4.30011525977581","4.41217963135707","0.530596766759869","350","full","poor_2011_800"
"-4.09670334374991","3.97336059859409","0.607923951960087","400","full","poor_2011_800"
"-3.65518446440999","4.05147622683551","0.444198662547092","450","full","poor_2011_800"
"-3.56252831508121","3.68446773428712","0.492328628423395","500","full","poor_2011_800"
"-6.05632896002235","8.11288230718087","-0.51421239021945","100","rural","poor_2011_1100"
"-4.92813472064926","6.23404917088493","-0.521409925751226","150","rural","poor_2011_1100"
"-4.13024119447247","5.14111892164812","-0.463110192694472","200","rural","poor_2011_1100"
"-3.90039631781593","4.37513997444117","-0.383977812210611","250","rural","poor_2011_1100"
"-3.51207106696436","3.91881085575028","-0.466324688959783","300","rural","poor_2011_1100"
"-2.99762429497691","3.22878300382","-0.548597033203487","350","rural","poor_2011_1100"
"-2.91676613432382","3.24350736325859","-0.476654657027709","400","rural","poor_2011_1100"
"-2.73368258603535","2.96159485627442","-0.480799834500402","450","rural","poor_2011_1100"
"-2.46264178240311","2.5614095563558","-0.470708944810415","500","rural","poor_2011_1100"
"-6.33333271788376","7.48382563246219","-1.60157457898224","100","urban","poor_2011_1100"
"-5.22472885183815","6.01092442196952","-1.73308248402939","150","urban","poor_2011_1100"
"-4.26974597736117","4.43667168439401","-1.84180978354335","200","urban","poor_2011_1100"
"-3.46567555476975","3.89967447271967","-1.71519426060807","250","urban","poor_2011_1100"
"-3.04264052666241","3.00721676210949","-1.76008290598375","300","urban","poor_2011_1100"
"-2.50335674894164","2.402749282833","-1.75589802428422","350","urban","poor_2011_1100"
"-2.21230359525013","2.07718252358486","-1.742797947582","400","urban","poor_2011_1100"
"-1.66013506049629","1.63644708274718","-1.71465934698724","450","urban","poor_2011_1100"
"-1.1467059819562","1.00766069654184","-1.75032648759112","500","urban","poor_2011_1100"
"-6.05983356308493","8.16627319376436","-0.849597409869368","100","full","poor_2011_1100"
"-5.31484913634557","5.90295543174016","-0.990733503674962","150","full","poor_2011_1100"
"-4.48414802004355","5.42755216437829","-0.843257157397025","200","full","poor_2011_1100"
"-3.91706612853793","4.72129182411155","-0.73549823427333","250","full","poor_2011_1100"
"-3.57986848321397","4.24845573498826","-0.778883052276405","300","full","poor_2011_1100"
"-3.44619081278422","3.75494907319836","-0.854661977201948","350","full","poor_2011_1100"
"-3.2477874980056","3.3354126714653","-0.780878905189212","400","full","poor_2011_1100"
"-2.85818285540733","3.21861015106327","-0.969807726287975","450","full","poor_2011_1100"
"-2.87117516463789","3.12481840750352","-0.866592136235717","500","full","poor_2011_1100"
"-5.49117948290307","7.02111579684571","-0.192706097576531","100","rural","poor_2011_1500"
"-4.31262351867029","5.59423622654355","-0.246218117865954","150","rural","poor_2011_1500"
"-3.56006930932725","4.76219941516476","-0.205554471880789","200","rural","poor_2011_1500"
"-3.43999371340663","4.24091618492508","-0.115071903561031","250","rural","poor_2011_1500"
"-3.07224499099191","3.49613056307493","-0.172231956190399","300","rural","poor_2011_1500"
"-2.62413139197095","2.93137319582295","-0.280942661529047","350","rural","poor_2011_1500"
"-2.46590977489694","2.86323645777737","-0.142157565855521","400","rural","poor_2011_1500"
"-2.52479499641485","2.58817182459583","-0.1864845082987","450","rural","poor_2011_1500"
"-2.17199725387154","2.27436855174069","-0.166086599707178","500","rural","poor_2011_1500"
"-4.83690005449068","5.60392461956158","-1.23476708526427","100","urban","poor_2011_1500"
"-3.90777416361195","4.88278422044148","-1.28898771681418","150","urban","poor_2011_1500"
"-3.44777425267713","3.47661504817951","-1.3622054699211","200","urban","poor_2011_1500"
"-2.54688833124652","2.7668960337338","-1.2964140546155","250","urban","poor_2011_1500"
"-2.24073972693055","2.33147137102083","-1.35535242012856","300","urban","poor_2011_1500"
"-1.97014970278835","1.84029925228561","-1.32219988065909","350","urban","poor_2011_1500"
"-1.68181171433152","1.58872495570453","-1.34558419597485","400","urban","poor_2011_1500"
"-1.32092096293396","1.19576430820567","-1.32087044653368","450","urban","poor_2011_1500"
"-0.878259997281233","0.727691536502139","-1.33495140584646","500","urban","poor_2011_1500"
"-5.19603135671303","7.25302921557556","-0.571144526057306","100","full","poor_2011_1500"
"-4.35767549796855","6.06137098477464","-0.666562039460946","150","full","poor_2011_1500"
"-3.93625682561078","4.49345066575255","-0.512378740504258","200","full","poor_2011_1500"
"-3.56346363322274","4.15280722752529","-0.414676716031699","250","full","poor_2011_1500"
"-3.16132549555846","3.78490060769297","-0.473677229342849","300","full","poor_2011_1500"
"-2.91439490171607","3.15523221634212","-0.504921724165597","350","full","poor_2011_1500"
"-2.79197074985182","2.88576734039546","-0.440094202952733","400","full","poor_2011_1500"
"-2.43582583793811","2.68107126090792","-0.595142228428989","450","full","poor_2011_1500"
"-2.50393271311411","2.68684779286832","-0.526678113854413","500","full","poor_2011_1500"
"-5.08561878194099","6.74690099341763","-0.081797408816954","100","rural","poor_2011_2170"
"-4.12504574945822","5.79481579347219","-0.0724614306090467","150","rural","poor_2011_2170"
"-3.62522981233704","4.81093561387307","-0.0286410594210342","200","rural","poor_2011_2170"
"-3.46947291618173","4.02386036851626","0.0527610667136859","250","rural","poor_2011_2170"
"-3.01015516554062","3.4433018452904","-0.0334416199026943","300","rural","poor_2011_2170"
"-2.5515720750777","3.02094050554784","-0.126804928317132","350","rural","poor_2011_2170"
"-2.33325408421516","2.70162913554658","-0.000652596508651902","400","rural","poor_2011_2170"
"-2.22574041595949","2.46720744086204","-0.0351057162646872","450","rural","poor_2011_2170"
"-2.03795970291104","2.19411147885388","-0.0020699060495476","500","rural","poor_2011_2170"
"-3.49700015186985","4.28703085108355","-1.76493058436736","100","urban","poor_2011_2170"
"-2.76845914331533","2.9260668823853","-1.7438409855682","150","urban","poor_2011_2170"
"-2.41994383378898","2.36929732752149","-1.82076263712467","200","urban","poor_2011_2170"
"-1.93275482426183","2.1195284043344","-1.81003350304933","250","urban","poor_2011_2170"
"-1.63870750054225","1.67836461923611","-1.7855174883778","300","urban","poor_2011_2170"
"-1.49012703936413","1.29198881739013","-1.80067709486958","350","urban","poor_2011_2170"
"-1.21187711941434","1.07205142523064","-1.80351354832215","400","urban","poor_2011_2170"
"-0.93593029511608","0.79687163259011","-1.77409842582555","450","urban","poor_2011_2170"
"-0.664276264355083","0.495018272859919","-1.8064854156612","500","urban","poor_2011_2170"
"-4.57550414041739","6.9805266350276","-0.560966450382826","100","full","poor_2011_2170"
"-3.97000770925069","5.44694204285708","-0.629649244134421","150","full","poor_2011_2170"
"-3.73374518921669","4.31923978444422","-0.5259291680835","200","full","poor_2011_2170"
"-3.22433764016816","3.90312954354867","-0.47157085598595","250","full","poor_2011_2170"
"-2.82723135427919","3.55962740198434","-0.485795696642319","300","full","poor_2011_2170"
"-2.73216897291364","3.03502578175915","-0.52109852718814","350","full","poor_2011_2170"
"-2.44831614209274","2.71752469483116","-0.467498327680448","400","full","poor_2011_2170"
"-2.33147072639649","2.59485285802214","-0.592828581353036","450","full","poor_2011_2170"
"-2.31178701747068","2.48558880397208","-0.520502199872098","500","full","poor_2011_2170"
"-7.41619167431617","6.14265330384988","-1.72687555172164","100","rural","poor_2005_125"
"-6.24932149957701","5.30952491645519","-1.75636573982639","150","rural","poor_2005_125"
"-4.93194251716094","4.75971851600665","-1.85829128678246","200","rural","poor_2005_125"
"-4.64811615884548","3.96957782225821","-1.77424112576494","250","rural","poor_2005_125"
"-3.63239468341161","3.58940440169165","-1.8924151763514","300","rural","poor_2005_125"
"-3.58541411870704","3.33618816894596","-1.82053485950602","350","rural","poor_2005_125"
"-3.05789290957458","2.93213875791155","-1.85137328516764","400","rural","poor_2005_125"
"-2.77200545283976","2.61848876204953","-1.83778101450872","450","rural","poor_2005_125"
"-2.44611246064061","2.35580931049007","-1.79265323688476","500","rural","poor_2005_125"
"-5.13360022005923","3.86703785789189","-2.53001054493937","100","urban","poor_2005_125"
"-3.72454631986351","3.21476177272728","-2.51586061497074","150","urban","poor_2005_125"
"-3.00839203391777","2.83641566219558","-2.53309657765249","200","urban","poor_2005_125"
"-2.39135324469362","2.25363528546875","-2.55140955164141","250","urban","poor_2005_125"
"-1.93493750015645","2.07123586430417","-2.52443426106246","300","urban","poor_2005_125"
"-1.57439483607812","1.87710445158466","-2.54880382334091","350","urban","poor_2005_125"
"-1.21604150498405","1.48568120141837","-2.48156574072945","400","urban","poor_2005_125"
"-0.890093308528088","1.1959165711737","-2.52543887787789","450","urban","poor_2005_125"
"-0.516268578600405","0.957806633789935","-2.5107179437295","500","urban","poor_2005_125"
"-7.29035308469692","6.37697820072091","-2.0951625550634","100","full","poor_2005_125"
