"","Score","poor_npl1","poor_npl2","poor_150npl1","poor_200npl1","poor_2011_100","poor_2011_190","poor_2011_320","poor_2011_550","poor_2011_800","poor_2011_1100","poor_2011_1500","poor_2011_2170","poor_2005_125","poor_2005_250","poor_2005_500","poor_bottom_20","poor_bottom_40","poor_bottom_60","poor_bottom_80"
"48",47,0.193935440775601,0.0394882954300391,0.417002214085802,0.617121285727509,0.0207668616471675,0.13459323155736,0.403318336111305,0.750662074406982,0.861438829598149,0.90897942196658,0.931250439714705,0.94199478597786,0.0779900729818311,0.3195793285675,0.768973336400914,0.170467865708207,0.367331086676371,0.582937448932908,0.785590106273532
"49",48,0.185990155365405,0.0373806237995533,0.406402267238725,0.607788128396411,0.0195653513510968,0.128280219325366,0.392762581930839,0.743861546933078,0.8579699325584,0.907562337432985,0.930823645008575,0.942177217725053,0.0741512729098385,0.309539183589458,0.76249252784376,0.163250751976856,0.357118683223592,0.573223872981299,0.779738768061308
"50",49,0.178298376930439,0.0353813043864721,0.395888796624365,0.598375526119356,0.0184320484572162,0.122221495668581,0.382306085217048,0.736940538502717,0.854428866699747,0.906125469023699,0.930394398813591,0.942359110816378,0.0704869796644166,0.29967554407085,0.755887631432368,0.156281624752349,0.347034463332402,0.563453483822414,0.773773728933921
"51",50,0.170857930319753,0.0334851996977962,0.385470687356291,0.588889826404875,0.0173632284080395,0.116410714178473,0.371957450568323,0.729900424504915,0.850814866839592,0.904668611750705,0.929962689512107,0.942540466621692,0.0669906608576304,0.289994204283058,0.749159483060149,0.149556831931531,0.337085691412994,0.553633593504112,0.767695274622219
"52",51,0.163666132179861,0.0316873704012358,0.375156483296183,0.579337589534461,0.0163553533743556,0.110841309948829,0.361724899013431,0.722742785101779,0.847127197522183,0.903191560746368,0.92952850546222,0.942721286508763,0.0636558909156361,0.280500358633074,0.742309113927156,0.143072337612477,0.327279177151062,0.543771667189481,0.761503838549643
"53",52,0.156719834862382,0.0299830726261855,0.364954361906927,0.569725571655694,0.0154050648042488,0.105506544540418,0.351616245636386,0.715469408515174,0.843365155181794,0.90169411134749,0.929091834998148,0.942901571843261,0.0604763644475264,0.271198603912605,0.735337755404516,0.136823764686894,0.317621263107901,0.533875300983928,0.75520000654389
"54",53,0.150015469856013,0.0283677546749483,0.354872111762611,0.560060706673135,0.0145091760382559,0.100399547878578,0.341638880093084,0.708082293688682,0.839528070346929,0.900176059181873,0.928652666430605,0.94308132398875,0.0574459076808617,0.262092944987783,0.728246843391256,0.130806436032532,0.308117815339563,0.523952198901671,0.748784521271652
"55",54,0.14354909041238,0.0268370532347502,0.34491711281374,0.550350087032812,0.0136646650239734,0.095513357050109,0.331799750078645,0.700583652282084,0.835615309881727,0.898637200257451,0.928210988047189,0.943260544306688,0.0545584881032461,0.253186803695455,0.72103802211565,0.125015414095383,0.298774216984245,0.51401014911736,0.742258286362035
"56",55,0.137316413078097,0.0253867891728191,0.335096319473987,0.540600943507689,0.0128686671580698,0.090840952004966,0.322105347771412,0.692975909957946,0.831626279260331,0.897077331053981,0.927766788112773,0.943439234156414,0.0518082224478181,0.244483030691843,0.713713147334241,0.119445538691614,0.289595364739085,0.504056999656624,0.735622370184109
"57",56,0.131312857887299,0.0240129629889599,0.325416246563238,0.530820624102236,0.0121184682788697,0.0863752882019879,0.312561699247645,0.685261706922746,0.82756042486961,0.895496248617317,0.92732005486991,0.943617394895146,0.0491893831576595,0.235983919984151,0.706274288883257,0.114091462896778,0.280585668122108,0.494100633685717,0.728878009244243
"58",57,0.125533587009447,0.0227117499926589,0.315882958111059,0.521016572203718,0.0114114978284166,0.0821093262664407,0.30317435683063,0.677443897688338,0.823417236335225,0.893893750656293,0.926870776539233,0.943795027877975,0.0466964034601391,0.227691225865324,0.698723732539148,0.108947686924704,0.271749051392474,0.484148944565078,0.722026611169231
"59",58,0.119973541685776,0.0214794952648198,0.306502058995383,0.511196304116089,0.0107453221991521,0.0780360587508047,0.29394839430967,0.66952555002337,0.819196248865627,0.892269635642205,0.926418941319872,0.943972134457857,0.044323881177338,0.219606181966401,0.691063981147533,0.104008589930283,0.263088957982561,0.47420981083429,0.715069757241963
"60",59,0.114627477324015,0.020312708457764,0.297278689363725,0.501367386119205,0.0101176382770195,0.0741485341093538,0.284888404938437,0.661509943068619,0.814897045608188,0.890623702910924,0.925964537389875,0.944148715985612,0.0420665813931476,0.211729522139459,0.68329775498289,0.0992684596990762,0.254608357278935,0.464291071296756,0.708009204457435
"61",60,0.109489996654562,0.019208058481135,0.288217521758825,0.491537411201329,0.00952626718988061,0.0704398780120294,0.275998502098896,0.653400564594968,0.810519260011251,0.888955752767629,0.925507552906635,0.944324773809913,0.0399194380915892,0.20406150288659,0.675427991304874,0.0947215202122725,0.246309753575902,0.454400500371219,0.700846887068182
"62",61,0.104555580882069,0.0181623681157991,0.279322760847614,0.481713975616609,0.00896914826758088,0.0669033121343107,0.267282322496508,0.645201107387921,0.806062578185512,0.887265586594174,0.925047976007322,0.944500309277283,0.0378775548745132,0.196601927056438,0.667457843081259,0.0903619570979118,0.238195197015126,0.444545783874226,0.693584917589944
"63",62,0.0998186187941551,0.0171726085927427,0.270598145631974,0.47190465542112,0.00844433321777853,0.0635321705676228,0.258743031734952,0.63691546474819,0.801526741257746,0.885553006959085,0.924585794809331,0.944675323732091,0.035936204860252,0.189350168538893,0.659390676851993,0.086183940998772,0.230266296317586,0.434734495392661,0.686225587240346
"64",63,0.0952734338137526,0.0162358941692972,0.262046954002195,0.462116983141343,0.0079499805197343,0.0603199139997232,0.250383332104116,0.628547725103744,0.796911547709527,0.883817817730189,0.924120997410724,0.944849818516543,0.0340908298581307,0.18230519770036,0.651230069713921,0.0821816489038001,0.222524233109919,0.424974073398778,0.678771365785693
"65",64,0.0909143090034089,0.0153494767307621,0.253672009479178,0.452358424727446,0.00748435003660833,0.057260141816837,0.242205472403736,0.620102165734992,0.792216855693204,0.882059824189867,0.923653571890694,0.945023794970681,0.0323370389070761,0.175465607315988,0.642979805411148,0.0783492835037771,0.214969777645605,0.415271799251775,0.671224900773673
"66",65,0.0867355100487671,0.0145107404416289,0.245475689979575,0.442636356940542,0.00704579784540238,0.0543466022794514,0.234211259616597,0.611583245621166,0.787442585317091,0.880278833152925,0.92318350631002,0.945197254432373,0.0306706062600038,0.168829638770998,0.634643869521831,0.074681090643147,0.207603305722489,0.405634776220048,0.663589016132682
"67",66,0.0827313062646005,0.0137171964670981,0.237459938428988,0.432958045318272,0.00663277128249276,0.0515732009219774,0.226402072239749,0.602995597422614,0.782588720891449,0.878474653087069,0.922710788711547,0.945370198237314,0.0290874688892489,0.162395208320309,0.626226443738396,0.0711713749488498,0.200424816601387,0.396069909647007,0.655866710121804
"68",67,0.0788959896802841,0.0129664777824228,0.229626275042043,0.423330622856627,0.00624380420169745,0.0489340073232535,0.218778875079331,0.594344018620405,0.777655313126589,0.876647094235966,0.922235407120656,0.945542627719014,0.0275837235821077,0.156159933213674,0.617731899244583,0.0678145137237783,0.19343395173584,0.386583888370922,0.648061152619002
"69",68,0.0752238922726602,0.0122563340847649,0.221975811084514,0.413761069538079,0.00587751244098916,0.0464232603904015,0.211342235314443,0.585633461841382,0.772642481274098,0.874795968744883,0.921757349545758,0.945714544208799,0.0261556236896057,0.150121157512072,0.609164789199427,0.0646049691973544,0.186630014130205,0.377183167495873,0.640175681738916
"70",69,0.0717094014230717,0.0115846268197022,0.214509263931511,0.404256192826897,0.00553258949328385,0.0440353722931014,0.204092339637539,0.576869024403487,0.767550415201994,0.872921090788869,0.921276603978781,0.945885949035801,0.0247995755859284,0.14427597743988,0.60052984034509,0.0615372992288922,0.180011988151826,0.367873952596755,0.632213799775711
"71",70,0.0683469736821001,0.0109493243322531,0.207226973236844,0.394822609242116,0.00520780237618404,0.0417649311791717,0.197029012283085,0.568055937122673,0.762379377394346,0.871022276703457,0.920793158395676,0.946056843526958,0.0235121348905776,0.138621266136016,0.591831943762377,0.0586061665611127,0.173578559632878,0.358662185426627,0.624179168470664
"72",71,0.0651311469304622,0.0103484971502593,0.200128918031881,0.385466727107314,0.00490198769512148,0.0396067027956226,0.190151733762246,0.559199552429099,0.757129704865793,0.869099345117858,0.920307000756921,0.946227229007006,0.0222900025002418,0.133153697685572,0.583076144804638,0.0558063467215702,0.167328136108306,0.349553531179706,0.616075603608623
"73",72,0.0620565510277939,0.00978031340617896,0.193214734577256,0.376194730564072,0.00461404789401038,0.0375556311322658,0.183459660129019,0.55030533184626,0.751801810981186,0.867152117090611,0.919818119008042,0.946397106798476,0.0211300204726222,0.127869770331203,0.574267632247635,0.0531327346690578,0.161258867047759,0.340553367348296,0.607907068952001
"74",73,0.0591179170428756,0.00924303440176089,0.186483734797402,0.36701256492319,0.00434294768727632,0.0356068381976818,0.176951642612232,0.541378832892391,0.746396187170554,0.865180416247645,0.919326501080134,0.946566478221686,0.0200291678000182,0.122765828780548,0.565411726699549,0.0505803502804342,0.155368663951508,0.331666774196939,0.599677669525609
"75",74,0.0563100851594237,0.008735010318684,0.179934925135924,0.357925923414442,0.00408771066695633,0.0337556230299728,0.170626247457862,0.532425695468653,0.740913404529524,0.863184068922716,0.918832134890395,0.946735344594742,0.0189845561063551,0.117838085542027,0.55651386832175,0.0481443427709221,0.14965522019259,0.322898526862527,0.591391644270296
"76",75,0.053628011351072,0.00825467607703167,0.173567025678888,0.348940235382077,0.00384741607846174,0.0319974600373935,0.164481775837009,0.523451627803272,0.735354115295334,0.861162904300161,0.918335008342662,0.94690370723353,0.0179934252975255,0.113082641236426,0.547579603917003,0.0458199941379237,0.144116030499842,0.314253089074955,0.583053358088035
"77",76,0.0510667729177485,0.00780054734241711,0.167378489403148,0.340060655959712,0.00362119575854687,0.0303279967567236,0.158516283686343,0.514462392024906,0.729719054188672,0.859116754559928,0.917835109327966,0.94707156745171,0.0170531391913997,0.108495503845674,0.53861457344748,0.0436027217149017,0.13874840998875,0.305734608479494,0.574667293305676
"78",77,0.0486215729734877,0.00737121668166291,0.161367521417469,0.331292057244775,0.00340823122902726,0.028743051110212,0.152727601359716,0.505463789441915,0.724009039611668,0.857045455024812,0.91733242572508,0.947238926560716,0.0161611811506315,0.104072606872998,0.529624496050071,0.0414880799180027,0.133549512659124,0.297346913529424,0.566238040589069
"79",78,0.0462877439729368,0.00696534986615419,0.1555320980753,0.322639020979478,0.0032077509398308,0.0272386082351211,0.147113352981611,0.496461645606992,0.71822497469258,0.854948844309843,0.916826945401086,0.94740578586975,0.0153151497384338,0.099809826400288,0.520615155621167,0.0394717612639707,0.128516349290264,0.28909351190582,0.557770289343614
"80",79,0.0440607503605429,0.00658168232131613,0.149869985849426,0.314105832732611,0.00301902765504021,0.0258108169533926,0.141670975405186,0.487461795248608,0.712367848167941,0.852826764473744,0.916318656211946,0.947572146685775,0.0145127544148018,0.0957029970389698,0.511592386047028,0.0375495967335798,0.123645804675477,0.280977590410758,0.549268817641334
"81",80,0.0419361904227696,0.00621901572010104,0.14437875987014,0.305696477564339,0.00284137597568729,0.0244559859427564,0.136397736689506,0.478470067151963,0.706438735093245,0.850679061172406,0.915807546003082,0.947738010313515,0.0137518112882142,0.091747926779938,0.5025620561592,0.0357175555504036,0.118934654148448,0.273002016270705,0.540738481718494
"82",81,0.0399097974197719,0.00587621471789632,0.139055822039945,0.297414637144823,0.0026741499931858,0.0231705796647415,0.13129075402213,0.469492269072649,0.700438797373654,0.848505583814283,0.915293602609966,0.947903378055448,0.0130302389356236,0.0879404107562676,0.493530054497014,0.0339717444402913,0.114379579363954,0.265169339778591,0.53218420509124
"83",82,0.0379774400688609,0.00555220382587275,0.133898418648889,0.289263688286982,0.00251674106743385,0.021951214099539,0.126347011024404,0.460534172765892,0.694369284106608,0.846306185717628,0.91477681385871,0.948068251211804,0.0123460543015443,0.084276243939467,0.484502273961022,0.032308406432491,0.109977183304708,0.257481798195937,0.523610967339955
"84",83,0.0361351224478744,0.00524596441947303,0.128903657425484,0.281246702844135,0.00236857572377664,0.0207946523325043,0.121563374387436,0.451601499213149,0.688231531728763,0.844080724269485,0.914257167566677,0.94823263108056,0.0116973686852426,0.0807512327960507,0.475484596442288,0.030723919259005,0.105724004494709,0.249941320830591,0.515023792615815
