cluster_lat,cluster_lon,radiance_around_1_kms,radiance_around_5_kms,radiance_around_10_kms
8.39113691338,35.9322387334,0.0,0.007427226808425762,0.0018863007272075893
8.39200458575,33.4683567701,0.0,0.0,0.0
8.40007079517,33.938508848000005,0.0,0.0,0.0
8.4492897561,36.1827782933,0.0,0.0,0.0
8.454508522560001,36.3484995508,0.139088961488698,0.03824814226598037,0.012006637415693
8.46646303095,37.4369214482,0.0,0.0005253037117945327,0.0019512599689850006
8.517882213410001,39.283363271300004,0.2865571198506495,0.29468906152329016,0.25008358107670425
8.53392278709,39.268270967,0.4349627966467051,0.39018032761853344,0.2636522005397176
8.54030510688,39.2492407706,0.3259202969078664,0.2868049211952972,0.26391301352852736
8.54132289589,39.2718889911,0.5013517560051088,0.4083669648268025,0.25754375554954206
8.551725135369999,39.267365687600005,0.4124000639869222,0.3859371477355271,0.25585022710996497
8.57190296323,40.3175172324,0.05439735034599594,0.00931810640560542,0.0062197296330864385
8.5770997227,39.1537952229,0.3907921895013567,0.20671925935456675,0.1178542717616222
8.60554270703,37.0987071741,0.0,0.00021456625755640762,0.0009455021963063439
8.614920788320001,34.651436326399995,0.0,0.0,0.00032236158491329067
8.633342908180001,36.6806962392,0.0,0.0,0.0
8.6361010406,38.1519350254,0.0,0.0,0.0
8.643027548660001,37.0632145326,0.0,0.0,0.0
8.652308647089999,40.6178499401,0.0,0.0,0.0
8.6536780825,36.6077474888,0.0,0.0,0.0
8.66161555833,35.6426976235,0.0,0.0,0.0
8.68349171525,38.8054367657,0.0,0.0,0.0
8.720428404380002,37.9114568164,0.0,0.0,0.00018713238710332038
8.727178983139998,39.1876998149,0.0,0.002795691832592784,0.000759862153640732
8.73814791477,39.840529416,0.0,0.0,0.0004733701562519706
8.74304517464,36.4844481911,0.021700929270261092,0.012615933558634674,0.0036397206263922284
8.7688653041,35.567175413600005,0.0,0.0,0.0
8.82166292432,38.346927178200005,0.0,0.010003351848963202,0.011947915231352978
8.84115434604,37.913579797800004,0.0,0.0,0.0
8.842975658839999,43.8706580642,0.0,0.0,0.0
8.88268075989,38.7810019873,0.3971808206254353,0.28602249817261244,0.2636793506875135
8.89111413132,40.7670932528,0.0057495344263330805,0.03166156373969701,0.00894704645935562
8.89876421903,40.2744651027,0.0,0.0,0.0
8.932033196810002,38.650703403899996,0.24901759217759156,0.2870661585592394,0.21906240570419533
8.93900132215,40.4714489125,0.0,0.0,0.0
8.95426101301,38.7769014146,0.466393327245377,0.42306451745469315,0.4527493406522622
8.95748548658,38.7621280316,0.4746025597689175,0.4571713990624422,0.47111393035964344
8.95803069867,38.7480862349,0.4307801727419903,0.4485110546399695,0.4644098437827238
8.96405834565,38.7219020653,0.4685792056185427,0.4362728741857276,0.44100940539996974
8.97089097863,38.6245563425,0.0,0.0,0.08903477944713876
8.98085326767,38.6959824984,0.42949226326785606,0.42539438777319744,0.4007594666956443
8.989750842100001,38.7736534474,0.6009120047223216,0.5661485473544943,0.517087082808362
9.003973646519999,39.0027426232,0.0,0.0,0.0
9.0093694062,40.7218752036,0.0,0.0,0.0
9.01383467168,38.7413344572,0.5721275937898292,0.5530088209193808,0.5020684364391191
9.015256678350001,38.8137498499,0.5163801534347195,0.4748124754476975,0.458827009258886
9.015301159289999,35.046540828000005,0.0,0.0,0.0
9.01870882345,38.7899967067,0.4788478320724394,0.5025785256060321,0.49577890202904135
9.02011593,38.7333793622,0.5291698989853718,0.5251172335563133,0.4898248861277296
9.023574483019999,38.7842487086,0.46971128212850355,0.4976093577183853,0.4930608510289632
9.0308423142,36.4037942076,0.0,0.0,0.0
9.03417992657,38.842568075100004,0.40931569986481714,0.3808109960231939,0.3590369929800548
9.03750881969,38.7378110164,0.4552136326537509,0.48245411808723254,0.46257125902890084
9.03815880629,43.253726794399995,0.0,0.0,0.0
9.04756694903,38.718242237300004,0.42242222050287515,0.4402564827514025,0.4074954701425569
9.05293496286,38.7351170883,0.4249084932564049,0.4301919170766734,0.4160672237762511
9.0560702976,38.5868125112,0.03840409126911246,0.045595334642225316,0.03465279084592639
9.061071832789999,38.7917785847,0.23824130944697,0.20696504771055366,0.3175455647142477
9.06263842723,41.6874705216,0.0,0.0,7.080433991768935e-05
9.06615498369,38.4935503457,0.21391445446826104,0.0805112903736036,0.03702493739325979
9.06748034312,43.5342684053,0.0,0.0,0.0
9.07117082101,40.690979595900004,0.0,0.0,0.0
9.07181262124,38.7299290459,0.27728224347527164,0.3056288639763534,0.33376539543973416
9.07702977605,35.6156340346,0.0,0.0,0.00035084521841391187
9.09607306007,43.2041452368,0.0,0.010195136398378237,0.011649178454216695
9.097754509360001,41.649639747100004,0.0,0.00595668799601902,0.0014365931444203955
9.11310120642,43.1741768096,0.016739932807135212,0.0412682416640692,0.011649178454216695
9.12101610861,41.664557413699995,0.0,0.00153553329767023,0.0014365931444203955
9.13816237549,39.9472275908,0.0,0.0070252016645240565,0.0018671202648541374
9.150843583039999,43.348816113999995,0.0641470359822859,0.0369630093008126,0.010820082932377949
9.15085019484,41.8440556364,0.0,0.008802156751627245,0.002348072780318829
9.16400260905,35.828348175100004,0.012238793933633694,0.0304294342356325,0.012856994462627988
9.18318556596,42.0206883252,0.0,0.0,0.0
9.21265435402,39.9877972501,0.0,0.0,0.0
9.220795448639999,42.4952242973,0.0,0.0009422711813190669,0.0018433629550545353
9.239757784010001,42.441943294299996,0.0,0.0006788703432477599,0.0019306638232554096
9.2463064163,42.2173944859,0.0,0.0,0.000958085637534858
9.24924684111,40.0598560794,0.0,0.006598130165824528,0.01446148158014962
9.26445855436,42.147744116300004,0.0,0.0028139691160448546,0.07589997242327151
9.273056333689999,42.132216294,0.0,0.02537597188586097,0.12253355206352645
9.30185627536,42.5964917162,0.0,0.0,0.0
9.3102972075,42.1842178725,0.0,0.006554112168581503,0.03925017679294988
9.31507331624,42.1446521473,0.13749524135466948,0.2327760798146375,0.12961010858061725
9.32340832355,43.2784116014,0.0,0.0,0.0
9.33257557657,42.2485029939,0.0,0.0,0.0
9.33726350871,42.2004270507,0.0,0.0,0.004240276230180486
9.337776041960002,42.080731466399996,0.07125192233414722,0.06335118949368188,0.09184183846125385
9.338099111639998,42.099950975300004,0.0,0.06775284249704132,0.13325428201452963
9.35629919036,40.2364697018,0.0,0.002254989836076698,0.001828299994440238
9.35643823488,36.3910724637,0.0,0.0,0.0
9.35810274536,35.5751653852,0.0,0.0021581430251340216,0.0018262994665637269
9.36029530834,42.0920688567,0.014184447253308393,0.020694175092752235,0.045679968074312446
9.366104524179999,37.8682114329,0.0,0.0,0.0
9.366634455469999,36.2748855694,0.0,0.0,0.0
9.36858838017,42.7944752525,0.2038619663800902,0.23234873600614384,0.14901788771986932
9.37107710036,42.1031932694,0.05953638371962239,0.03707730209679154,0.021385635414611075
9.3723549327,38.3223627848,0.0,0.037581895573602704,0.02961365849695513
9.37406026468,41.5884594299,0.0,0.006473027950560495,0.010997301540926142
9.388809727689999,35.6143908552,0.0,0.003133622807061715,0.0020033674165422276
9.38997204639,34.4111180012,0.0,0.0,0.0010719128812549728
9.39137371981,36.2194348147,0.0,0.0,0.0
9.40053953262,42.858526011900004,0.0,0.0,0.016207406694273944
9.47303240515,41.7186492241,0.0,0.0,0.00011612864802086585
9.47651243141,34.420901552800004,0.0,0.0,0.0
9.513218188080002,41.8161343197,0.0,0.0,0.0006591384475254704
9.517870684430001,40.1647901335,0.0,0.0,0.0
9.51889280492,40.162586876700004,0.0,0.0,0.0
9.52188677883,40.1427353618,0.0,0.0,0.0
9.52263568005,41.8797838579,0.0,0.0007880451468357712,0.024006315344762746
9.5268552421,41.940878737,0.0,0.0,7.513960451647258e-05
9.52795862829,40.122894726999995,0.0,0.0,0.0
9.55091666159,42.0823653656,0.0,0.0,0.0
9.55152585441,41.358379098,0.0,0.005333889187945451,0.0031645405918614127
9.551925250750001,41.7853673729,0.0,0.0,0.0013175702253198827
9.55408199803,39.5793387065,0.0,0.0,0.0
9.562784533350001,40.1019937951,0.0,0.0,0.0
9.56552604162,41.5231782329,0.0,0.0,0.0
9.56789007387,41.9822667431,0.0,0.0,0.0
9.568981654869999,41.8673487349,0.3451744417786407,0.25472496615659806,0.1865001192841227
9.57652390818,40.1500767563,0.0,0.0,0.0
9.58084854582,41.8521195965,0.29232955099538743,0.30906304517062577,0.20572298067208813
9.592109352060001,41.874381516999996,0.4192501732762685,0.32780269467370743,0.1903307586843253
9.592165643049999,41.8881885833,0.22049658580324985,0.21781515431007134,0.17809886585841092
9.593120866980001,41.880642911100004,0.399675810801697,0.28680319579062497,0.19561878882339523
9.59512477587,41.858314702600005,0.3996107521750893,0.34147388493522246,0.1945982005513315
9.59668925373,41.855159445700004,0.3744360088784538,0.3329791975084039,0.1971021364349441
9.59938921646,41.8323414658,0.26635376293797475,0.20502553168805293,0.19457579740467185
9.60099488598,41.853374334499996,0.374836086374676,0.3152923383412105,0.19707686361083807
9.60298076521,42.080329058400004,0.0,0.0,0.0
9.60370084541,41.845899165700004,0.3526077629442631,0.29595917705044816,0.20096141083166966
9.60399940648,41.8653874632,0.3939696774358381,0.3235208081607608,0.19778133978884416
9.61257094668,39.7830434463,0.0,0.0,0.0009451877419052578
9.616200203710001,41.8498560874,0.20218128053497122,0.26134860142825367,0.186680273400559
9.61703828694,41.7918254092,0.09241217544397588,0.166768259294669,0.07598140079348743
9.62033298025,34.5342648788,0.0,0.0,0.0
9.62049249822,41.820759451,0.08026206516215446,0.17529603653641565,0.15444413889476935
9.62676698518,41.625560872,0.0,0.0039479067495917205,0.0018259724988617168
9.63095228353,42.146104574,0.0,0.0,0.0
