"ea_id","ea_id2","household_id2","water_id","ess3_saq01","saq01","saq02","saq03","saq06","saq07","pw_w3","wq_c04","wq_a01","wq_a02","wq_a02_other","wq_a03","wq_a04","wq_a04_other","wq_a04b","wq_a05","wq_a05_oth","wq_a06","wq_a06b","wq_a07","wq_a08a","wq_a08b","wq_a08b_other","wq_a09","wq_a10a","wq_a10b","wq_a11","wq_a12","wq_a13_hour","wq_a13_minute","wq_a13_dayNight","wq_a14","wq_a15","wq_a16","wq_a18","wq_a20","wq_a21","wq_a22","wq_a23","wq_a24_hour","wq_a24_minute","wq_a24_dayNight","wq_a25","wq_a26","wq_a26_oth","wq_a27","wq_b01","wq_b02","wq_b03","wq_b04","wq_b05","wq_b06","wq_b07","wq_b08","wq_b09","wq_b10","wq_b11","wq_b12","wq_b13","wq_b14","wq_b15","wq_b16","wq_b17","wq_b18","wq_b19","wq_b20","wq_b21","wq_b22","wq_a1_hour","wq_addlblank","wq_b05_adj","wq_b06_adj","wq_b10_adj","wq_b15_adj","wq_b16_adj","barcode","hhpart","srcpart","h20fetch_HHtottime","h20fetch_trips","labElectricalConductivityµScm","labTotalIronmglFe2Fe","labTotalHardnessmglCaCO3","labFluoridemglF","labNo"
"01010500204","010105088800204","010105088800204217",1058,1,1,1,5,2,4,3921.96020507813,1,1,,,2,,,1,4,,4,2,2,2,,,1,1,1,2,1,8,50,1,,2,,,,,,,,,,1055,,,,1,"wq_b02.jpg",1,0,101,36,1,"wq_b08.jpg",5,101,1,"wq_b12.jpg",8,0,101,101,,,,,,,,,101,36,101,101,101,,1,,50,1,,,,,
"01010600402","010106088800402","010106088800402002",1059,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,1,7,,4,1,2,2,,,1,1,,2,1,8,5,1,,2,,,,,,,,,,1063,,,,1,"wq_b02.jpg",23,0,101,101,,,,,1,"wq_b12.jpg",9,0,101,36,,,,,,,,,101,101,,101,36,,1,,60,1,,,,,
"01010600402","010106088800402","010106088800402014",1060,1,1,1,6,4,2,270.486846923828,1,1,,,2,,,2,7,,4,1,2,2,,,1,1,,2,1,5,10,1,,2,,,,,,,,,,1063,,,,1,"wq_b02.jpg",12,0,101,101,,,,,1,"wq_b12.jpg",9,0,101,36,,,,,,,,,101,101,,101,36,,1,,0,0,,,,,
"01010600402","010106088800402","010106088800402021",1061,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,1,7,,4,1,2,2,,,1,1,,2,1,5,10,1,,2,,,,,,,,,,1063,,,,1,"wq_b02.jpg",12,0,101,101,,,,,1,"wq_b12.jpg",9,0,101,36,,,,,,,,,101,101,,101,36,,1,,60,1,,,,,
"01010600402","010106088800402","010106088800402039",1062,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,2,7,,4,1,2,2,,,1,1,,2,1,5,10,1,,2,,,,,,,,,,1063,,,,1,"wq_b02.jpg",43,0,101,101,,,,,1,"wq_b12.jpg",9,0,101,36,,,,,,,,,101,101,,101,36,,1,,90,1,,,,,
"01010600402","010106088800402","010106088800402057",1063,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,2,7,,4,1,2,2,,,1,1,,2,1,5,10,1,,1,"wq_a16.jpg",1,1,,1.52,1,5,10,1,,,,2,1,"wq_b02.jpg",25,0,101,45,,,,,1,"wq_b12.jpg",9,0,101,36,1,"wq_b18.jpg",0,0,1,0,,,101,45,,101,36,"00003206",1,1,60,1,355,0.130219995975494,180,0.487176805734634,1642
"01010600402","010106088800402","010106088800402075",1064,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,2,8,,4,1,2,2,,,1,1,,2,1,7,30,1,,1,"wq_a16.jpg",1,1,,8.68,1,8,5,1,,,,,1,"wq_b02.jpg",45,1,101,73,,,,,1,"wq_b12.jpg",101,4,101,101,,,,,,,,,101,73,,101,101,"00003101",1,1,120,1,151,0,76,0.526172399520874,1643
"01010600402","010106088800402","010106088800402094",1065,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,2,5,,4,1,2,2,,,1,1,,2,1,7,30,1,,1,"wq_a16.jpg",1,1,,9.16,1,7,30,1,,,,,1,"wq_b02.jpg",15,0,101,18,,,,,1,"wq_b12.jpg",11,0,101,101,,,,,,,,,101,18,,101,101,"00002767",1,1,0,0,106,0.260430008172989,80,0.381331592798233,1644
"01010600402","010106088800402","010106088800402112",1066,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,1,7,,4,1,2,2,,,1,1,,2,1,7,30,1,,2,,,,,,,,,,1065,,,,1,"wq_b02.jpg",1,0,101,0,,,,,1,"wq_b12.jpg",11,0,101,101,,,,,,,,,101,0,,101,101,,1,,60,1,,,,,
"01010600402","010106088800402","010106088800402130",1067,1,1,1,6,4,2,3426.1669921875,1,1,,,1,4,,1,7,,4,1,2,2,,,1,1,,2,1,7,30,1,,2,,,,,,,,,,1065,,,,1,"wq_b02.jpg",20,2,101,101,,,,,1,"wq_b12.jpg",11,0,101,101,,,,,,,,,101,101,,101,101,,1,,30,1,,,,,
"01010600402","010106088800402","010106088800402148",1068,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,2,7,,4,1,2,2,,,1,1,,2,1,7,30,1,,1,"wq_a16.jpg",1,1,,3.75,1,8,5,1,,,,,1,"wq_b02.jpg",9,1,101,1,,,,,1,"wq_b12.jpg",101,6,101,101,,,,,,,,,101,1,,101,101,"00002011",1,1,30,1,294,0.260430008172989,198,0.230920001864433,1645
"01010600402","010106088800402","010106088800402160",1069,1,1,1,6,4,2,270.486846923828,1,1,,,2,,,1,7,,4,1,2,2,,,1,1,,2,1,5,10,1,,2,,,,,,,,,,1063,,,,1,"wq_b02.jpg",12,1,101,101,,,,,1,"wq_b12.jpg",9,0,101,36,,,,,,,,,101,101,,101,36,,1,,30,1,,,,,
"01010600402","010106088800402","010106088800402167",1070,1,1,1,6,4,2,3426.1669921875,1,1,,,2,,,1,8,,4,1,2,2,,,1,1,1,2,1,7,30,1,,2,,,,,,,,,,1068,,,,1,"wq_b02.jpg",6,1,101,101,1,"wq_b08.jpg",2,101,1,"wq_b12.jpg",101,5,101,101,,,,,,,,,101,101,101,101,101,,1,,90,1,,,,,
"01010700116","010107010100116","010107010100116012",1071,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,2,8,,3,1,2,2,,,1,1,,2,1,11,35,1,,1,"wq_a16.jpg",1,1,,16.2,1,11,35,1,,,,,1,"wq_b02.jpg",101,9,101,101,,,,,1,"wq_b12.jpg",101,5,101,101,,,,,,,,,101,101,,101,101,"00000266",1,1,10,1,224,0.335280001163483,124.62,0,1333
"01010700116","010107010100116","010107010100116035",1072,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,2,1,,,1,1,1,1,,1,1,,2,1,5,2,1,0.02,1,"wq_a16.jpg",2,1,0.87,0.15,1,5,2,1,,,,,1,"wq_b02.jpg",0,0,0,0,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,0,0,,0,0,"00000435",1,1,0,0,138,0.335280001163483,112.56,0,1334
"01010700116","010107010100116","010107010100116058",1073,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,1,1,,,1,1,1,1,,1,1,,2,1,5,2,1,0.02,1,"wq_a16.jpg",2,1,0.36,0.16,1,5,2,1,,,,,1,"wq_b02.jpg",22,0,66,7,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,66,7,,0,0,"00000141",1,1,0,0,126,0.204019993543625,110.55,0,1335
"01010700116","010107010100116","010107010100116081",1074,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,3,1,,,1,1,1,1,,1,1,,2,1,5,2,1,0.02,1,"wq_a16.jpg",2,1,0.07,3.76,1,5,2,1,,,,,1,"wq_b02.jpg",101,4,101,101,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,101,,0,0,"00000414",1,1,0,0,126,0.335280001163483,90.45,0.0283129997551441,1336
"01010700116","010107010100116","010107010100116104",1075,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,2,10,,,1,1,1,1,,1,1,,2,1,5,2,1,0.02,1,"wq_a16.jpg",2,1,0.62,1.16,1,12,20,2,,,,2,1,"wq_b02.jpg",1,0,101,7,,,,,1,"wq_b12.jpg",0,0,0,0,1,"wq_b18.jpg",0,0,0,0,,,101,7,,0,0,"00000140",1,1,0,0,140,0.46654000878334,90.45,0.33720400929451,1337
"01010700116","010107010100116","010107010100116127",1076,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,2,1,,,1,1,1,1,,1,1,,2,1,5,2,1,0.02,1,"wq_a16.jpg",2,1,0.61,5.97,1,5,2,1,,,,,1,"wq_b02.jpg",2,0,101,0,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,0,,0,0,"00000917",1,1,0,0,122,0.204019993543625,64.32,0.0507778003811836,1338
"01010700116","010107010100116","010107010100116150",1077,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,3,10,,,1,1,2,,,2,1,,2,1,11,35,1,0.05,1,"wq_a16.jpg",2,1,0,2.78,1,1,15,2,,,,,1,"wq_b02.jpg",0,0,11,1,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,11,1,,0,0,"00000329",1,1,15,1,269,0.335280001163483,144.72,0.202415198087692,1339
"01010700116","010107010100116","010107010100116173",1078,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,1,10,,,1,1,1,1,,1,1,,2,1,12,21,2,0,1,"wq_a16.jpg",1,1,0.11,0.03,1,12,21,2,,,,,1,"wq_b02.jpg",0,0,43,2,,,,,1,"wq_b12.jpg",0,0,3,2,,,,,,,,,43,2,,3,2,"00000896",1,1,20,2,133,0.335280001163483,90.45,0.37651738524437,1340
"01010700116","010107010100116","010107010100116196",1079,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,2,2,,2,1,1,1,1,,1,1,,2,1,12,20,2,0,1,"wq_a16.jpg",2,1,0.64,0.22,1,12,20,2,,,,,1,"wq_b02.jpg",3,0,101,101,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,101,,0,0,"00000938",1,1,0,0,124,0.204019993543625,70.35,0,1341
"01010700116","010107010100116","010107010100116219",1080,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,1,2,,2,1,1,1,1,,1,1,,2,1,12,21,2,0.2,1,"wq_a16.jpg",1,1,0.36,0.41,1,12,21,2,,,,,1,"wq_b02.jpg",0,0,0,0,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,0,0,,0,0,"00000308",1,1,3,1,127,0.0727600008249283,70.35,0.606781601905823,1342
"01010700116","010107010100116","010107010100116242",1081,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,2,5,,4,1,1,2,,,1,1,,2,1,12,20,2,,1,"wq_a16.jpg",1,1,,0.24,1,12,20,2,,,,,1,"wq_b02.jpg",101,0,101,101,,,,,1,"wq_b12.jpg",0,0,25,3,,,,,,,,,101,101,,25,3,"00000036",1,1,20,1,667,0.46654000878334,361.8,0.320355385541916,1343
"01010700116","010107010100116","010107010100116265",1082,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,2,2,,2,1,1,1,1,,1,1,,2,1,12,21,2,0,1,"wq_a16.jpg",1,1,0.03,0.42,1,12,21,2,,,,,1,"wq_b02.jpg",81,0,101,30,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,30,,0,0,"00000959",1,1,0,0,156,0.204019993543625,74.37,0.0226968005299568,1344
"01010700116","010107010100116","010107010100116288",1083,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,3,2,,2,1,1,1,1,,1,1,,2,1,12,21,2,0,1,"wq_a16.jpg",1,1,0.1,0.97,1,12,21,2,,,,,1,"wq_b02.jpg",0,0,101,7,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,7,,0,0,"00000875",1,1,0,0,121,0.0727600008249283,60.3,0.224879994988441,1345
"01010700116","010107010100116","010107010100116311",1084,1,1,1,7,1,16,4280.70361328125,3,1,,,2,,,1,11,,,1,2,2,,,1,1,,2,1,12,35,2,,1,"wq_a16.jpg",1,1,,1.28,1,12,35,2,,,,1,1,"wq_b02.jpg",0,0,1,0,,,,,1,"wq_b12.jpg",0,0,0,0,1,"wq_b18.jpg",0,0,0,0,12,1,1,0,,0,0,"00000183",1,1,0,0,15,0.204019993543625,10.05,0.0732425972819328,1346
"01020100207","010201088800207","010201088800207002",1086,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,2,6,,4,1,2,2,,,1,1,,2,1,8,25,1,,2,,,,,,,,,,1096,,,,1,"wq_b02.jpg",7,0,101,44,,,,,1,"wq_b12.jpg",101,23,101,101,,,,,,,,,101,44,,101,101,,1,,120,2,,,,,
"01020100207","010201088800207","010201088800207012",1087,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,1,6,,4,1,1,1,1,,1,1,,2,1,8,25,1,,2,,,,,,,,,,1091,,,,1,"wq_b02.jpg",12,3,101,101,,,,,1,"wq_b12.jpg",101,13,101,101,,,,,,,,,101,101,,101,101,,1,,0,0,,,,,
"01020100207","010201088800207","010201088800207017",1088,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,1,6,,4,1,1,1,1,,1,1,,2,1,8,25,1,,2,,,,,,,,,,1091,,,,1,"wq_b02.jpg",48,23,101,101,,,,,1,"wq_b12.jpg",101,13,101,101,,,,,,,,,101,101,,101,101,,1,,40,1,,,,,
"01020100207","010201088800207","010201088800207027",1089,1,1,2,1,2,7,3320.48193359375,1,1,,,1,4,,1,6,,4,1,1,1,1,,1,1,,2,1,8,25,1,,2,,,,,,,,,,1091,,,,1,"wq_b02.jpg",101,19,101,101,,,,,1,"wq_b12.jpg",101,13,101,101,,,,,,,,,101,101,,101,101,,1,,80,2,,,,,
"01020100207","010201088800207","010201088800207047",1090,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,2,6,,4,1,2,2,,,1,1,,2,1,8,25,1,,2,,,,,,,,,,1091,,,2,1,"wq_b02.jpg",7,13,101,101,,,,,1,"wq_b12.jpg",101,13,101,101,1,"wq_b18.jpg",0,0,0,2,,,101,101,,101,101,,1,,0,0,,,,,
"01020100207","010201088800207","010201088800207062",1091,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,1,6,,4,1,2,2,,,1,1,,2,1,8,25,1,,1,"wq_a16.jpg",1,1,,5.23,1,8,25,1,,,,,1,"wq_b02.jpg",73,27,101,101,,,,,1,"wq_b12.jpg",101,14,101,101,,,,,,,,,101,101,,101,101,"00002996",1,1,0,0,996,0.260430008172989,522,0.732291996479034,1646
"01020100207","010201088800207","010201088800207077",1092,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,2,6,,4,1,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1091,,,,1,"wq_b02.jpg",23,3,101,101,,,,,1,"wq_b12.jpg",101,14,101,101,,,,,,,,,101,101,,101,101,,1,,0,0,,,,,
"01020100207","010201088800207","010201088800207092",1093,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,8,30,1,,1,"wq_a16.jpg",1,1,,2.54,1,8,30,1,,,,,1,"wq_b02.jpg",101,0,101,101,,,,,1,"wq_b12.jpg",11,2,101,101,,,,,,,,,101,101,,101,101,"00002954",1,1,70,2,962,0.651059985160828,308,2.33362889289856,1647
"01020100207","010201088800207","010201088800207107",1094,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,8,30,1,,2,,,,,,,,,,1093,,,,1,"wq_b02.jpg",101,2,101,101,,,,,1,"wq_b12.jpg",11,2,101,101,,,,,,,,,101,101,,101,101,,1,,60,1,,,,,
"01020100207","010201088800207","010201088800207122",1095,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,8,25,1,,2,,,,,,,,,,1093,,,,1,"wq_b02.jpg",25,0,101,48,,,,,1,"wq_b12.jpg",11,2,101,101,,,,,,,,,101,48,,101,101,,1,,60,1,,,,,
"01020100207","010201088800207","010201088800207137",1096,1,1,2,1,2,7,3320.48193359375,1,1,,,2,,,1,8,,4,1,2,2,,,1,1,1,2,2,8,25,1,,1,"wq_a16.jpg",1,1,,297,2,8,25,1,,,,,1,"wq_b02.jpg",101,8,101,101,1,"wq_b08.jpg",8,101,1,"wq_b12.jpg",101,23,101,101,,,,,,,,,134.66667175293,134.66667175293,134.66667175293,134.66667175293,134.66667175293,"00002912",0.75,0.75,120,2,268,0.520850002765656,162,1.06096923351288,1650
"01020200107","010202020100107","010202020100107008",1097,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,2,2,,2,1,2,2,,,1,1,,2,1,8,30,1,0.08,1,"wq_a16.jpg",1,1,0.03,1.03,1,8,30,1,,,,,1,"wq_b02.jpg",0,0,8,0,,,,,1,"wq_b12.jpg",3,0,101,0,,,,,,,,,8,0,,101,0,"00003512",1,1,0,0,787,0.260430008172989,400,0.542884826660156,1651
"01020200107","010202020100107","010202020100107034",1099,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,1,2,,2,1,2,2,,,1,1,,2,1,8,30,1,0.19,1,"wq_a16.jpg",1,1,0,0.92,1,8,30,1,,,,,1,"wq_b02.jpg",30,2,101,101,,,,,1,"wq_b12.jpg",10,0,101,101,,,,,,,,,101,101,,101,101,"00003638",1,1,0,0,559,0.130219995975494,314,0.386902391910553,1652
"01020200107","010202020100107","010202020100107047",1100,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,2,2,,2,1,2,2,,,1,1,,2,1,8,30,1,0.06,1,"wq_a16.jpg",1,1,0.08,1.59,1,8,30,1,,,,,1,"wq_b02.jpg",25,1,101,17,,,,,1,"wq_b12.jpg",0,0,101,2,,,,,,,,,101,17,,101,2,"00003929",1,1,0,0,786,0.130219995975494,396,0.765716791152954,1653
"01020200107","010202020100107","010202020100107073",1102,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,3,2,,2,1,2,2,,,1,1,,2,1,9,10,1,0.08,1,"wq_a16.jpg",1,1,0.12,1.49,1,9,10,1,,,,,1,"wq_b02.jpg",27,13,101,35,,,,,1,"wq_b12.jpg",0,101,0,101,,,,,,,,,101,35,,0,101,"00004412",1,1,0,0,525,0.130219995975494,306,0.503889203071594,1654
"01020200107","010202020100107","010202020100107086",1103,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,2,2,,2,1,1,1,1,,1,1,,2,1,10,20,1,0.04,1,"wq_a16.jpg",1,1,0.18,3.84,1,10,20,1,,,,,1,"wq_b02.jpg",65,5,101,101,,,,,1,"wq_b12.jpg",5,0,101,14,,,,,,,,,101,101,,101,14,"00003533",1,1,0,0,704,0.390639990568161,342,0.871562004089355,1655
"01020200107","010202020100107","010202020100107099",1104,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,3,2,,2,1,1,1,1,,1,1,,2,1,10,20,1,0.03,1,"wq_a16.jpg",1,1,0.14,1.14,1,10,20,1,,,,,1,"wq_b02.jpg",30,0,101,35,,,,,1,"wq_b12.jpg",6,2,101,101,,,,,,,,,101,35,,101,101,"00003575",1,1,0,0,536,0.260430008172989,316,0.448181211948395,1656
"01020200107","010202020100107","010202020100107112",1105,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,2,2,,2,1,2,2,,,1,1,,2,1,8,30,1,0.16,1,"wq_a16.jpg",1,1,0.05,2.27,1,8,30,1,,,,,1,"wq_b02.jpg",0,0,70,34,,,,,1,"wq_b12.jpg",2,1,86,39,,,,,,,,,70,34,,86,39,"00003596",1,1,30,3,541,0.130219995975494,300,0.0359419994056225,1657
"01020200107","010202020100107","010202020100107125",1106,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,1,2,,2,1,2,2,,,1,1,,2,1,8,30,1,0.05,1,"wq_a16.jpg",1,1,0.05,6.35,1,8,30,1,,,,,1,"wq_b02.jpg",1,0,9,0,,,,,1,"wq_b12.jpg",2,0,101,0,,,,,,,,,9,0,,101,0,"00003950",1,1,0,0,788,0,422,0.576309621334076,1658
"01020200107","010202020100107","010202020100107151",1108,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,3,2,,3,1,2,2,,,1,1,,2,1,10,20,1,0.06,1,"wq_a16.jpg",1,1,0,1.57,1,10,20,1,,,,,1,"wq_b02.jpg",54,3,101,101,,,,,1,"wq_b12.jpg",8,1,101,101,,,,,,,,,101,101,,101,101,"00003845",1,1,0,0,523,0.130219995975494,260,0.542884826660156,1659
"01020200107","010202020100107","010202020100107164",1109,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,3,2,,2,1,1,1,1,,1,1,,2,1,10,20,1,0.14,1,"wq_a16.jpg",1,1,0,2.05,1,10,20,1,,,,,1,"wq_b02.jpg",101,0,101,101,,,,,1,"wq_b12.jpg",3,1,101,101,,,,,,,,,101,101,,101,101,"00003554",1,1,0,0,592,0.520850002765656,290,0.671013176441193,1660
"01020200107","010202020100107","010202020100107177",1110,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,2,2,,2,1,2,2,,,1,1,,2,1,8,30,1,0.32,1,"wq_a16.jpg",1,1,0,22.3,1,8,30,1,,,,,1,"wq_b02.jpg",13,0,101,5,,,,,1,"wq_b12.jpg",7,2,101,101,,,,,,,,,101,5,,101,101,"00003617",1,1,30,1,725,0.130219995975494,288,0.593021988868713,1661
"01020200107","010202020100107","010202020100107190",1111,1,1,2,2,1,7,1781.97839355469,3,1,,,2,,,2,1,,,1,1,1,1,,1,1,1,2,1,9,10,1,0.06,1,"wq_a16.jpg",1,1,0.1,2.96,1,9,10,1,,,,,1,"wq_b02.jpg",3,0,101,101,1,"wq_b08.jpg",3,101,1,"wq_b12.jpg",6,16,101,101,,,,,,,,,101,101,101,101,101,"00004433",1,1,5,1,648,0.130219995975494,250,0.476035207509995,1662
"01020200802","010202088800802","010202088800802002",1112,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1113,,,,1,"wq_b02.jpg",3,0,101,0,,,,,1,"wq_b12.jpg",20,3,101,101,,,,,,,,,101,0,,101,101,,1,,30,1,,,,,
"01020200802","010202088800802","010202088800802017",1113,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,9,30,1,,1,"wq_a16.jpg",1,1,,3.67,1,9,30,1,,,,,1,"wq_b02.jpg",25,0,101,101,,,,,1,"wq_b12.jpg",20,3,101,101,,,,,,,,,101,101,,101,101,"00003908",1,1,90,2,505,0,270,0.303340405225754,1663
"01020200802","010202088800802","010202088800802028",1114,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1119,,,,1,"wq_b02.jpg",4,0,101,1,,,,,1,"wq_b12.jpg",0,0,11,2,,,,,,,,,101,1,,11,2,,1,,60,1,,,,,
"01020200802","010202088800802","010202088800802033",1115,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,9,30,1,,2,,,,,,,,,,1113,,,,1,"wq_b02.jpg",101,7,101,101,,,,,1,"wq_b12.jpg",20,3,101,101,,,,,,,,,101,101,,101,101,,1,,30,1,,,,,
"01020200802","010202088800802","010202088800802048",1116,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,12,20,1,,1,"wq_a16.jpg",1,1,,0.88,1,12,20,1,,,,2,1,"wq_b02.jpg",4,3,101,101,,,,,1,"wq_b12.jpg",0,0,0,0,1,"wq_b18.jpg",0,0,0,0,,,101,101,,0,0,"00002200",1,1,45,1,540,0.260430008172989,284,0.459322810173035,1664
"01020200802","010202088800802","010202088800802063",1117,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,12,20,1,,2,,,,,,,,,,1116,,,,1,"wq_b02.jpg",101,0,101,20,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,20,,0,0,,1,,30,1,,,,,
"01020200802","010202088800802","010202088800802078",1118,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,12,20,1,,2,,,,,,,,,,1116,,,,1,"wq_b02.jpg",15,0,101,101,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,101,,0,0,,1,,60,1,,,,,
"01020200802","010202088800802","010202088800802108",1119,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,12,20,1,,1,"wq_a16.jpg",1,1,,1.96,1,12,20,1,,,,,1,"wq_b02.jpg",10,0,101,18,,,,,1,"wq_b12.jpg",0,0,10,1,,,,,,,,,101,18,,10,1,"00003659",1,1,30,1,692,0.390639990568161,366,0.609734416007996,1665
"01020200802","010202088800802","010202088800802120",1120,1,1,2,2,8,2,397.631958007813,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,12,20,1,,2,,,,,,,,,,1116,,,,1,"wq_b02.jpg",6,2,101,101,,,,,1,"wq_b12.jpg",0,0,0,0,,,,,,,,,101,101,,0,0,,1,,0,0,,,,,
"01020200802","010202088800802","010202088800802124",1121,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,12,20,1,,2,,,,,,,,,,1119,,,,1,"wq_b02.jpg",101,65,101,101,,,,,1,"wq_b12.jpg",0,0,10,1,,,,,,,,,101,101,,10,1,,1,,60,2,,,,,
"01020200802","010202088800802","010202088800802139",1122,1,1,2,2,8,2,3558.80615234375,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,1,2,1,12,20,1,,2,,,,,,,,,,1119,,,,1,"wq_b02.jpg",38,0,101,65,1,"wq_b08.jpg",12,101,1,"wq_b12.jpg",0,0,10,1,,,,,,,,,101,65,101,10,1,,1,,60,2,,,,,
"01020301001","010203088801001","010203088801001002",1123,1,1,2,3,10,1,3237.32836914063,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,10,40,1,,2,,,,,,,,,,1127,,,,1,"wq_b02.jpg",7,0,101,45,,,,,1,"wq_b12.jpg",22,0,101,0,,,,,,,,,101,45,,101,0,,1,,60,2,,,,,
"01020301001","010203088801001","010203088801001017",1124,1,1,2,3,10,1,3237.32836914063,1,1,,,2,,,2,4,,4,1,2,2,,,1,1,,2,1,12,40,1,,2,,,,,,,,,,1127,,,,1,"wq_b02.jpg",101,30,101,101,,,,,1,"wq_b12.jpg",22,0,101,0,,,,,,,,,101,101,,101,0,,1,,15,1,,,,,
"01020301001","010203088801001","010203088801001032",1125,1,1,2,3,10,1,3237.32836914063,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,11,25,1,,2,,,,,,,,,,1127,,,,1,"wq_b02.jpg",101,5,101,101,,,,,1,"wq_b12.jpg",26,0,101,0,,,,,,,,,101,101,,101,0,,1,,0,0,,,,,
"01020301001","010203088801001","010203088801001047",1126,1,1,2,3,10,1,3237.32836914063,1,1,,,2,,,1,4,,4,1,2,2,,,1,1,,2,1,10,40,1,,2,,,,,,,,,,1127,,,,1,"wq_b02.jpg",101,1,101,101,,,,,1,"wq_b12.jpg",22,0,101,0,,,,,,,,,101,101,,101,0,,1,,30,1,,,,,
