dist_road,dist_popcenter,dist_market,dist_borderpost,dist_admctr,pop_density,af_bio_1,af_bio_8,af_bio_12,af_bio_13,af_bio_16,fsrad3_agpct,fsrad3_lcmaj,ssa_aez09,srtm,twi,srtm_5_15,sq1,sq2,sq3,sq4,sq5,sq6,sq7,anntot_avg,wetQ_avg,wetQ_avgstart,h2015_tot,h2015_wetQ,h2015_wetQstart,eviarea_avg,evimax_avg,grn_avg,sen_avg,h2015_eviarea,h2015_evimax,h2015_grn,h2015_sen,lat_dd_mod,lon_dd_mod,household_id_1,household_id_2,household_id_3,household_id_4,household_id_5,household_id_6,household_id_7,household_id_8,household_id_9,household_id_10,household_id_11,household_id_12,household_id_13,household_id_14,household_id_15,household_id_16,household_id_17,ea_id_1,ea_id_2,ea_id_3,ea_id_4,ea_id_5,ea_id_6,ea_id_7,ea_id_8,ea_id_9,ea_id_10,ea_id_11,ea_id_12,ea_id_13,ea_id_14,
8,39,53,431,87,2000-5000,180,174,954,156,437,81,14,323,1954,15,3,1,1,1,1,1,1,1,798,372,14,604,320,13,46,0.482,213,271,45,0.489,180,265,7.793499048,38.25056018,7,2,0,0,5,0,8,8,8,0,0,1,0,7,0,0,0,7,2,0,0,5,0,8,8,8,0,0,1,0,7,
8,39,53,431,87,2000-5000,180,174,954,156,437,81,14,323,1956,14,3,1,1,1,1,1,1,1,798,372,14,604,320,13,46,0.482,213,271,45,0.489,180,265,7.793499048,38.25056018,7,2,0,0,5,0,8,8,8,0,0,1,0,7,0,0,0,7,2,0,0,5,0,8,8,8,0,0,1,0,7,
8,39,53,431,87,2000-5000,180,174,954,156,437,81,14,323,1956,15,3,1,1,1,1,1,1,1,798,372,14,604,321,13,46,0.482,213,271,45,0.489,180,265,7.793499048,38.25056018,7,2,0,0,5,0,8,8,8,0,0,1,0,7,0,0,0,7,2,0,0,5,0,8,8,8,0,0,1,0,7,
8,39,53,431,87,2000-5000,180,174,954,156,437,81,14,323,1956,15,3,1,1,1,1,1,1,1,798,372,14,605,321,13,46,0.482,213,271,45,0.489,180,265,7.793499048,38.25056018,7,2,0,0,5,0,8,8,8,0,0,1,0,7,0,0,0,7,2,0,0,5,0,8,8,8,0,0,1,0,7,
8,39,53,431,87,2000-5000,180,174,954,156,437,81,14,323,1956,15,3,1,1,1,1,1,1,1,798,372,14,605,321,13,46,0.482,213,271,45,0.489,180,265,7.793499048,38.25056018,7,2,0,0,5,0,8,8,8,0,0,1,0,7,0,0,0,7,2,0,0,5,0,8,8,8,0,0,1,0,7,
8,39,53,431,87,2000-5000,180,174,954,156,437,81,14,323,1956,15,3,1,1,1,1,1,1,1,798,372,14,605,321,13,46,0.482,213,271,45,0.489,180,265,7.793499048,38.25056018,7,2,0,0,5,0,8,8,8,0,0,1,0,7,0,0,0,7,2,0,0,5,0,8,8,8,0,0,1,0,7,
8,39,53,431,87,2000-5000,180,174,954,156,437,81,14,323,1955,15,3,1,1,1,1,1,1,1,798,372,14,604,321,13,46,0.482,213,271,45,0.489,180,265,7.793499048,38.25056018,7,2,0,0,5,0,8,8,8,0,0,1,0,7,0,0,0,7,2,0,0,5,0,8,8,8,0,0,1,0,7,
17,34,41,439,86,200-300,183,178,930,153,425,71,14,323,1880,13,3,1,1,1,1,1,1,1,763,369,14,537,293,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
17,34,41,440,86,200-300,183,178,931,154,427,74,14,323,1872,13,3,1,1,1,1,1,1,1,762,369,14,534,291,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
18,34,40,440,86,200-300,184,179,927,154,425,82,14,323,1869,17,3,1,1,1,1,1,1,1,759,369,14,528,289,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
19,34,40,440,85,200-300,184,179,924,153,423,79,14,323,1862,15,3,1,1,1,1,1,1,1,758,368,14,534,289,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
18,34,40,440,86,200-300,184,179,927,154,425,82,14,323,1869,17,3,1,1,1,1,1,1,1,759,369,14,527,288,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
17,34,40,440,86,200-300,183,178,931,154,427,73,14,323,1871,17,3,1,1,1,1,1,1,1,761,369,14,532,291,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
18,34,41,439,85,200-300,184,179,926,153,423,57,30,323,1870,13,3,1,1,1,1,1,1,1,761,368,14,537,292,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
18,35,40,439,85,200-300,184,179,926,153,423,58,14,323,1868,13,3,1,1,1,1,1,1,1,760,368,14,539,292,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,0,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
18,35,41,439,85,200-300,184,179,926,153,423,33,30,323,1866,21,3,1,1,1,1,1,1,1,760,368,14,543,293,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,1,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
18,35,41,439,84,200-300,184,179,922,152,421,25,30,323,1867,13,3,1,1,1,1,1,1,1,760,367,14,551,293,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,1,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
19,36,41,438,84,200-300,184,179,922,152,421,21,30,323,1865,13,8,1,1,1,1,1,1,1,761,366,14,564,294,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,1,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
18,36,42,438,84,200-300,184,179,921,151,420,30,30,323,1873,13,3,1,1,1,1,1,1,1,763,366,14,571,296,13,46,0.482,213,271,45,0.489,180,265,7.791209967,38.32950828,7,2,0,0,5,0,8,8,8,0,0,6,0,4,1,0,0,7,2,0,0,5,0,8,8,8,0,0,6,0,4,
2,26,75,407,82,400-500,180,172,976,156,436,41,20,323,2002,12,8,1,1,1,1,1,1,2,827,377,13,608,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
2,26,75,407,82,400-500,180,172,976,156,436,46,20,323,2006,14,9,1,1,1,1,1,1,2,827,377,13,608,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
2,26,75,407,82,400-500,180,172,976,156,436,41,20,323,1987,14,8,1,1,1,1,1,1,2,826,376,13,606,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
3,26,75,406,81,400-500,180,172,976,156,436,44,20,323,2011,13,9,1,1,1,1,1,1,2,825,376,14,606,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
3,26,75,407,81,400-500,180,172,976,156,436,43,20,323,2012,13,9,1,1,1,1,1,1,2,824,376,14,605,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
3,26,75,406,81,400-500,179,172,976,155,434,43,20,323,2010,12,9,1,1,1,1,1,1,2,823,375,14,604,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
3,26,74,406,81,400-500,179,172,976,155,434,46,20,323,2011,12,9,1,1,1,1,1,1,2,822,375,14,602,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
4,26,74,406,80,400-500,179,172,976,155,434,46,20,323,2004,13,8,1,1,1,1,1,1,2,821,374,13,601,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
2,26,75,407,82,400-500,180,172,976,156,436,41,20,323,1984,12,9,1,1,1,1,1,1,2,825,376,13,606,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,0,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
3,27,74,408,81,300-400,181,174,970,154,432,41,20,323,1973,14,8,1,1,1,1,1,1,2,820,375,13,600,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,1,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
3,27,74,408,81,300-400,181,174,973,155,434,45,20,323,1976,14,3,1,1,1,1,1,1,2,821,375,13,601,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,1,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
2,27,75,408,82,400-500,180,173,975,156,436,34,20,323,1991,12,8,1,1,1,1,1,1,2,823,376,13,603,356,13,46,0.482,213,271,45,0.489,180,265,7.658160336,38.09463192,7,2,0,0,8,0,8,8,8,0,0,8,0,5,1,0,0,7,2,0,0,8,0,8,8,8,0,0,8,0,5,
11,11,60,384,60,200-300,187,180,1002,141,406,48,20,323,1875,12,3,1,1,1,1,1,1,1,792,366,12,586,329,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,60,384,60,200-300,187,180,1002,141,406,49,20,323,1879,13,3,1,1,1,1,1,1,1,792,366,12,586,329,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,61,384,61,200-300,187,180,1002,141,406,49,20,323,1884,13,3,1,1,1,1,1,1,1,792,366,12,586,329,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,61,385,61,200-300,187,180,1002,141,406,48,20,323,1889,13,8,1,1,1,1,1,1,1,792,366,12,586,329,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,61,385,61,200-300,187,180,1002,141,406,48,20,323,1888,12,8,1,1,1,1,1,1,1,792,366,12,586,329,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,61,385,61,200-300,187,180,1002,141,406,49,20,323,1895,12,8,1,1,1,1,1,1,1,793,366,12,587,330,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,61,385,61,200-300,187,180,1002,141,406,46,20,323,1888,16,8,1,1,1,1,1,1,1,791,365,12,585,330,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,61,385,61,200-300,187,180,1002,141,406,46,20,323,1880,17,8,1,1,1,1,1,1,1,791,366,12,585,330,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,60,385,60,200-300,187,180,1002,141,406,48,20,323,1874,17,3,1,1,1,1,1,1,1,790,366,12,585,329,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,0,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,60,386,60,200-300,188,182,992,138,399,41,20,323,1874,13,8,1,1,1,1,1,1,1,787,364,12,583,331,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,1,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
11,11,60,385,60,200-300,188,182,992,138,399,43,20,323,1869,13,8,1,1,1,1,1,1,1,787,364,12,583,331,13,45,0.46,202,268,42,0.418,171,260,7.405683442,38.08107539,7,2,1,0,1,0,8,8,8,0,3,0,0,3,1,0,0,7,2,1,0,1,0,8,8,8,0,3,0,0,3,
1,5,49,380,49,200-300,192,185,1005,139,401,50,20,323,1796,15,3,1,1,1,1,1,1,1,795,365,11,642,335,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,0,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
1,6,48,380,48,200-300,192,185,1005,139,401,51,30,323,1802,18,3,1,1,1,1,1,1,1,795,365,11,646,336,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,0,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
1,6,48,380,48,200-300,192,185,1005,139,401,49,20,323,1802,15,3,1,1,1,1,1,1,1,796,365,11,647,336,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,0,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
1,6,48,380,48,200-300,192,185,1005,139,401,42,20,323,1802,15,3,1,1,1,1,1,1,1,796,365,11,649,336,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,0,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
1,6,48,380,48,200-300,192,185,1005,139,401,42,20,323,1800,14,3,1,1,1,1,1,1,1,797,365,11,649,336,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,0,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
1,7,47,380,47,200-300,191,185,1006,140,401,48,30,323,1804,12,8,1,1,1,1,1,1,1,797,365,11,657,338,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,0,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
1,7,47,380,47,200-300,190,183,1010,141,402,50,30,323,1816,13,3,1,1,1,1,1,1,1,798,365,11,661,338,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,0,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
0,5,49,380,49,200-300,192,185,1005,139,401,51,20,323,1794,13,3,1,1,1,1,1,1,1,796,365,11,645,335,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,1,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
0,7,47,379,47,200-300,192,186,1010,140,403,43,20,323,1800,16,3,1,1,1,1,1,1,1,800,366,11,664,338,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,1,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
0,6,47,379,47,200-300,192,186,1010,140,403,36,20,323,1797,14,3,1,1,1,1,1,1,1,800,366,11,659,337,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,1,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
0,6,48,380,48,200-300,191,185,1006,140,401,43,20,323,1797,13,3,1,1,1,1,1,1,1,798,365,11,656,337,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,1,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
0,5,49,379,49,200-300,193,185,1010,140,404,46,20,323,1793,14,3,1,1,1,1,1,1,1,797,365,11,645,335,13,45,0.46,202,268,42,0.418,171,260,7.276738375,38.11573828,7,2,1,0,1,0,8,8,8,0,6,2,0,2,1,0,0,7,2,1,0,1,0,8,8,8,0,6,2,0,2,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1702,0,3,3,3,3,3,3,3,3,926,402,11,861,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,0,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1702,0,3,3,3,3,3,3,3,3,927,402,11,862,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,0,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
1,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1703,0,3,3,3,3,3,3,3,3,927,402,11,863,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,0,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
1,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1702,0,3,3,3,3,3,3,3,3,926,402,11,862,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,0,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
1,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1702,0,3,3,3,3,3,3,3,3,927,402,11,863,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,0,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
1,3,3,381,3,500-1000,192,186,992,133,392,2,110,323,1689,0,3,3,3,3,3,3,3,3,931,404,11,872,415,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,0,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1702,0,3,3,3,3,3,3,3,3,925,401,11,861,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,0,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1704,0,3,3,3,3,3,3,3,3,928,402,11,864,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,1,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1702,0,3,3,3,3,3,3,3,3,926,402,11,862,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,1,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1703,0,3,3,3,3,3,3,3,3,927,402,11,863,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,1,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
1,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1703,0,3,3,3,3,3,3,3,3,927,402,11,863,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,1,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1703,0,3,3,3,3,3,3,3,3,927,402,11,863,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,1,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
0,3,3,382,3,10000-20000,192,186,991,133,392,17,110,323,1702,0,3,3,3,3,3,3,3,3,926,402,11,862,413,16,49,0.513,218,271,35,0.458,190,265,7.062822363,38.49420211,7,2,2,1,9,0,1,0,1,0,0,1,1,5,2,0,0,7,2,2,1,9,0,1,0,1,0,0,1,1,5,
3,2,2,379,2,10000-20000,193,187,998,133,393,0,110,323,1694,0,3,3,3,3,3,3,3,3,953,411,11,904,418,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,0,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
3,2,2,378,2,10000-20000,192,187,1008,134,396,1,110,323,1703,0,8,3,3,3,3,3,3,3,960,413,10,912,417,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,0,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
3,2,2,379,2,10000-20000,193,187,998,133,393,0,110,323,1692,0,3,3,3,3,3,3,3,3,954,411,11,905,417,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,0,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
3,2,2,379,2,10000-20000,193,187,998,133,393,0,110,323,1692,0,3,3,3,3,3,3,3,3,954,412,11,906,418,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,0,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
3,2,2,379,2,10000-20000,192,187,1008,134,396,0,110,323,1695,0,3,3,3,3,3,3,3,3,957,412,10,909,418,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,1,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
3,2,2,379,2,10000-20000,192,187,1008,134,396,0,110,323,1695,0,3,3,3,3,3,3,3,3,955,412,11,907,418,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,1,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
3,2,2,379,2,10000-20000,192,187,1008,134,396,0,110,323,1695,0,3,3,3,3,3,3,3,3,955,412,11,907,418,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,1,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
1,3,3,381,3,5000-10000,192,186,992,133,392,2,110,323,1687,0,3,3,3,3,3,3,3,3,934,405,11,877,415,16,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,1,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
3,2,2,379,2,10000-20000,193,187,998,133,393,0,110,323,1693,0,3,3,3,3,3,3,3,3,954,412,11,906,418,15,49,0.513,218,271,35,0.458,190,265,7.050453502,38.48147373,7,2,2,1,9,0,1,0,1,0,0,2,1,9,1,0,0,7,2,2,1,9,0,1,0,1,0,0,2,1,9,
2,2,2,380,2,10000-20000,193,187,998,133,393,0,110,323,1695,0,3,3,3,3,3,3,3,3,947,409,11,894,416,15,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
1,2,2,380,2,10000-20000,192,186,997,134,394,0,110,323,1702,0,3,3,3,3,3,3,3,3,944,407,11,888,414,16,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
2,2,2,380,2,10000-20000,193,187,998,133,393,0,110,323,1695,0,3,3,3,3,3,3,3,3,948,409,11,895,416,15,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
1,2,2,380,2,10000-20000,192,186,997,134,394,0,110,323,1703,0,3,3,3,3,3,3,3,3,943,407,11,886,414,16,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
1,2,2,380,2,10000-20000,192,186,997,134,394,0,110,323,1702,0,3,3,3,3,3,3,3,3,944,407,11,887,414,16,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
1,2,2,380,2,10000-20000,192,186,1007,135,397,0,110,323,1702,0,3,3,3,3,3,3,3,3,944,407,11,888,414,16,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
2,2,2,380,2,10000-20000,193,187,998,133,393,0,110,323,1695,0,3,3,3,3,3,3,3,3,948,409,11,895,416,15,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
1,2,2,380,2,10000-20000,192,186,1007,135,397,0,110,323,1702,0,3,3,3,3,3,3,3,3,944,408,11,888,414,16,49,0.513,218,271,35,0.458,190,265,7.064985458,38.48020412,7,2,2,1,9,0,1,0,1,0,0,4,0,1,0,0,0,7,2,2,1,9,0,1,0,1,0,0,4,0,1,
